seq,virtual_time_s,action,x,y,channel,result_type,direction_deg,clear_success,moved_distance_m,cumulative_distance_m
81,1237.222486,measure,-970.0,1.1879073951729327e-13,17,direction,177.68,,0.0,3806.1124332973604
82,1243.222486,measure,-970.0,1.1879073951729327e-13,18,no_signal,,,0.0,3806.1124332973604
83,1249.222486,measure,-970.0,1.1879073951729327e-13,19,no_signal,,,0.0,3806.1124332973604
84,1255.222486,measure,-970.0,1.1879073951729327e-13,20,no_signal,,,0.0,3806.1124332973604
85,1361.222486,measure,-615.337635213863,352.4409269711808,15,direction,43.6,,500.0,4306.11243329736
86,1468.167081,measure,-484.9999999999998,840.0446416709055,20,no_signal,,,504.7229752469296,4810.83540854429
87,1474.167081,measure,-484.9999999999998,840.0446416709055,19,no_signal,,,0.0,4810.83540854429
88,1480.167081,measure,-484.9999999999998,840.0446416709055,18,no_signal,,,0.0,4810.83540854429
89,1486.167081,measure,-484.9999999999998,840.0446416709055,17,no_signal,,,0.0,4810.83540854429
90,1492.167081,measure,-484.9999999999998,840.0446416709055,16,no_signal,,,0.0,4810.83540854429
91,1498.167081,measure,-484.9999999999998,840.0446416709055,15,no_signal,,,0.0,4810.83540854429
92,1504.167081,measure,-484.9999999999998,840.0446416709055,13,direction,105.07,,0.0,4810.83540854429
93,1510.167081,measure,-484.9999999999998,840.0446416709055,12,no_signal,,,0.0,4810.83540854429
94,1516.167081,measure,-484.9999999999998,840.0446416709055,11,no_signal,,,0.0,4810.83540854429
95,1522.167081,measure,-484.9999999999998,840.0446416709055,10,no_signal,,,0.0,4810.83540854429
96,1528.167081,measure,-484.9999999999998,840.0446416709055,9,no_signal,,,0.0,4810.83540854429
97,1534.167081,measure,-484.9999999999998,840.0446416709055,8,no_signal,,,0.0,4810.83540854429
98,1540.167081,measure,-484.9999999999998,840.0446416709055,7,no_signal,,,0.0,4810.83540854429
99,1546.167081,measure,-484.9999999999998,840.0446416709055,5,no_signal,,,0.0,4810.83540854429
100,1552.167081,measure,-484.9999999999998,840.0446416709055,4,no_signal,,,0.0,4810.83540854429
101,1558.167081,measure,-484.9999999999998,840.0446416709055,3,no_signal,,,0.0,4810.83540854429
102,1564.167081,measure,-484.9999999999998,840.0446416709055,2,no_signal,,,0.0,4810.83540854429
103,1570.167081,measure,-484.9999999999998,840.0446416709055,1,no_signal,,,0.0,4810.83540854429
104,1630.09632,clear,-244.7007110909907,707.0529751181755,15,success,,1,274.64619353387724,5085.481602078167
105,1783.440502,measure,485.0000000000001,840.0446416709054,1,no_signal,,,741.7209118928562,5827.202513971023
106,1789.440502,measure,485.0000000000001,840.0446416709054,2,no_signal,,,0.0,5827.202513971023
107,1795.440502,measure,485.0000000000001,840.0446416709054,3,no_signal,,,0.0,5827.202513971023
108,1801.440502,measure,485.0000000000001,840.0446416709054,4,no_signal,,,0.0,5827.202513971023
109,1807.440502,measure,485.0000000000001,840.0446416709054,5,no_signal,,,0.0,5827.202513971023
110,1813.440502,measure,485.0000000000001,840.0446416709054,7,no_signal,,,0.0,5827.202513971023
111,1819.440502,measure,485.0000000000001,840.0446416709054,8,no_signal,,,0.0,5827.202513971023
112,1825.440502,measure,485.0000000000001,840.0446416709054,9,direction,279.48,,0.0,5827.202513971023
113,1831.440502,measure,485.0000000000001,840.0446416709054,10,no_signal,,,0.0,5827.202513971023
114,1837.440502,measure,485.0000000000001,840.0446416709054,11,no_signal,,,0.0,5827.202513971023
115,1843.440502,measure,485.0000000000001,840.0446416709054,12,no_signal,,,0.0,5827.202513971023
116,1849.440502,measure,485.0000000000001,840.0446416709054,13,direction,166.28,,0.0,5827.202513971023
117,1855.440502,measure,485.0000000000001,840.0446416709054,16,no_signal,,,0.0,5827.202513971023
118,1861.440502,measure,485.0000000000001,840.0446416709054,17,no_signal,,,0.0,5827.202513971023
119,1867.440502,measure,485.0000000000001,840.0446416709054,18,direction,309.22,,0.0,5827.202513971023
120,1873.440502,measure,485.0000000000001,840.0446416709054,19,no_signal,,,0.0,5827.202513971023
121,1879.440502,measure,485.0000000000001,840.0446416709054,20,no_signal,,,0.0,5827.202513971023
122,1970.355124,clear,756.8467392164661,507.43014184439835,18,success,,1,429.57310800079506,6256.7756219718185
123,2023.524731,measure,562.9659336847279,373.1374400327989,9,direction,279.62,,235.84803690829148,6492.62365888011
124,2139.961732,measure,970.0,0.0,20,no_signal,,,552.1850054966867,7044.8086643767965
125,2145.961732,measure,970.0,0.0,19,no_signal,,,0.0,7044.8086643767965
126,2151.961732,measure,970.0,0.0,17,no_signal,,,0.0,7044.8086643767965
127,2157.961732,measure,970.0,0.0,16,direction,315.41,,0.0,7044.8086643767965
128,2163.961732,measure,970.0,0.0,13,no_signal,,,0.0,7044.8086643767965
129,2169.961732,measure,970.0,0.0,12,no_signal,,,0.0,7044.8086643767965
130,2175.961732,measure,970.0,0.0,11,no_signal,,,0.0,7044.8086643767965
131,2181.961732,measure,970.0,0.0,10,direction,269.67,,0.0,7044.8086643767965
132,2187.961732,measure,970.0,0.0,9,no_signal,,,0.0,7044.8086643767965
133,2193.961732,measure,970.0,0.0,8,no_signal,,,0.0,7044.8086643767965
134,2199.961732,measure,970.0,0.0,7,no_signal,,,0.0,7044.8086643767965
135,2205.961732,measure,970.0,0.0,5,no_signal,,,0.0,7044.8086643767965
136,2211.961732,measure,970.0,0.0,4,no_signal,,,0.0,7044.8086643767965
137,2217.961732,measure,970.0,0.0,3,no_signal,,,0.0,7044.8086643767965
138,2223.961732,measure,970.0,0.0,2,no_signal,,,0.0,7044.8086643767965
139,2229.961732,measure,970.0,0.0,1,no_signal,,,0.0,7044.8086643767965
140,2302.833852,clear,639.5786357719837,-77.37788928670889,9,success,,1,339.3605983150807,7384.1692626918775
141,2384.341816,measure,968.4867615664898,-262.7309603513946,10,direction,269.43,,377.53982063719457,7761.709083329072
142,2415.308355,measure,967.1951583235148,-392.5572291833265,10,direction,268.79,,129.83269356274764,7891.54177689182
143,2433.093325,measure,965.8452627941757,-456.4678226942109,10,direction,268.74,,63.92484791420021,7955.46662480602
144,2444.424996,measure,965.1491152650312,-488.1185253259199,10,direction,269.63,,31.65835748208055,7987.124982288101
145,2452.589278,clear,965.3244578410378,-503.93896349949864,10,success,,1,15.821409830447726,8002.946392118549
146,2533.950819,measure,1293.6594827182698,-319.0601986252725,16,direction,314.27,,376.80770462206846,8379.754096740617
147,2583.209736,measure,1448.1320566972715,-477.5200299482871,16,direction,313.07,,221.29458704319092,8601.048683783807
148,2609.769155,measure,1521.745760790815,-556.2679554024465,16,direction,314.35,,107.79709269597963,8708.845776479786
149,2625.554623,measure,1559.4431052167658,-594.830477689927,16,direction,314.79,,53.927339095686825,8762.773115575472
150,2635.947375,measure,1578.4393546145836,-613.9664897514616,16,direction,314.37,,26.96376177025921,8789.736877345731
151,2643.597947,clear,1587.8716735154014,-623.2761409929748,16,success,,1,13.252858034602655,8802.989735380334
152,2700.448105,measure,1454.9999999999995,-840.0446416709062,1,no_signal,,,254.25079057682774,9057.24052595716
153,2706.448105,measure,1454.9999999999995,-840.0446416709062,2,no_signal,,,0.0,9057.24052595716
154,2712.448105,measure,1454.9999999999995,-840.0446416709062,3,no_signal,,,0.0,9057.24052595716
155,2718.448105,measure,1454.9999999999995,-840.0446416709062,4,no_signal,,,0.0,9057.24052595716
156,2724.448105,measure,1454.9999999999995,-840.0446416709062,5,no_signal,,,0.0,9057.24052595716
157,2730.448105,measure,1454.9999999999995,-840.0446416709062,7,no_signal,,,0.0,9057.24052595716
158,2736.448105,measure,1454.9999999999995,-840.0446416709062,8,no_signal,,,0.0,9057.24052595716
159,2742.448105,measure,1454.9999999999995,-840.0446416709062,11,no_signal,,,0.0,9057.24052595716
160,2748.448105,measure,1454.9999999999995,-840.0446416709062,12,no_signal,,,0.0,9057.24052595716
161,2754.448105,measure,1454.9999999999995,-840.0446416709062,13,no_signal,,,0.0,9057.24052595716
162,2760.448105,measure,1454.9999999999995,-840.0446416709062,17,no_signal,,,0.0,9057.24052595716
163,2766.448105,measure,1454.9999999999995,-840.0446416709062,19,no_signal,,,0.0,9057.24052595716
164,2772.448105,measure,1454.9999999999995,-840.0446416709062,20,no_signal,,,0.0,9057.24052595716
165,2806.448105,measure,1576.2435565298208,-910.0446416709062,1,no_signal,,,139.99999999999986,9197.24052595716
166,2812.448105,measure,1576.2435565298208,-910.0446416709062,2,no_signal,,,0.0,9197.24052595716
167,2818.448105,measure,1576.2435565298208,-910.0446416709062,3,no_signal,,,0.0,9197.24052595716
168,2824.448105,measure,1576.2435565298208,-910.0446416709062,4,no_signal,,,0.0,9197.24052595716
169,2830.448105,measure,1576.2435565298208,-910.0446416709062,5,no_signal,,,0.0,9197.24052595716
170,2836.448105,measure,1576.2435565298208,-910.0446416709062,7,no_signal,,,0.0,9197.24052595716
171,2842.448105,measure,1576.2435565298208,-910.0446416709062,8,no_signal,,,0.0,9197.24052595716
172,2848.448105,measure,1576.2435565298208,-910.0446416709062,11,no_signal,,,0.0,9197.24052595716
173,2854.448105,measure,1576.2435565298208,-910.0446416709062,12,no_signal,,,0.0,9197.24052595716
174,2860.448105,measure,1576.2435565298208,-910.0446416709062,13,no_signal,,,0.0,9197.24052595716
175,2866.448105,measure,1576.2435565298208,-910.0446416709062,17,no_signal,,,0.0,9197.24052595716
176,2872.448105,measure,1576.2435565298208,-910.0446416709062,19,no_signal,,,0.0,9197.24052595716
177,2878.448105,measure,1576.2435565298208,-910.0446416709062,20,no_signal,,,0.0,9197.24052595716
178,3080.458309,measure,970.0000000000002,-1680.0892833418109,1,no_signal,,,980.0510190801282,10177.29154503729
179,3086.458309,measure,970.0000000000002,-1680.0892833418109,2,no_signal,,,0.0,10177.29154503729
180,3092.458309,measure,970.0000000000002,-1680.0892833418109,3,no_signal,,,0.0,10177.29154503729
181,3098.458309,measure,970.0000000000002,-1680.0892833418109,4,no_signal,,,0.0,10177.29154503729
182,3104.458309,measure,970.0000000000002,-1680.0892833418109,5,no_signal,,,0.0,10177.29154503729
183,3110.458309,measure,970.0000000000002,-1680.0892833418109,7,no_signal,,,0.0,10177.29154503729
184,3116.458309,measure,970.0000000000002,-1680.0892833418109,8,no_signal,,,0.0,10177.29154503729
185,3122.458309,measure,970.0000000000002,-1680.0892833418109,11,no_signal,,,0.0,10177.29154503729
186,3128.458309,measure,970.0000000000002,-1680.0892833418109,12,no_signal,,,0.0,10177.29154503729
187,3134.458309,measure,970.0000000000002,-1680.0892833418109,13,no_signal,,,0.0,10177.29154503729
188,3140.458309,measure,970.0000000000002,-1680.0892833418109,17,no_signal,,,0.0,10177.29154503729
189,3146.458309,measure,970.0000000000002,-1680.0892833418109,19,no_signal,,,0.0,10177.29154503729
190,3152.458309,measure,970.0000000000002,-1680.0892833418109,20,no_signal,,,0.0,10177.29154503729
191,3351.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,20,no_signal,,,970.0000000000006,11147.29154503729
192,3357.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,19,no_signal,,,0.0,11147.29154503729
193,3363.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,17,no_signal,,,0.0,11147.29154503729
194,3369.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,13,no_signal,,,0.0,11147.29154503729
195,3375.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,12,no_signal,,,0.0,11147.29154503729
196,3381.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,11,no_signal,,,0.0,11147.29154503729
197,3387.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,8,no_signal,,,0.0,11147.29154503729
198,3393.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,7,no_signal,,,0.0,11147.29154503729
199,3399.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,5,no_signal,,,0.0,11147.29154503729
200,3405.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,4,no_signal,,,0.0,11147.29154503729
201,3411.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,3,direction,144.7,,0.0,11147.29154503729
202,3417.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,2,no_signal,,,0.0,11147.29154503729
203,3423.458309,measure,-3.0862739446894787e-13,-1680.0892833418109,1,no_signal,,,0.0,11147.29154503729
204,3457.458309,measure,-3.343449772510423e-13,-1820.0892833418109,20,no_signal,,,140.0,11287.29154503729
205,3463.458309,measure,-3.343449772510423e-13,-1820.0892833418109,19,no_signal,,,0.0,11287.29154503729
206,3469.458309,measure,-3.343449772510423e-13,-1820.0892833418109,17,no_signal,,,0.0,11287.29154503729
207,3475.458309,measure,-3.343449772510423e-13,-1820.0892833418109,13,no_signal,,,0.0,11287.29154503729
208,3481.458309,measure,-3.343449772510423e-13,-1820.0892833418109,12,no_signal,,,0.0,11287.29154503729
209,3487.458309,measure,-3.343449772510423e-13,-1820.0892833418109,11,no_signal,,,0.0,11287.29154503729
210,3493.458309,measure,-3.343449772510423e-13,-1820.0892833418109,8,no_signal,,,0.0,11287.29154503729
211,3499.458309,measure,-3.343449772510423e-13,-1820.0892833418109,7,no_signal,,,0.0,11287.29154503729
212,3505.458309,measure,-3.343449772510423e-13,-1820.0892833418109,5,no_signal,,,0.0,11287.29154503729
213,3511.458309,measure,-3.343449772510423e-13,-1820.0892833418109,4,no_signal,,,0.0,11287.29154503729
214,3517.458309,measure,-3.343449772510423e-13,-1820.0892833418109,3,direction,139.54,,0.0,11287.29154503729
215,3523.458309,measure,-3.343449772510423e-13,-1820.0892833418109,2,no_signal,,,0.0,11287.29154503729
216,3529.458309,measure,-3.343449772510423e-13,-1820.0892833418109,1,no_signal,,,0.0,11287.29154503729
217,3731.468513,measure,-970.0000000000009,-1680.0892833418106,20,no_signal,,,980.0510190801299,12267.34256411742
218,3737.468513,measure,-970.0000000000009,-1680.0892833418106,19,no_signal,,,0.0,12267.34256411742
219,3743.468513,measure,-970.0000000000009,-1680.0892833418106,17,no_signal,,,0.0,12267.34256411742
220,3749.468513,measure,-970.0000000000009,-1680.0892833418106,13,no_signal,,,0.0,12267.34256411742
221,3755.468513,measure,-970.0000000000009,-1680.0892833418106,12,no_signal,,,0.0,12267.34256411742
222,3761.468513,measure,-970.0000000000009,-1680.0892833418106,11,no_signal,,,0.0,12267.34256411742
223,3767.468513,measure,-970.0000000000009,-1680.0892833418106,8,no_signal,,,0.0,12267.34256411742
224,3773.468513,measure,-970.0000000000009,-1680.0892833418106,7,no_signal,,,0.0,12267.34256411742
225,3779.468513,measure,-970.0000000000009,-1680.0892833418106,5,no_signal,,,0.0,12267.34256411742
226,3785.468513,measure,-970.0000000000009,-1680.0892833418106,4,no_signal,,,0.0,12267.34256411742
227,3791.468513,measure,-970.0000000000009,-1680.0892833418106,3,direction,73.13,,0.0,12267.34256411742
228,3797.468513,measure,-970.0000000000009,-1680.0892833418106,2,no_signal,,,0.0,12267.34256411742
229,3803.468513,measure,-970.0000000000009,-1680.0892833418106,1,direction,104.7,,0.0,12267.34256411742
230,3925.017834,clear,-801.1052634582159,-1122.3544215044415,3,success,,1,582.7466071460805,12850.0891712635
231,4090.755486,measure,-1576.2435565298213,-910.0446416709057,1,direction,50.99,,803.6882579700455,13653.777429233545
232,4096.755486,measure,-1576.2435565298213,-910.0446416709057,2,no_signal,,,0.0,13653.777429233545
233,4102.755486,measure,-1576.2435565298213,-910.0446416709057,4,no_signal,,,0.0,13653.777429233545
234,4108.755486,measure,-1576.2435565298213,-910.0446416709057,5,no_signal,,,0.0,13653.777429233545
235,4114.755486,measure,-1576.2435565298213,-910.0446416709057,7,direction,82.3,,0.0,13653.777429233545
236,4120.755486,measure,-1576.2435565298213,-910.0446416709057,8,no_signal,,,0.0,13653.777429233545
237,4126.755486,measure,-1576.2435565298213,-910.0446416709057,11,no_signal,,,0.0,13653.777429233545
238,4132.755486,measure,-1576.2435565298213,-910.0446416709057,12,no_signal,,,0.0,13653.777429233545
239,4138.755486,measure,-1576.2435565298213,-910.0446416709057,13,no_signal,,,0.0,13653.777429233545
240,4144.755486,measure,-1576.2435565298213,-910.0446416709057,17,direction,101.19,,0.0,13653.777429233545
241,4150.755486,measure,-1576.2435565298213,-910.0446416709057,19,no_signal,,,0.0,13653.777429233545
242,4156.755486,measure,-1576.2435565298213,-910.0446416709057,20,direction,322.89,,0.0,13653.777429233545
243,4190.755486,measure,-1454.9999999999998,-840.0446416709057,1,direction,59.49,,140.00000000000009,13793.777429233545
244,4196.755486,measure,-1454.9999999999998,-840.0446416709057,2,no_signal,,,0.0,13793.777429233545
245,4202.755486,measure,-1454.9999999999998,-840.0446416709057,4,no_signal,,,0.0,13793.777429233545
246,4208.755486,measure,-1454.9999999999998,-840.0446416709057,5,no_signal,,,0.0,13793.777429233545
247,4214.755486,measure,-1454.9999999999998,-840.0446416709057,7,direction,95.25,,0.0,13793.777429233545
248,4220.755486,measure,-1454.9999999999998,-840.0446416709057,8,no_signal,,,0.0,13793.777429233545
249,4226.755486,measure,-1454.9999999999998,-840.0446416709057,11,no_signal,,,0.0,13793.777429233545
250,4232.755486,measure,-1454.9999999999998,-840.0446416709057,12,no_signal,,,0.0,13793.777429233545
251,4238.755486,measure,-1454.9999999999998,-840.0446416709057,13,no_signal,,,0.0,13793.777429233545
252,4244.755486,measure,-1454.9999999999998,-840.0446416709057,17,direction,109.4,,0.0,13793.777429233545
253,4250.755486,measure,-1454.9999999999998,-840.0446416709057,19,no_signal,,,0.0,13793.777429233545
254,4256.755486,measure,-1454.9999999999998,-840.0446416709057,20,direction,300.93,,0.0,13793.777429233545
255,4315.759474,measure,-1275.711446274579,-638.1377766574824,20,direction,269.86,,270.0199393313424,14063.797368564889
256,4420.540616,clear,-1276.6701628810379,-1137.0425639801783,20,success,,1,498.90570847709887,14562.703077041988
257,4572.472048,measure,-1024.0393163372196,-452.5155528103312,11,direction,263.55,,729.6571617181389,15292.360238760128
258,4665.692536,clear,-1073.8024714644114,-890.8019801757174,11,success,,1,441.1024416401783,15733.462680400306
259,4753.595369,measure,-1270.7889203904765,-531.7780378759235,1,near,,,409.5141660614282,16142.976846461734
260,4758.595369,clear,-1270.7889203904765,-531.7780378759235,1,success,,1,0.0,16142.976846461734
261,4826.060427,clear,-1501.1993891329487,-320.92713751074143,7,success,,1,312.32528922732735,16455.30213568906
262,4858.616006,measure,-1612.0954679725942,-393.94788130548073,17,direction,109.29,,132.7778947202652,16588.080030409325
263,4967.127725,measure,-1940.0,2.3758147903458654e-13,2,direction,61.31,,512.5585969517919,17100.638627361117
264,4973.127725,measure,-1940.0,2.3758147903458654e-13,4,no_signal,,,0.0,17100.638627361117
265,4979.127725,measure,-1940.0,2.3758147903458654e-13,5,no_signal,,,0.0,17100.638627361117
266,4985.127725,measure,-1940.0,2.3758147903458654e-13,8,no_signal,,,0.0,17100.638627361117
267,4991.127725,measure,-1940.0,2.3758147903458654e-13,12,no_signal,,,0.0,17100.638627361117
268,4997.127725,measure,-1940.0,2.3758147903458654e-13,13,no_signal,,,0.0,17100.638627361117
269,5003.127725,measure,-1940.0,2.3758147903458654e-13,17,direction,12.59,,0.0,17100.638627361117
270,5009.127725,measure,-1940.0,2.3758147903458654e-13,19,no_signal,,,0.0,17100.638627361117
271,5050.23428,clear,-1763.7758078727175,39.20608688519049,17,success,,1,180.53277580473437,17281.171403165852
272,5128.103281,measure,-1723.150807246892,396.2473214402669,2,direction,60.26,,359.345006711463,17640.516409877317
273,5177.44881,measure,-1613.159490235147,588.7702002652752,2,direction,60.13,,221.72764529721383,17862.24405517453
274,5222.430949,clear,-1513.8966585615667,762.2959208900284,2,success,,1,199.91069373647173,18062.154748911
275,5247.938568,measure,-1455.0,840.0446416709053,19,direction,27.87,,97.53809498232236,18159.692843893325
276,5253.938568,measure,-1455.0,840.0446416709053,13,no_signal,,,0.0,18159.692843893325
277,5442.985587,measure,-543.2047182568028,760.7688875901168,19,no_signal,,,915.2350960240948,19074.92793991742
278,5560.888636,measure,-1012.9947417946844,1073.7781474394455,19,direction,26.92,,564.5152460006266,19639.443185918048
279,5665.888636,measure,-567.1749689094577,1300.1511363417544,19,no_signal,,,500.0,20139.443185918048
280,5672.642669,measure,-563.2730449505127,1292.2967859753812,19,no_signal,,,8.770167059933081,20148.213352977982
281,5681.150601,measure,-571.2140552603123,1307.935840042569,19,no_signal,,,17.539659542213634,20165.753012520196
282,5736.165982,measure,-790.084855352071,1186.9646418906,19,direction,25.52,,250.07690400180815,20415.829916522005
