version,suite,seed,channel,first_found_time_s,clear_time_s,supplement_measure_count,supplement_measure_points_json,supplement_measure_times_json,supplement_mec_before_json,supplement_mec_after_json,supplement_arrival_move_json,supplement_at_search_json,final_clear_mec_m,found_after_extra_move_m,off_search_supplement_move_m,off_search_supplement_count,threshold_chasing_20_30_count,first_supplement_clearable,first_supplement_bucket,waited_search_supplement_count,wait_saved_dedicated_proxy_count
v6,random,0,12,71.0,1109.579568,2,"[[938.0604140004557,0.0],[796.6182165816278,521.6150461466018]]","[341.612083,1104.579568]","[750.2999576151594,22.71432630453832]","[22.71432630453832,0.0]","[0.0,740.1215106838914]","[true,false]",22.71432630453832,740.1215106838914,740.1215106838914,1,1,0,20_25,0,0
v6,random,0,13,77.0,1915.84737,2,"[[5.743963417062496e-14,938.0604140004557],[-431.4640828268833,966.4765323614425]]","[1387.081033,1908.979878]","[750.4017745078289,26.097495780736498]","[26.097495780736498,9.337459238283142]","[0.0,214.11767340133204]","[true,false]",9.337459238283142,223.4551326396154,214.11767340133204,1,1,0,25_30,1,0
v6,random,0,14,83.0,2433.010957,1,"[[-938.0604140004557,1.148792683412499e-13]]",[2301.900885],[750.262097462895],[17.06831578277792],[0.0],[true],17.06831578277792,140.02520365549833,0,0,0,1,le20_or_near,1,1
v6,random,0,16,2539.383323,3360.177394,2,"[[-1.7231890251187485e-13,-938.0604140004557],[674.9513326036848,-1096.2632658154575]]","[2723.975395,2960.679152]","[750.401774507826,96.79716745506072]","[96.79716745506072,15.76148972669056]","[0.0,172.22894771843175]","[true,false]",15.76148972669056,1121.5087592140867,172.22894771843175,1,0,0,gt50,1,0
v6,random,0,18,107.0,1445.011959,2,"[[5.743963417062496e-14,938.0604140004557],[45.966669872373586,991.5603945313345]]","[1363.081033,1437.188028]","[750.4017745078289,29.58023034713207]","[29.58023034713207,14.119652694972407]","[0.0,70.53497470021652]","[true,false]",14.119652694972407,84.65462739519161,70.53497470021652,1,1,0,25_30,1,0
v6,random,0,20,2557.383323,3522.259647,2,"[[-1.7231890251187485e-13,-938.0604140004557],[66.41329976559655,-1444.7776187835652]]","[2705.975395,3417.292214]","[581.0463122835552,27.27175132335278]","[27.27175132335278,15.249011593313394]","[717.9603579910229,255.57410006218876]","[true,false]",15.249011593313394,755.4112658847499,255.57410006218876,1,1,0,25_30,0,0
v6,random,1,3,17.0,4424.818878,3,"[[-663.3088799023825,-663.3088799023824],[-1.7231890251187485e-13,-938.0604140004557],[-938.0604140004557,1.148792683412499e-13]]","[324.612083,663.462026,1681.604071]","[750.4017745078321,76.97600194975165,22.029641876442657]","[76.97600194975165,22.029641876442657,15.481091657552156]","[0.0,0.0,0.0]","[true,true,true]",15.481091657552156,931.5664392403269,0,0,0,0,gt50,1,0
v6,random,1,4,330.612083,1482.936808,2,"[[-1480.7841561014377,-804.491074930372],[-1482.702735662859,-259.5755217990669]]","[1227.411184,1477.936808]","[638.1169436974886,24.560831247462193]","[24.560831247462193,0.0]","[409.916970990158,307.38916240922697]","[false,false]",24.560831247462193,717.306133399385,717.306133399385,2,1,0,20_25,0,0
v6,random,1,7,3628.678587,3967.686525,2,"[[919.4005121703482,-422.18152785732883],[1411.9205597427447,-718.1436954184135]]","[3743.197327,3863.1181]","[448.7033780289548,48.665982020967014]","[48.665982020967014,17.05519063018359]","[422.59369895948254,574.6038651872882]","[false,false]",17.05519063018359,1495.0396878844135,997.1975641467707,2,0,0,30_50,0,0
v6,random,1,8,1657.604071,2204.590257,3,"[[-663.3088799023824,663.3088799023825],[-1031.6516426140315,1102.7099469434975],[-1217.558774886104,1291.3663875052848]]","[1872.196143,2040.869538,2098.842253]","[565.3453689588829,41.79943256833645,20.0812002726232]","[41.79943256833645,20.0812002726232,15.695827094711325]","[0.0,573.366975469394,264.86357695060497]","[true,false,false]",15.695827094711325,1341.9705714404035,838.230552419999,2,1,0,30_50,1,0
v6,random,1,9,360.612083,993.77761,3,"[[-211.8316953687459,-925.4051583388955],[-1.7231890251187485e-13,-938.0604140004557],[-647.8168837077601,-1532.900336136417]]","[531.020149,633.462026,988.77761]","[512.429054121388,45.71595635506584,37.32693508240902]","[45.71595635506584,37.32693508240902,0.0]","[522.0403311284383,0.0,752.0853982087069]","[false,true,false]",37.32693508240902,1274.1257293371452,1274.1257293371452,2,0,0,30_50,0,0
v6,random,1,11,1884.196143,2741.597674,2,"[[-57.29454432632099,967.5604639517726],[-0.418588045518959,1199.3698969209838]]","[2493.862726,2637.013317]","[580.6241328764575,27.544003750864633]","[27.544003750864633,18.71512609203495]","[1416.3623467197856,261.30981818551254]","[false,false]",18.71512609203495,2175.5939509643918,1677.6721649052981,2,1,0,25_30,0,0
v6,random,1,13,77.0,832.36053,2,"[[-1.7231890251187485e-13,-938.0604140004557],[-159.60022427579588,-1364.2722852800498]]","[609.462026,772.484834]","[750.2366530312213,134.11582658318915]","[134.11582658318915,14.202430430432436]","[0.0,455.11404154182895]","[true,false]",14.202430430432436,729.4925203970863,455.11404154182895,1,0,0,gt50,0,0
v6,random,1,14,3058.888417,3373.991572,2,"[[1195.8101608939621,628.6174167459776],[1369.9407011389374,994.1046661259131]]","[3280.965344,3366.93506]","[446.22185898021553,30.921811289354263]","[30.921811289354263,10.282558184443383]","[213.16897708264983,404.8485821950203]","[false,false]",10.282558184443383,628.3001174621093,618.0175592776701,2,0,0,30_50,0,0
v6,random,1,16,396.612083,1302.030344,2,"[[-1192.1088597232279,-1095.5211358634288],[-1620.9750015424092,-556.9852397926581]]","[1139.42779,1297.030344]","[533.1271864202905,37.77980543920359]","[37.77980543920359,0.0]","[698.2509004550308,259.6309183588859]","[false,false]",37.77980543920359,957.8818188139167,957.8818188139167,2,0,0,30_50,0,0
v6,random,1,17,402.612083,1410.458976,2,"[[-1481.6046615267405,-776.0380235955474],[-1734.4934061884555,-83.25321633853656]]","[1239.10416,1405.458976]","[652.3355371775223,48.503848272869575]","[48.503848272869575,0.0]","[28.4648794027853,487.14315990201476]","[false,false]",48.503848272869575,515.6080393048001,515.6080393048001,2,0,0,30_50,0,0
v6,random,1,19,2518.751353,3232.331549,2,"[[663.3088799023825,663.3088799023825],[1094.2514660951679,564.0241858610273]]","[3076.888417,3177.334777]","[750.4018459407854,61.17774731429088]","[61.17774731429088,10.78220010998486]","[0.0,442.2317978904409]","[true,false]",10.78220010998486,692.2156594683815,442.2317978904409,1,0,0,gt50,0,0
v6,random,2,1,3116.332426,3453.649564,2,"[[-843.1157811994715,-648.2837548467596],[-974.5766121554545,-783.3906204910351]]","[3305.697991,3348.399882]","[522.4174276514004,22.540904747209993]","[22.540904747209993,17.16937401807819]","[72.84319907655569,188.50945657939246]","[false,false]",17.16937401807819,762.6010657140234,261.3526556559482,2,1,0,20_25,0,0
v6,random,2,2,318.612083,900.648634,1,"[[1526.455369940488,-560.9541203360056]]",[724.116326],[454.7682846543213],[16.455137233201587],[683.9227824469107],[false],16.455137233201587,952.5600276862463,683.9227824469107,1,0,1,le20_or_near,0,0
v6,random,2,3,1568.875218,1937.205032,2,"[[267.6377524660784,1119.0153986239861],[353.34892159957747,1429.1843521734274]]","[1763.012531,1832.371271]","[467.49646507302174,31.1863360666243]","[31.1863360666243,18.520641643714143]","[374.3965294506774,321.7936982916023]","[false,false]",18.520641643714143,1195.359032055861,696.1902277422797,2,0,0,30_50,0,0
v6,random,2,4,330.612083,1073.30965,1,"[[1158.41987015521,-937.3073020759928]]",[841.921185],[495.69226031477024],[12.787454973117484],[188.1060034253344],[false],12.787454973117484,579.5205775530295,188.1060034253344,1,0,1,le20_or_near,0,0
v6,random,2,5,29.0,3766.182784,2,"[[-559.2567774288618,-747.9218298205961],[-80.40660840971074,-1117.0961137000768]]","[3635.25518,3761.182784]","[750.2655724431476,32.338184854476786]","[32.338184854476786,0.0]","[878.0280795860245,604.6380208418892]","[false,false]",32.338184854476786,1482.6661004279138,1482.6661004279138,2,0,0,30_50,0,0
v6,random,2,6,336.612083,1363.722707,2,"[[938.0604140004557,0.0],[1336.6697612173311,-36.837876931181285]]","[1258.426752,1356.488339]","[750.4017745078323,28.731393248115747]","[28.731393248115747,11.171838311852836]","[0.0,400.30793255375346]","[true,false]",11.171838311852836,411.47977086560394,400.30793255375346,1,1,0,25_30,0,0
v6,random,2,10,59.0,3899.799079,2,"[[663.3088799023823,-663.3088799023825],[-138.53574131944833,-1214.8077104785157]]","[360.612083,3794.921783]","[750.401774507829,43.558308035150446]","[43.558308035150446,19.48337915631962]","[0.0,113.69499653823895]","[true,false]",19.48337915631962,613.0814768517785,113.69499653823895,1,0,0,30_50,1,0
v6,random,2,11,2365.347634,2697.128617,2,"[[-1445.3944893114026,1017.7025685652127],[-1541.8761384627028,548.9512417449123]]","[2591.413098,2692.128617]","[537.8624777592634,21.0706034320481]","[21.0706034320481,0.0]","[642.5148476110501,478.57759560884864]","[false,false]",21.0706034320481,1121.0924432198988,1121.0924432198988,2,1,0,20_25,0,0
v6,random,2,12,2157.753773,2456.910128,1,"[[-663.3088799023824,663.3088799023825]]",[2371.347634],[750.4017745078291],[19.820157368442427],[0.0],[true],19.820157368442427,342.81246870287555,0,0,0,1,le20_or_near,1,1
v6,random,2,13,77.0,3285.129351,2,"[[-938.0604140004557,1.148792683412499e-13],[-887.8850522843463,-590.8220805043276]]","[3092.332426,3280.129351]","[750.23466416187,28.96492027368204]","[28.96492027368204,0.0]","[0.0,473.6944143755845]","[true,false]",28.96492027368204,473.6944143755845,473.6944143755845,1,1,0,25_30,0,0
v6,random,2,14,378.612083,990.026735,1,"[[1270.7304564607007,-786.4093208821781]]",[798.299984],[555.4778181379415],[16.356318602939368],[340.9182876109165],[false],16.356318602939368,762.808792482773,340.9182876109165,1,0,1,le20_or_near,0,0
v6,random,2,15,89.0,2227.56088,1,"[[5.743963417062496e-14,938.0604140004557]]",[2151.753773],[750.3808076282722],[16.848191563244498],[0.0],[true],16.848191563244498,174.03553481164337,0,0,0,1,le20_or_near,0,0
v6,random,2,16,384.612083,581.33177,2,"[[800.0429237267915,-1136.0362205236306],[1151.5227766532696,-1132.9470598386235]]","[501.033084,576.33177]","[431.13312098732945,24.03878768665757]","[24.03878768665757,0.0]","[492.1050063872679,351.4934279996661]","[false,false]",24.03878768665757,843.5984343869341,843.5984343869341,2,1,0,20_25,0,0
v6,random,2,17,101.0,3179.390468,2,"[[-938.0604140004557,1.148792683412499e-13],[-1125.232610585494,-180.87996900672698]]","[3086.332426,3174.390468]","[750.4017745078286,41.54018633027892]","[41.54018633027892,0.0]","[0.0,260.2902118066348]","[true,false]",41.54018633027892,260.2902118066348,260.2902118066348,1,0,0,30_50,0,0
v6,random,2,19,113.0,1682.133225,1,"[[663.3088799023825,663.3088799023825]]",[1610.875218],[750.2374074317779],[16.587769721589826],[0.0],[true],16.587769721589826,301.290034132351,0,0,0,1,le20_or_near,0,0
v6,random,2,20,2383.347634,2947.57468,2,"[[-1356.467860475701,566.4979975834264],[-1039.7855649142025,199.10059111305284]]","[2740.375962,2842.384937]","[648.8237941590827,40.47469808031194]","[40.47469808031194,15.320768643498235]","[186.2367262023304,485.0448748345426]","[false,false]",15.320768643498235,1172.2303178773846,671.281601036873,2,0,0,30_50,0,0
v6,random,3,1,860.251379,1237.712859,1,"[[-1733.0079557319605,475.7943916911183]]",[1148.26552],[559.7984954768779],[19.939561859820117],[268.15543665575007],[false],19.939561859820117,690.3921310234701,268.15543665575007,1,0,1,le20_or_near,0,0
v6,random,3,2,11.0,2049.287711,2,"[[663.3088799023825,663.3088799023825],[1037.7714575451046,238.82193283739917]]","[1851.860257,2043.070043]","[750.4017745078289,28.394352537452452]","[28.394352537452452,6.088340943131765]","[171.6014727060776,566.0489292308409]","[true,false]",6.088340943131765,572.1372701739722,566.0489292308409,1,1,0,25_30,1,0
v6,random,3,5,29.0,3125.724502,2,"[[938.0604140004557,0.0],[663.3088799023823,-663.3088799023825]]","[2167.593743,2414.812926]","[750.2439684732261,21.123423818043285]","[21.123423818043285,13.68969365460672]","[0.0,0.0]","[true,true]",13.68969365460672,640.3366290535739,0,0,0,0,20_25,1,1
v6,random,3,8,585.659307,959.25751,1,"[[-938.0604140004557,1.148792683412499e-13]]",[830.251379],[664.8015341806835],[19.44499490351189],[0.0],[true],19.44499490351189,470.030654897806,0,0,0,1,le20_or_near,1,1
v6,random,3,10,2143.593743,2992.657176,2,"[[1312.2596172556487,-814.6030248343276],[1096.0587105415352,-429.2242748731097]]","[2838.648667,2937.580881]","[488.87637184848353,20.22319847976769]","[20.22319847976769,9.554321579346599]","[849.5416988120567,249.9589901298099]","[false,false]",9.554321579346599,1349.8821628606531,1099.5006889418667,2,1,0,20_25,0,0
v6,random,3,11,812.251379,1266.71579,2,"[[-1672.9755011955685,214.44511847542321],[-1408.2763641265244,696.9146272215432]]","[1088.634433,1261.71579]","[553.9443278229619,23.600561698079172]","[23.600561698079172,0.0]","[616.8846141144759,90.01465577408922]","[false,false]",23.600561698079172,706.8992698885651,706.8992698885651,2,1,0,20_25,0,0
v6,random,3,12,347.612083,2662.740327,2,"[[663.3088799023823,-663.3088799023825],[945.7057114919321,-967.1349700262052]]","[2438.812926,2557.772739]","[556.1365409180589,30.421512787238832]","[30.421512787238832,17.6321103957833]","[0.0,414.7990640439607]","[true,false]",17.6321103957833,914.6370044030857,414.7990640439607,1,0,0,30_50,0,0
v6,random,3,14,83.0,495.842605,1,"[[-1.7231890251187485e-13,-938.0604140004557]]",[335.612083],[750.4017745078289],[18.901373028630182],[0.0],[true],18.901373028630182,446.1526076637384,0,0,0,1,le20_or_near,0,0
v6,random,3,16,2125.593743,2882.589083,1,"[[663.3088799023823,-663.3088799023825]]",[2456.812926],[621.870337542455],[19.24880234204518],[0.0],[true],19.24880234204518,194.70207815230106,0,0,0,1,le20_or_near,1,1
v6,random,3,18,107.0,2222.100606,2,"[[663.3088799023825,663.3088799023825],[938.0604140004557,0.0]]","[1917.860257,2113.593743]","[750.401774507829,32.89157746069349]","[32.89157746069349,13.17360996585224]","[0.0,0.0]","[true,true]",13.17360996585224,187.5343150906841,0,0,0,0,30_50,1,1
v6,random,3,19,113.0,1811.539962,1,"[[5.743963417062496e-14,938.0604140004557]]",[1636.452879],[750.4017745078289],[19.393161183139735],[0.0],[true],19.393161183139735,550.435415004382,0,0,0,1,le20_or_near,0,0
v6,random,4,1,5.0,1019.274062,2,"[[663.3088799023823,-663.3088799023825],[1409.7860624170592,-633.9015969286386]]","[319.001698,841.240909]","[750.4017745078289,183.87230259570447]","[183.87230259570447,14.080877510131147]","[172.84892903891213,790.1622124366256]","[true,false]",14.080877510131147,1189.840052285175,790.1622124366256,1,0,0,gt50,1,0
v6,random,4,2,11.0,505.794172,1,"[[558.7570653441991,-525.6656078456265]]",[278.431912],[750.4020059506586],[16.868002328226442],[767.159559246819],[false],16.868002328226442,1256.1219297535745,767.159559246819,1,0,1,le20_or_near,0,0
v6,random,4,4,23.0,2488.755828,1,"[[-663.3088799023824,663.3088799023825]]",[2174.422959],[750.399901450908],[16.84236173924915],[0.0],[true],16.84236173924915,800.3721878867137,0,0,0,1,le20_or_near,0,0
v6,random,4,5,671.208467,3226.984635,2,"[[222.63218833652905,583.926410617474],[557.9288366919536,1144.5671503942795]]","[2916.128981,3218.855437]","[750.2588053961431,39.434376116546936]","[39.434376116546936,15.645988217129633]","[916.2533597096262,241.9209012838776]","[false,false]",15.645988217129633,1173.820249210634,1158.1742609935038,2,0,0,30_50,0,0
v6,random,4,7,41.0,2323.68139,2,"[[-938.0604140004557,1.148792683412499e-13],[-663.3088799023824,663.3088799023825]]","[1820.524143,2186.422959]","[750.4032860316709,43.361749738564534]","[43.361749738564534,15.191012185534143]","[0.0,0.0]","[true,true]",15.191012185534143,421.29215377651093,0,0,0,0,30_50,1,1
v6,random,4,9,653.208467,3263.317141,2,"[[663.3088799023825,663.3088799023825],[356.19177462161963,1011.0460649237297]]","[3029.682881,3164.471257]","[750.4017745078279,171.41939556073166]","[171.41939556073166,8.384478087714038]","[0.0,463.9418780435819]","[true,false]",8.384478087714038,620.6044101366322,463.9418780435819,1,0,0,gt50,0,0
v6,random,4,10,355.001698,1203.045739,2,"[[841.2115629818172,-1193.4161543646287],[562.2516161872413,-1513.1778040603403]]","[1108.177332,1198.045739]","[534.9876125154058,38.12576868803887]","[38.12576868803887,0.0]","[85.58263493214062,424.34203719612276]","[false,false]",38.12576868803887,509.9246721282634,509.9246721282634,2,0,0,30_50,0,0
v6,random,4,13,373.001698,1085.060805,1,"[[1352.5771111432553,-1065.6154698284429]]",[934.338494],[444.6043810568955],[14.16618407881641],[435.4879242413007],[false],14.16618407881641,739.421638655474,435.4879242413007,1,0,1,le20_or_near,0,0
v6,random,4,15,89.0,2726.878309,2,"[[-663.3088799023824,663.3088799023825],[5.743963417062496e-14,938.0604140004557]]","[2216.422959,2583.414396]","[750.3050789907952,48.24573928617567]","[48.24573928617567,16.470818035570513]","[0.0,0.0]","[true,true]",16.470818035570513,512.3195664058861,0,0,0,0,30_50,2,1
v6,random,4,16,95.0,1960.687628,2,"[[-663.3088799023825,-663.3088799023824],[-852.2348828425404,-81.24216409728407]]","[1602.496369,1748.888313]","[750.3428277108833,61.05886443307319]","[61.05886443307319,12.426588382902827]","[0.0,611.9597178206076]","[true,false]",12.426588382902827,1227.777142095042,611.9597178206076,1,0,0,gt50,1,0
v6,random,4,17,629.208467,3505.740285,1,"[[1323.8812650177128,781.500151752553]]",[3417.088933],[477.5982249929211],[15.320372289949972],[738.8589623985591],[false],15.320372289949972,1157.1157220684495,738.8589623985591,1,0,1,le20_or_near,0,0
v6,random,5,1,325.465766,720.144047,2,"[[600.7681488214232,-1335.0903330480119],[1224.304829093605,-1258.2132480890882]]","[559.039201,715.144047]","[431.2278606401093,28.103630855888902]","[28.103630855888902,0.0]","[175.28371425819273,213.77832440692686]","[false,false]",28.103630855888902,389.0620386651196,389.0620386651196,2,1,0,25_30,0,0
v6,random,5,2,11.0,978.311261,3,"[[526.2024384631835,-558.5138305558385],[663.3088799023823,-663.3088799023825],[411.9170154360579,-897.7288834554214]]","[278.470089,331.465766,973.311261]","[750.4017745078289,32.68795160356035,21.11879298742873]","[32.68795160356035,21.11879298742873,0.0]","[767.3504448208499,0.0,975.9806801687153]","[false,true,false]",21.11879298742873,1743.331124989565,1743.331124989565,2,1,0,30_50,0,0
v6,random,5,3,17.0,2573.227802,3,"[[-1.7231890251187485e-13,-938.0604140004557],[-663.3088799023825,-663.3088799023824],[-938.0604140004557,1.148792683412499e-13]]","[1169.775194,1318.367266,1592.116267]","[750.2513754551732,33.387084239229516,29.179955537556612]","[33.387084239229516,29.179955537556612,16.939517493754852]","[0.0,717.9603579910229,0.0]","[true,true,true]",16.939517493754852,526.8167020796814,0,0,0,0,30_50,1,0
v6,random,5,4,337.465766,772.115125,1,"[[1047.0613124304396,-1377.7369184941904]]",[666.388382],[439.5967620507753],[19.024659702758864],[209.5356490658424],[false],19.024659702758864,444.3910376647179,209.5356490658424,1,0,1,le20_or_near,0,0
v6,random,5,6,35.0,1967.877555,2,"[[-938.0604140004557,1.148792683412499e-13],[-988.3920492277225,117.55593963368548]]","[1580.116267,1962.877555]","[750.3526368479708,21.518634730427404]","[21.518634730427404,0.0]","[0.0,883.6776123470837]","[true,false]",21.518634730427404,883.6776123470837,883.6776123470837,1,1,0,20_25,1,0
v6,random,5,7,349.465766,618.481252,1,"[[558.317800928657,-1165.02461502133]]",[517.982458],[457.82989683557656],[19.475971026954074],[512.583462013761],[false],19.475971026954074,784.7937190484099,512.583462013761,1,0,1,le20_or_near,0,0
v6,random,5,8,47.0,2670.558972,1,"[[610.9693846515495,-605.1999654391288]]",[303.824706],[750.401774507829],[17.236580215835748],[96.7730869428175],[false],17.236580215835748,558.428934642678,96.7730869428175,1,0,1,le20_or_near,0,0
v6,random,5,9,53.0,1043.323817,1,"[[663.3088799023823,-663.3088799023825]]",[355.465766],[750.4017745078289],[17.035037937630307],[0.0],[true],17.035037937630307,300.0627795502313,0,0,0,1,le20_or_near,0,0
v6,random,5,11,65.0,3113.876199,2,"[[5.743963417062496e-14,938.0604140004557],[663.3088799023825,663.3088799023825]]","[2339.516916,3021.623645]","[750.2462545683632,27.918602456243065]","[27.918602456243065,14.339281750071757]","[0.0,0.0]","[true,true]",14.339281750071757,286.2627692166212,0,0,0,0,25_30,0,0
v6,random,5,12,2333.516916,3213.978449,2,"[[663.3088799023825,663.3088799023825],[973.9076766537027,995.4161032449098]]","[3027.623645,3208.978449]","[749.2500742453369,34.10208603882302]","[34.10208603882302,0.0]","[0.0,445.5112482069355]","[true,false]",34.10208603882302,445.5112482069355,445.5112482069355,1,0,0,30_50,1,0
v6,random,5,13,77.0,2755.318428,1,"[[663.3088799023823,-663.3088799023825]]",[373.465766],[750.4017745078274],[16.654869892337498],[0.0],[true],16.654869892337498,398.79728150905095,0,0,0,1,le20_or_near,0,0
v6,random,5,15,1348.367266,1780.142033,4,"[[-960.5313485225834,-92.48797016129174],[-938.0604140004557,1.148792683412499e-13],[-1254.2189501830462,-175.2295330179692],[-1685.557950623574,-425.4411400033534]]","[1507.080545,1556.116267,1670.410557,1775.142033]","[564.3080119166368,50.472740130649136,46.05402945743123,37.157067972748834]","[50.472740130649136,46.05402945743123,37.157067972748834,0.0]","[643.5663966136925,0.0,361.4714501074933,498.65737893993105]","[false,true,false,false]",37.157067972748834,1503.6952256611169,1503.6952256611169,3,0,0,gt50,1,0
v6,random,5,17,2315.516916,3391.733736,1,"[[757.1341305094309,1331.5269281593723]]",[3299.968763],[470.0360186594364],[16.36628500889608],[399.9515682337591],[false],16.36628500889608,833.7764322340162,399.9515682337591,1,0,1,le20_or_near,0,0
v6,random,5,18,107.0,2462.864462,2,"[[-663.3088799023824,663.3088799023825],[5.743963417062496e-14,938.0604140004557]]","[2136.924844,2309.516916]","[750.2474662025478,22.48987388371367]","[22.48987388371367,14.88784222212005]","[0.0,0.0]","[true,true]",14.88784222212005,531.737728374702,0,0,0,0,20_25,1,0
v6,random,6,1,5.0,1109.672141,2,"[[938.0604140004557,0.0],[870.9117521909885,-488.0579061749789]]","[899.02648,1002.557584]","[750.4020059506585,78.12397392383299]","[78.12397392383299,16.86407276036716]","[0.0,492.65552119377156]","[true,false]",16.86407276036716,1003.2283083441492,492.65552119377156,1,0,0,gt50,0,0
v6,random,6,2,1301.441926,1720.226905,1,"[[1023.2406011573067,-1443.714545490883]]",[1562.765041],[535.4166600128247],[18.380857194818287],[356.9479853343207],[false],18.380857194818287,486.7132712301308,356.9479853343207,1,0,1,le20_or_near,0,0
v6,random,6,3,1307.441926,2018.918769,2,"[[-1.7231890251187485e-13,-938.0604140004557],[56.02057829605654,-1479.0296349964747]]","[1900.146345,2013.918769]","[710.8750744713226,37.88350370908837]","[37.88350370908837,0.0]","[0.0,543.8621178733304]","[true,false]",37.88350370908837,543.8621178733304,543.8621178733304,1,0,0,30_50,1,0
v6,random,6,4,2515.416912,3094.269364,2,"[[-712.6128718101868,749.999999999999],[-977.6226540715082,982.6896547802385]]","[3011.328832,3086.862416]","[750.40177450783,30.28208975665129]","[30.28208975665129,12.03473882443115]","[79.28726587544114,352.66791764482923]","[false,false]",12.03473882443115,443.98992234469995,431.95518352027034,2,0,0,30_50,0,0
v6,random,6,6,2503.416912,3195.027111,2,"[[-778.0986614316164,705.3000907421408],[-871.5066638175883,1150.714916464011]]","[2989.471379,3139.663058]","[711.0239827188246,42.584957728322976]","[42.584957728322976,10.334657664953975]","[180.53310169810956,196.96847108012585]","[false,false]",10.334657664953975,629.3218396279924,377.5015727782354,2,0,0,30_50,0,0
v6,random,6,8,47.0,2342.805754,2,"[[-663.3088799023825,-663.3088799023824],[-617.3571029538705,-508.5894289596133]]","[2279.064202,2335.344025]","[750.4017745078305,29.274936917018614]","[29.274936917018614,12.308643680892441]","[0.0,161.3991149441586]","[true,false]",12.308643680892441,173.7077586250486,161.3991149441586,1,1,0,25_30,0,0
v6,random,6,9,1337.441926,1620.700645,2,"[[971.2409742618822,-1074.134619384845],[792.0299402855819,-1483.906629443877]]","[1470.1259,1615.700645]","[480.15096002567054,40.005783047214]","[40.005783047214,0.0]","[513.4198700458916,234.67802051582134]","[false,false]",40.005783047214,748.0978905617129,748.0978905617129,2,0,0,30_50,0,0
v6,random,6,10,59.0,3852.236072,1,"[[-750.1591501706013,485.3342552317063]]",[2900.925765],[750.3024954338666],[16.26248020454038],[126.0862835171533],[false],16.26248020454038,1740.6030226391965,126.0862835171533,1,0,1,le20_or_near,0,0
v6,random,6,11,65.0,2869.708508,1,"[[-938.0604140004557,1.148792683412499e-13]]",[2491.416912],[750.4017745078288],[17.194657391314962],[0.0],[true],17.194657391314962,1026.9976048361132,0,0,0,1,le20_or_near,0,0
v6,random,6,12,71.0,1689.273848,2,"[[663.3088799023823,-663.3088799023825],[932.0083698792295,-1098.622464720759]]","[1343.441926,1485.375444]","[750.3559980601576,68.2095045654104]","[68.2095045654104,11.699493764077301]","[0.0,46.247722277333615]","[true,false]",11.699493764077301,364.113739211527,46.247722277333615,1,0,0,gt50,0,0
v6,random,6,14,2291.064202,2659.308987,2,"[[-938.0604140004557,1.148792683412499e-13],[-1086.2966988162498,-72.52667704606881]]","[2479.416912,2554.422436]","[564.7511980884395,21.789497472617132]","[21.789497472617132,17.568192004979682]","[0.0,165.02761895917303]","[true,false]",17.568192004979682,664.4603725219933,165.02761895917303,1,1,0,20_25,1,0
v6,random,6,15,366.612083,3524.332724,1,"[[-42.72768379416004,1222.847781572207]]",[3414.349405],[596.267429985696],[17.188510807376428],[1066.6114686438148],[false],17.188510807376428,1591.5280618687216,1066.6114686438148,1,0,1,le20_or_near,0,0
v6,random,6,16,372.612083,631.956218,2,"[[837.9656458742098,1252.5227758089973],[1294.6493469476743,907.829562204985]]","[507.523108,626.956218]","[452.47340462967475,22.52611555736619]","[22.52611555736619,0.0]","[614.5551244837103,572.1655480110793]","[false,false]",22.52611555736619,1186.7206724947896,1186.7206724947896,2,1,0,20_25,0,0
v6,random,6,18,107.0,2185.455655,2,"[[-1.7231890251187485e-13,-938.0604140004557],[-405.7543820078397,-863.3472154250983]]","[1852.146345,2178.840951]","[750.4017745078289,20.514267022733783]","[20.514267022733783,8.073520273223375]","[629.5971994781731,769.6109119112913]","[true,false]",8.073520273223375,777.6844321845155,769.6109119112913,1,1,0,20_25,1,0
v6,random,6,19,113.0,2947.364759,2,"[[-938.0604140004557,1.148792683412499e-13],[-897.7170807341131,559.646193793042]]","[2467.416912,2939.968529]","[750.4017745078289,27.939264922954152]","[27.939264922954152,11.981147578623228]","[593.0557879985871,165.21382231801886]","[true,false]",11.981147578623228,177.19496989664137,165.21382231801886,1,1,0,25_30,0,0
v6,random,6,20,119.0,1210.535672,2,"[[938.0604140004557,0.0],[1086.2021285925916,-618.7736635804457]]","[833.02648,1203.006605]","[750.2604285655383,41.9396234244834]","[41.9396234244834,12.645336907370108]","[975.3513116378789,436.6723176040615]","[true,false]",12.645336907370108,449.3176545114253,436.6723176040615,1,0,0,30_50,0,0
v6,random,7,1,352.132957,951.562302,1,"[[-1293.0683628987374,650.311058380659]]",[887.595495],[619.7148872813384],[15.936947230938827],[273.095499930422],[false],15.936947230938827,523.1087273640543,273.095499930422,1,0,1,le20_or_near,0,0
v6,random,7,2,11.0,3283.15791,2,"[[663.3088799023825,663.3088799023825],[5.743963417062496e-14,938.0604140004557]]","[2331.564604,3139.509585]","[750.4017745078321,108.26346656131093]","[108.26346656131093,13.58281651863669]","[561.8217504788788,0.0]","[true,true]",13.58281651863669,693.241623261061,0,0,0,0,gt50,1,0
