version,suite,seed,channel,time_s,selected_x,selected_y,selected_search_index,selected_p_clear,selected_route_marginal_s,selected_expected_future_cost_s,selected_objective_s,highest_p_clear_x,highest_p_clear_y,highest_p_clear,highest_p_clear_route_marginal_s,highest_p_clear_objective_s,abandoned_high_p_clear
v6,random,7,16,1223.796399,-916.0344676368707,-469.92450317162235,,0.8333333333333334,41.38265719807896,125.37682647108068,171.75948366915964,-1099.0471695290898,-652.9372050638415,1.0,93.45704336809649,204.02825894673026,1
v6,random,7,9,1478.254704,-112.12455164805561,-955.9754252784828,,0.16666666666666666,3.9303964654341144,214.2595092046924,223.1899056701265,-112.12455164805579,-1455.975425278483,0.5,122.90962167087491,278.3696425493644,1
v6,random,7,9,1548.964052,-1.7231890251187485e-13,-938.0604140004557,7,0.027777777777777776,0.0,220.5165779582518,225.5165779582518,-497.2674615150373,-1498.477862075884,1.0,260.1992438094443,272.12878613147853,1
v6,random,7,9,1625.419755,-22.03619373178151,-676.7092581709521,,0.1111111111111111,7.785298145749721,265.72607300405565,278.51137114980537,-497.0361937317816,-1499.4333917661688,1.0,295.0963974591932,307.1911374434979,1
v6,random,7,6,2085.774817,938.0604140004557,0.0,1,0.3055555555555556,0.0,176.23958424803672,181.23958424803672,951.913327867399,-167.6417489614263,0.3611111111111111,2.508084886934057,193.99432318556666,1
v6,random,7,6,2213.200254,410.1584581010439,161.7527581642903,,1.0,99.13370620263845,6.013795156918205,110.14750135955666,410.1584581010439,161.7527581642903,1.0,99.13370620263845,110.14750135955666,0
v6,random,7,2,2331.564604,663.3088799023825,663.3088799023825,2,0.16666666666666666,0.0,191.29241442249076,196.29241442249076,724.4679905986025,336.19218118121387,0.3333333333333333,26.08687857323264,218.19705990080877,1
v6,random,7,3,2533.654108,163.5291979016962,1168.2405083160522,,0.4444444444444444,31.79886186685451,182.84655475228163,219.64541661913614,230.51649600947684,1418.2405083160522,0.5833333333333334,124.89035742268936,274.0724805225698,1
v6,random,7,3,2556.203291,244.81055997113606,1201.2963072820517,,0.4444444444444444,34.96533191395997,163.33692184461754,203.3022537585775,177.82326186335536,1451.2963072820517,1.0,104.65550419986482,214.7242229367983,1
v6,random,7,3,2612.775907,177.78204599270873,1450.2953944193407,,1.0,81.9385181216561,104.96722728765651,191.9057454093126,177.78204599270873,1450.2953944193407,1.0,81.9385181216561,191.9057454093126,0
v6,random,7,19,2855.1399,60.570995906435314,1225.180411906242,,0.5277777777777778,25.988224697777127,149.2361543249053,180.22437902268243,60.570995906435314,1225.180411906242,0.5277777777777778,25.988224697777127,180.22437902268243,0
v6,random,7,9,3901.459499,-747.0361937317815,-1066.4206898739494,,1.0,206.86165744681944,104.71834749930014,316.5800049461196,-747.0361937317815,-1066.4206898739494,1.0,206.86165744681944,316.5800049461196,0
v6,random,8,5,473.096434,-312.83691163634177,-880.7050718266819,,0.3611111111111111,10.17038980512848,206.1168712315549,221.2872610366834,-312.83691163634194,-1380.7050718266821,0.8611111111111112,145.93183759037197,273.3125296114612,1
v6,random,8,5,608.368481,-786.1184697487508,-1290.9875517607356,,1.0,182.87386746431594,6.673865678081305,194.54773314239725,-786.1184697487508,-1290.9875517607356,1.0,182.87386746431594,194.54773314239725,0
v6,random,8,12,722.994162,-433.37283859177614,-877.9996748365022,,0.4722222222222222,6.55593355950009,182.66975133530298,194.22568489480307,-450.40992544724196,-748.5901522852416,0.5,30.78647663160791,224.38711988114767,1
v6,random,8,12,951.30378,82.34039731826681,-1241.1064322525508,,1.0,100.31039192557932,7.758015898329351,113.06840782390867,82.34039731826681,-1241.1064322525508,1.0,100.31039192557932,113.06840782390867,0
v6,random,8,9,1176.338438,663.3088799023823,-663.3088799023825,8,0.25,0.0,175.69898945894568,180.69898945894568,909.062548064468,-330.0684159165014,0.3611111111111111,12.736456495252696,199.18579932537418,1
v6,random,8,16,1206.338438,663.3088799023823,-663.3088799023825,8,0.3055555555555556,0.0,164.43214650476023,169.43214650476023,663.3088799023823,-663.3088799023825,0.3055555555555556,0.0,169.43214650476023,0
v6,random,8,9,1291.600305,631.0860794071639,-358.6991295519554,,1.0,0.04770346473844711,55.43393978986488,60.48164325460333,631.0860794071639,-358.6991295519554,1.0,0.04770346473844711,60.48164325460333,0
v6,random,8,16,1402.156125,416.5118961054321,-284.4755376873989,,0.8333333333333334,42.43652289246336,40.63787111852764,88.074394010991,849.5245979976514,-34.47553768739894,1.0,7.380620281086408,117.55414503904856,1
v6,random,8,2,1600.794074,938.0604140004557,0.0,1,0.4166666666666667,0.0,163.5295920563699,168.5295920563699,452.3054682110924,697.3417629227829,0.6111111111111112,1.6285298674303021,170.38063429307522,1
v6,random,8,2,1702.710585,541.6752230108989,212.1397058172767,,1.0,82.6340021439081,6.337496046569269,93.97149819047738,541.6752230108989,212.1397058172767,1.0,82.6340021439081,93.97149819047738,0
v6,random,8,4,1815.020458,663.3088799023825,663.3088799023825,2,1.0,0.0,146.60077629958644,151.60077629958644,663.3088799023825,663.3088799023825,1.0,0.0,151.60077629958644,0
v6,random,8,7,2530.821271,-663.3088799023824,663.3088799023825,4,0.3611111111111111,0.0,181.8241601994166,186.8241601994166,-663.3088799023824,663.3088799023825,0.3611111111111111,0.0,186.8241601994166,0
v6,random,8,13,2554.821271,-663.3088799023824,663.3088799023825,4,0.2222222222222222,0.0,209.4444594861546,214.4444594861546,-663.3088799023824,663.3088799023825,0.2222222222222222,0.0,214.4444594861546,0
v6,random,8,7,2720.911736,-1294.8636340897506,818.9585413779367,,1.0,77.05685006745284,55.41025369796495,137.4671037654178,-1294.8636340897506,818.9585413779367,1.0,77.05685006745284,137.4671037654178,0
v6,random,8,17,2822.919278,-1404.1486080536952,1130.0849204841309,,0.8611111111111112,28.483748060899416,102.5495182704746,136.03326633137402,-1404.1486080536952,1130.0849204841309,0.8611111111111112,28.483748060899416,136.03326633137402,0
v6,random,8,13,3028.181414,-1274.1638765297362,194.7140860637111,,0.75,0.9094305857361746,57.931895338910145,63.84132592464632,-1524.1638765297362,627.7267879559305,1.0,8.295331620796418,118.50717887498006,1
v6,random,8,19,3124.842655,-938.0604140004557,1.148792683412499e-13,5,0.08333333333333333,0.0,223.48630727174503,228.48630727174503,-1450.0585296060294,-251.51359815918892,0.1388888888888889,114.0878890053875,355.80555484318836,1
