avg_time_per_source_s,certificate_summary_count,channel_switch_count,channel_switch_time_s,clear_fail,clear_success,clear_time_s,cleared,coarse_failures,coarse_successes,completed_search_points,corridor_opportunity_count,deferred_targets,dir_count,discovered_but_not_cleared,error,error_field,event_corridor_opportunity,event_information_ridge,event_information_ridge_selected,event_intersection_attempt,event_intersection_selected,event_nbv_selected,event_no_progress_guard,event_outcome_probabilities,event_route_choice,event_route_marginal_candidates,event_route_repair,event_scan_continue,event_scan_observe,event_spatial_bundle,event_spatial_service,event_tail_fallback,exit_state_count,fallback_rate,fallback_targets,information_ridge_selected_count,intersection_attempts,intersection_selected_count,legacy_backbone_fallback_count,local_reacquisition_measure_count,local_reacquisition_move_m,local_reacquisition_switch_count,local_reacquisition_time_s,measure_count,measure_time_s,mec_checks,move_distance_m,move_time_s,n,nbv_effective_count,nbv_selected_count,near_count,never_discovered,no_progress_guard_count,no_signal_after_found,non_reacquisition_time_s,number_cleared,number_discovered,omni_count,outcome_probability_count,policy_runtime_s,problem,reacquisition_attempts,reacquisition_successes,remaining_search_points,route_repair_count,seed,source_count,spatial_stop_selected_count,success,suite,switch_count,switch_time_s,tail_fallback_event_count,tail_rescue_count,targets_remaining_at_exit,termination_reason,time_component_delta_s,total,total_time_s,version,w2_fallback_count,w3_coarse_fallback_count,wait_for_route_success_count
359.968503875,1,111,111.0,0,16,80.0,16,15,13,8,97,1,7,0,,smooth,97,222,52,14,0,0,0,52,52,52,36,180,148,19,8,55,1,0.0,1,52,0,0,0,30,3541.598245771053,2,860.3196491542105,148,740.0,13,24142.48029941292,4828.496059882587,27,0,0,3,0,0,19,4899.17641284579,16,16,9,52,11.374270300002536,4,30,15,0,36,2,16,0,1,random,111,111.0,55,0,0,hard_complete,2.1174164430703968e-06,16,5759.496062,w5pro,0,0,0
791.7880883571428,1,270,270.0,0,14,70.0,14,90,17,25,64,5,9,0,,smooth,64,364,130,0,0,0,0,129,130,130,44,350,382,1,2,83,1,0.0,1,130,0,0,0,114,11807.11459551255,4,2935.42291910251,382,1910.0,17,44175.16618284587,8835.033236569174,27,0,0,6,0,0,99,8149.61031789749,14,14,5,129,23.380895199996303,4,114,23,0,44,10000,14,0,1,min_reff,270,270.0,83,0,0,hard_complete,4.3082582124043256e-07,14,11085.033237,w5pro,0,0,0
762.0232045833333,1,271,271.0,0,12,60.0,12,43,8,25,61,3,8,0,,smooth,61,269,75,0,0,0,0,74,75,75,34,350,333,1,2,71,1,0.0,0,75,0,0,0,54,4360.3588772584235,0,1142.0717754516847,333,1665.0,8,35741.392295418744,7148.278459083746,27,0,0,6,0,0,47,8002.206679548315,12,12,4,74,17.908900900001754,4,54,11,0,34,10001,12,0,1,min_reff,271,271.0,71,0,0,hard_complete,-4.083749445271678e-06,12,9144.278455,w5pro,0,0,0
