channel,clear_time_s,cleared,coarse_probe_count,error_field,fallback_probe_count,first_found_time_s,found_to_clear_s,intersection_probe_count,kind,max_planned_step_m,mean_planned_step_m,reacquisition_attempts,reacquisition_move_m,reacquisition_no_signal,reacquisition_successes,reacquisition_switch_count,reacquisition_time_s,seed,strategy,suite,supplement_measure_count
10,1997.28939,1,6,smooth,0,59.0,1938.28939,0,omni,500.0,194.80020007909695,10,613.9831208150646,3,7,6,178.79662416301292,2,w5,random,11
11,2358.053838,1,4,smooth,0,65.0,2293.053838,0,dir,499.8027463519407,232.85172678378302,9,931.4069071351321,4,5,6,237.28138142702642,2,w5,random,10
12,4315.396431,1,2,smooth,0,366.0,3949.396431,0,dir,500.0,425.7200525120196,7,672.413186801592,4,3,6,175.4826373603184,2,w5,random,8
13,1735.499855,1,8,smooth,0,77.0,1658.499855,0,dir,335.41363515923763,86.75151082154733,12,650.486437780453,6,6,6,196.0972875560906,2,w5,random,13
14,3663.676318,1,1,smooth,0,1025.010204,2638.6661139999997,0,omni,324.8639887827028,324.8639887827028,2,327.7406188363955,1,1,2,77.54812376727911,2,w5,random,5
15,1858.931207,1,5,smooth,0,89.0,1769.931207,0,omni,354.4826995615265,136.29109380799963,9,423.1949213890288,3,6,7,136.63898427780578,2,w5,random,10
16,3015.078129,1,0,smooth,0,2071.692138,943.3859910000001,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,2,w5,random,1
17,1387.932511,1,1,smooth,0,336.0,1051.932511,0,dir,390.0121539310897,390.0121539310897,3,101.11388062549615,0,3,3,38.22277612509923,2,w5,random,4
19,5303.336748,1,22,smooth,0,2440.448395,2862.888353,0,dir,500.0,144.53125,22,1800.5824691508883,18,4,1,471.11649383017766,2,w5,random,23
20,2785.865729,1,0,smooth,0,2446.448395,339.4173340000002,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,2,w5,random,1
1,7849.674692,1,19,smooth,0,6547.65963,1302.0150619999995,0,dir,416.4747811918986,143.16320603471516,21,2737.1918976057245,17,4,3,655.438379521145,10000,w5,min_reff,22
2,6349.716003,1,2,smooth,0,11.0,6338.716003,0,dir,500.0,497.3393770924107,17,718.5787636338033,14,3,17,245.71575272676066,10000,w5,min_reff,18
3,2872.279046,1,1,smooth,0,1683.8065,1188.4725460000002,0,dir,152.4249674135158,152.4249674135158,1,886.3979182920282,0,1,1,183.27958365840564,10000,w5,min_reff,3
4,7379.456302,1,1,smooth,0,1017.646279,6361.810023,0,omni,401.6152029795472,401.6152029795472,16,401.6152029795471,14,2,16,176.32304059590942,10000,w5,min_reff,17
5,2005.161764,1,24,smooth,2,29.0,1976.161764,0,dir,500.0,123.28125,28,2416.5924672771325,24,4,5,628.3184934554265,10000,w5,min_reff,29
6,8205.879221,1,1,smooth,0,349.0,7856.879220999999,0,omni,285.0518652220265,285.0518652220265,18,1453.85889883245,17,1,18,398.77177976649,10000,w5,min_reff,20
