seq,virtual_time_s,action,x,y,channel,result_type,direction_deg,clear_success,moved_distance_m,cumulative_distance_m
83,1424.799841,measure,-970.0000000000009,-1680.0892833418106,18,no_signal,,,0.0,4693.999200812293
84,1430.799841,measure,-970.0000000000009,-1680.0892833418106,17,no_signal,,,0.0,4693.999200812293
85,1436.799841,measure,-970.0000000000009,-1680.0892833418106,16,no_signal,,,0.0,4693.999200812293
86,1442.799841,measure,-970.0000000000009,-1680.0892833418106,15,no_signal,,,0.0,4693.999200812293
87,1448.799841,measure,-970.0000000000009,-1680.0892833418106,14,no_signal,,,0.0,4693.999200812293
88,1454.799841,measure,-970.0000000000009,-1680.0892833418106,13,no_signal,,,0.0,4693.999200812293
89,1460.799841,measure,-970.0000000000009,-1680.0892833418106,12,no_signal,,,0.0,4693.999200812293
90,1466.799841,measure,-970.0000000000009,-1680.0892833418106,11,no_signal,,,0.0,4693.999200812293
91,1472.799841,measure,-970.0000000000009,-1680.0892833418106,9,no_signal,,,0.0,4693.999200812293
92,1478.799841,measure,-970.0000000000009,-1680.0892833418106,7,no_signal,,,0.0,4693.999200812293
93,1484.799841,measure,-970.0000000000009,-1680.0892833418106,6,no_signal,,,0.0,4693.999200812293
94,1490.799841,measure,-970.0000000000009,-1680.0892833418106,5,no_signal,,,0.0,4693.999200812293
95,1496.799841,measure,-970.0000000000009,-1680.0892833418106,4,no_signal,,,0.0,4693.999200812293
96,1502.799841,measure,-970.0000000000009,-1680.0892833418106,3,no_signal,,,0.0,4693.999200812293
97,1508.799841,measure,-970.0000000000009,-1680.0892833418106,2,no_signal,,,0.0,4693.999200812293
98,1514.799841,measure,-970.0000000000009,-1680.0892833418106,1,no_signal,,,0.0,4693.999200812293
99,1715.810045,measure,-1576.2435565298213,-910.0446416709057,1,no_signal,,,980.0510190801283,5674.0502198924205
100,1721.810045,measure,-1576.2435565298213,-910.0446416709057,2,no_signal,,,0.0,5674.0502198924205
101,1727.810045,measure,-1576.2435565298213,-910.0446416709057,3,no_signal,,,0.0,5674.0502198924205
102,1733.810045,measure,-1576.2435565298213,-910.0446416709057,4,no_signal,,,0.0,5674.0502198924205
103,1739.810045,measure,-1576.2435565298213,-910.0446416709057,5,no_signal,,,0.0,5674.0502198924205
104,1745.810045,measure,-1576.2435565298213,-910.0446416709057,6,no_signal,,,0.0,5674.0502198924205
105,1751.810045,measure,-1576.2435565298213,-910.0446416709057,7,no_signal,,,0.0,5674.0502198924205
106,1757.810045,measure,-1576.2435565298213,-910.0446416709057,9,no_signal,,,0.0,5674.0502198924205
107,1763.810045,measure,-1576.2435565298213,-910.0446416709057,11,no_signal,,,0.0,5674.0502198924205
108,1769.810045,measure,-1576.2435565298213,-910.0446416709057,12,no_signal,,,0.0,5674.0502198924205
109,1775.810045,measure,-1576.2435565298213,-910.0446416709057,13,no_signal,,,0.0,5674.0502198924205
110,1781.810045,measure,-1576.2435565298213,-910.0446416709057,14,no_signal,,,0.0,5674.0502198924205
111,1787.810045,measure,-1576.2435565298213,-910.0446416709057,15,no_signal,,,0.0,5674.0502198924205
112,1793.810045,measure,-1576.2435565298213,-910.0446416709057,16,no_signal,,,0.0,5674.0502198924205
113,1799.810045,measure,-1576.2435565298213,-910.0446416709057,17,no_signal,,,0.0,5674.0502198924205
114,1805.810045,measure,-1576.2435565298213,-910.0446416709057,18,no_signal,,,0.0,5674.0502198924205
115,1811.810045,measure,-1576.2435565298213,-910.0446416709057,19,no_signal,,,0.0,5674.0502198924205
116,1817.810045,measure,-1576.2435565298213,-910.0446416709057,20,no_signal,,,0.0,5674.0502198924205
117,1851.810045,measure,-1454.9999999999998,-840.0446416709057,1,no_signal,,,140.00000000000009,5814.0502198924205
118,1857.810045,measure,-1454.9999999999998,-840.0446416709057,2,no_signal,,,0.0,5814.0502198924205
119,1863.810045,measure,-1454.9999999999998,-840.0446416709057,3,no_signal,,,0.0,5814.0502198924205
120,1869.810045,measure,-1454.9999999999998,-840.0446416709057,4,no_signal,,,0.0,5814.0502198924205
121,1875.810045,measure,-1454.9999999999998,-840.0446416709057,5,no_signal,,,0.0,5814.0502198924205
122,1881.810045,measure,-1454.9999999999998,-840.0446416709057,6,no_signal,,,0.0,5814.0502198924205
123,1887.810045,measure,-1454.9999999999998,-840.0446416709057,7,no_signal,,,0.0,5814.0502198924205
124,1893.810045,measure,-1454.9999999999998,-840.0446416709057,9,no_signal,,,0.0,5814.0502198924205
125,1899.810045,measure,-1454.9999999999998,-840.0446416709057,11,no_signal,,,0.0,5814.0502198924205
126,1905.810045,measure,-1454.9999999999998,-840.0446416709057,12,no_signal,,,0.0,5814.0502198924205
127,1911.810045,measure,-1454.9999999999998,-840.0446416709057,13,no_signal,,,0.0,5814.0502198924205
128,1917.810045,measure,-1454.9999999999998,-840.0446416709057,14,no_signal,,,0.0,5814.0502198924205
129,1923.810045,measure,-1454.9999999999998,-840.0446416709057,15,no_signal,,,0.0,5814.0502198924205
130,1929.810045,measure,-1454.9999999999998,-840.0446416709057,16,no_signal,,,0.0,5814.0502198924205
131,1935.810045,measure,-1454.9999999999998,-840.0446416709057,17,no_signal,,,0.0,5814.0502198924205
132,1941.810045,measure,-1454.9999999999998,-840.0446416709057,18,no_signal,,,0.0,5814.0502198924205
133,1947.810045,measure,-1454.9999999999998,-840.0446416709057,19,no_signal,,,0.0,5814.0502198924205
134,1953.810045,measure,-1454.9999999999998,-840.0446416709057,20,no_signal,,,0.0,5814.0502198924205
135,2153.810045,measure,-1940.0,2.3758147903458654e-13,1,no_signal,,,970.0000000000005,6784.0502198924205
136,2159.810045,measure,-1940.0,2.3758147903458654e-13,2,no_signal,,,0.0,6784.0502198924205
137,2165.810045,measure,-1940.0,2.3758147903458654e-13,3,no_signal,,,0.0,6784.0502198924205
138,2171.810045,measure,-1940.0,2.3758147903458654e-13,4,no_signal,,,0.0,6784.0502198924205
139,2177.810045,measure,-1940.0,2.3758147903458654e-13,5,no_signal,,,0.0,6784.0502198924205
140,2183.810045,measure,-1940.0,2.3758147903458654e-13,6,no_signal,,,0.0,6784.0502198924205
141,2189.810045,measure,-1940.0,2.3758147903458654e-13,7,no_signal,,,0.0,6784.0502198924205
142,2195.810045,measure,-1940.0,2.3758147903458654e-13,9,no_signal,,,0.0,6784.0502198924205
143,2201.810045,measure,-1940.0,2.3758147903458654e-13,11,no_signal,,,0.0,6784.0502198924205
144,2207.810045,measure,-1940.0,2.3758147903458654e-13,12,no_signal,,,0.0,6784.0502198924205
145,2213.810045,measure,-1940.0,2.3758147903458654e-13,13,no_signal,,,0.0,6784.0502198924205
146,2219.810045,measure,-1940.0,2.3758147903458654e-13,14,no_signal,,,0.0,6784.0502198924205
147,2225.810045,measure,-1940.0,2.3758147903458654e-13,15,no_signal,,,0.0,6784.0502198924205
148,2231.810045,measure,-1940.0,2.3758147903458654e-13,16,direction,28.31,,0.0,6784.0502198924205
149,2237.810045,measure,-1940.0,2.3758147903458654e-13,17,no_signal,,,0.0,6784.0502198924205
150,2243.810045,measure,-1940.0,2.3758147903458654e-13,18,no_signal,,,0.0,6784.0502198924205
151,2249.810045,measure,-1940.0,2.3758147903458654e-13,19,no_signal,,,0.0,6784.0502198924205
152,2255.810045,measure,-1940.0,2.3758147903458654e-13,20,no_signal,,,0.0,6784.0502198924205
153,2373.195208,measure,-1384.4903987551234,39.69185816027228,5,no_signal,,,556.9258125454925,7340.976032437913
154,2392.708548,measure,-1379.63570276904,107.08392445570877,17,direction,163.21,,67.56669795606263,7408.542730393976
155,2440.074585,measure,-1582.4355530056841,168.27418950632352,17,no_signal,,,211.83018621756847,7620.3729166115445
156,2445.817699,measure,-1581.3310995516836,171.82181683460584,17,no_signal,,,3.715572242929659,7624.088488854474
157,2452.303871,measure,-1583.4776123842548,164.70773617788052,17,no_signal,,,7.430858694039772,7631.519347548514
158,2478.493406,measure,-1481.0356278873621,137.67905698101615,17,direction,163.19,,105.94767428683187,7737.467021835346
159,2504.676425,measure,-1582.4248671123114,168.30958289273448,17,no_signal,,,105.91509310878428,7843.38211494413
160,2510.047982,measure,-1581.8720212411922,170.0832036853206,17,no_signal,,,1.8577861214648295,7845.2399010655945
161,2515.791068,measure,-1582.9465192333732,166.5265382108213,17,no_signal,,,3.7154293470198656,7848.955330412615
162,2531.385835,measure,-1531.7302474998367,152.9943199368753,17,direction,164.78,,52.97383714341615,7901.929167556031
163,2546.977344,measure,-1582.8303035753177,166.8970537019769,17,no_signal,,,52.957546554392025,7954.886714110423
164,2552.163123,measure,-1582.5785935518932,167.791192607508,17,no_signal,,,0.9288930607323707,7955.8156071711555
165,2557.534666,measure,-1583.066291985785,165.9986374352041,17,no_signal,,,1.857714673509919,7957.673321844665
166,2567.83205,measure,-1557.2802755375772,159.9456868194261,17,no_signal,,,26.486918571708078,7984.160240416373
167,2572.924939,measure,-1557.154420525865,160.39275627219166,17,no_signal,,,0.46444653036618533,7984.6246869467395
168,2578.11071,measure,-1557.3982697428107,159.4964786860397,17,no_signal,,,0.9288573367549433,7985.553544283494
169,2603.442348,measure,-1499.802701951391,237.12093705681997,16,direction,29.63,,96.6581914095904,8082.211735693085
170,2744.892637,measure,-1576.2435565298215,910.0446416709053,20,no_signal,,,677.2514425826095,8759.463178275695
171,2750.892637,measure,-1576.2435565298215,910.0446416709053,19,no_signal,,,0.0,8759.463178275695
172,2756.892637,measure,-1576.2435565298215,910.0446416709053,18,no_signal,,,0.0,8759.463178275695
173,2762.892637,measure,-1576.2435565298215,910.0446416709053,17,direction,271.88,,0.0,8759.463178275695
174,2768.892637,measure,-1576.2435565298215,910.0446416709053,16,direction,344.67,,0.0,8759.463178275695
175,2774.892637,measure,-1576.2435565298215,910.0446416709053,15,no_signal,,,0.0,8759.463178275695
176,2780.892637,measure,-1576.2435565298215,910.0446416709053,14,direction,353.38,,0.0,8759.463178275695
177,2786.892637,measure,-1576.2435565298215,910.0446416709053,13,no_signal,,,0.0,8759.463178275695
178,2792.892637,measure,-1576.2435565298215,910.0446416709053,12,no_signal,,,0.0,8759.463178275695
179,2798.892637,measure,-1576.2435565298215,910.0446416709053,11,no_signal,,,0.0,8759.463178275695
180,2804.892637,measure,-1576.2435565298215,910.0446416709053,9,no_signal,,,0.0,8759.463178275695
181,2810.892637,measure,-1576.2435565298215,910.0446416709053,7,no_signal,,,0.0,8759.463178275695
182,2816.892637,measure,-1576.2435565298215,910.0446416709053,6,no_signal,,,0.0,8759.463178275695
183,2822.892637,measure,-1576.2435565298215,910.0446416709053,5,direction,285.93,,0.0,8759.463178275695
184,2828.892637,measure,-1576.2435565298215,910.0446416709053,4,no_signal,,,0.0,8759.463178275695
185,2834.892637,measure,-1576.2435565298215,910.0446416709053,3,no_signal,,,0.0,8759.463178275695
186,2840.892637,measure,-1576.2435565298215,910.0446416709053,2,no_signal,,,0.0,8759.463178275695
187,2846.892637,measure,-1576.2435565298215,910.0446416709053,1,direction,29.24,,0.0,8759.463178275695
188,3002.257763,clear,-1551.5011848007666,158.62625549485986,17,success,,1,751.8256287479109,9511.288807023606
189,3072.135634,measure,-1457.3006132267806,463.80786163626516,5,direction,288.04,,319.3893555081532,9830.67816253176
190,3167.639766,clear,-1317.3933848359575,33.45810033913429,5,success,,1,452.520662074672,10283.198824606432
191,3337.287855,measure,-1455.0,840.0446416709053,20,no_signal,,,818.2404470535869,11101.43927166002
192,3343.287855,measure,-1455.0,840.0446416709053,19,no_signal,,,0.0,11101.43927166002
193,3349.287855,measure,-1455.0,840.0446416709053,18,no_signal,,,0.0,11101.43927166002
194,3355.287855,measure,-1455.0,840.0446416709053,16,direction,348.0,,0.0,11101.43927166002
195,3361.287855,measure,-1455.0,840.0446416709053,15,no_signal,,,0.0,11101.43927166002
196,3367.287855,measure,-1455.0,840.0446416709053,14,direction,357.18,,0.0,11101.43927166002
197,3373.287855,measure,-1455.0,840.0446416709053,13,no_signal,,,0.0,11101.43927166002
198,3379.287855,measure,-1455.0,840.0446416709053,12,no_signal,,,0.0,11101.43927166002
199,3385.287855,measure,-1455.0,840.0446416709053,11,no_signal,,,0.0,11101.43927166002
200,3391.287855,measure,-1455.0,840.0446416709053,9,no_signal,,,0.0,11101.43927166002
201,3397.287855,measure,-1455.0,840.0446416709053,7,no_signal,,,0.0,11101.43927166002
202,3403.287855,measure,-1455.0,840.0446416709053,6,no_signal,,,0.0,11101.43927166002
203,3409.287855,measure,-1455.0,840.0446416709053,4,no_signal,,,0.0,11101.43927166002
204,3415.287855,measure,-1455.0,840.0446416709053,3,no_signal,,,0.0,11101.43927166002
205,3421.287855,measure,-1455.0,840.0446416709053,2,no_signal,,,0.0,11101.43927166002
206,3427.287855,measure,-1455.0,840.0446416709053,1,direction,43.83,,0.0,11101.43927166002
207,3484.056817,measure,-1268.2699417495912,1019.3001076250115,1,direction,43.46,,258.8448120566158,11360.284083716635
208,3514.940796,measure,-1174.3298937978188,1108.321325224368,1,direction,42.8,,129.4198972030702,11489.703980919705
209,3532.815269,measure,-1127.097966452779,1152.0585695027398,1,direction,42.1,,64.37236594838733,11554.076346868093
210,3544.104099,measure,-1103.7671665649284,1173.1395648972114,1,direction,42.14,,31.44415033402334,11585.520497202117
211,3552.208882,clear,-1092.440523909403,1183.7555479073544,1,success,,1,15.523914748465101,11601.044411950581
212,3660.451507,measure,-969.9999999999995,1680.089283341811,20,no_signal,,,511.2131246608702,12112.25753661145
213,3666.451507,measure,-969.9999999999995,1680.089283341811,19,no_signal,,,0.0,12112.25753661145
214,3672.451507,measure,-969.9999999999995,1680.089283341811,18,no_signal,,,0.0,12112.25753661145
215,3678.451507,measure,-969.9999999999995,1680.089283341811,16,direction,284.77,,0.0,12112.25753661145
216,3684.451507,measure,-969.9999999999995,1680.089283341811,15,no_signal,,,0.0,12112.25753661145
217,3690.451507,measure,-969.9999999999995,1680.089283341811,14,direction,293.3,,0.0,12112.25753661145
218,3696.451507,measure,-969.9999999999995,1680.089283341811,13,no_signal,,,0.0,12112.25753661145
219,3702.451507,measure,-969.9999999999995,1680.089283341811,12,no_signal,,,0.0,12112.25753661145
220,3708.451507,measure,-969.9999999999995,1680.089283341811,11,no_signal,,,0.0,12112.25753661145
221,3714.451507,measure,-969.9999999999995,1680.089283341811,9,no_signal,,,0.0,12112.25753661145
222,3720.451507,measure,-969.9999999999995,1680.089283341811,7,no_signal,,,0.0,12112.25753661145
223,3726.451507,measure,-969.9999999999995,1680.089283341811,6,no_signal,,,0.0,12112.25753661145
224,3732.451507,measure,-969.9999999999995,1680.089283341811,4,direction,340.17,,0.0,12112.25753661145
225,3738.451507,measure,-969.9999999999995,1680.089283341811,3,no_signal,,,0.0,12112.25753661145
226,3744.451507,measure,-969.9999999999995,1680.089283341811,2,no_signal,,,0.0,12112.25753661145
227,3945.461711,measure,1.1144832575034744e-13,1820.0892833418109,2,no_signal,,,980.0510190801289,13092.30855569158
228,3951.461711,measure,1.1144832575034744e-13,1820.0892833418109,3,no_signal,,,0.0,13092.30855569158
229,3957.461711,measure,1.1144832575034744e-13,1820.0892833418109,4,direction,244.85,,0.0,13092.30855569158
230,3963.461711,measure,1.1144832575034744e-13,1820.0892833418109,6,no_signal,,,0.0,13092.30855569158
231,3969.461711,measure,1.1144832575034744e-13,1820.0892833418109,7,no_signal,,,0.0,13092.30855569158
232,3975.461711,measure,1.1144832575034744e-13,1820.0892833418109,9,no_signal,,,0.0,13092.30855569158
233,3981.461711,measure,1.1144832575034744e-13,1820.0892833418109,11,direction,333.57,,0.0,13092.30855569158
234,3987.461711,measure,1.1144832575034744e-13,1820.0892833418109,12,no_signal,,,0.0,13092.30855569158
235,3993.461711,measure,1.1144832575034744e-13,1820.0892833418109,13,no_signal,,,0.0,13092.30855569158
236,3999.461711,measure,1.1144832575034744e-13,1820.0892833418109,14,direction,239.2,,0.0,13092.30855569158
237,4005.461711,measure,1.1144832575034744e-13,1820.0892833418109,15,no_signal,,,0.0,13092.30855569158
238,4011.461711,measure,1.1144832575034744e-13,1820.0892833418109,16,direction,238.25,,0.0,13092.30855569158
239,4017.461711,measure,1.1144832575034744e-13,1820.0892833418109,18,direction,333.01,,0.0,13092.30855569158
240,4023.461711,measure,1.1144832575034744e-13,1820.0892833418109,19,no_signal,,,0.0,13092.30855569158
241,4029.461711,measure,1.1144832575034744e-13,1820.0892833418109,20,no_signal,,,0.0,13092.30855569158
242,4063.461711,measure,1.0287579815631597e-13,1680.0892833418109,2,no_signal,,,140.0,13232.30855569158
243,4069.461711,measure,1.0287579815631597e-13,1680.0892833418109,3,no_signal,,,0.0,13232.30855569158
244,4075.461711,measure,1.0287579815631597e-13,1680.0892833418109,4,direction,234.37,,0.0,13232.30855569158
245,4081.461711,measure,1.0287579815631597e-13,1680.0892833418109,6,no_signal,,,0.0,13232.30855569158
246,4087.461711,measure,1.0287579815631597e-13,1680.0892833418109,7,no_signal,,,0.0,13232.30855569158
247,4093.461711,measure,1.0287579815631597e-13,1680.0892833418109,9,no_signal,,,0.0,13232.30855569158
248,4099.461711,measure,1.0287579815631597e-13,1680.0892833418109,11,direction,349.41,,0.0,13232.30855569158
249,4105.461711,measure,1.0287579815631597e-13,1680.0892833418109,12,no_signal,,,0.0,13232.30855569158
250,4111.461711,measure,1.0287579815631597e-13,1680.0892833418109,13,no_signal,,,0.0,13232.30855569158
251,4117.461711,measure,1.0287579815631597e-13,1680.0892833418109,14,direction,235.33,,0.0,13232.30855569158
252,4123.461711,measure,1.0287579815631597e-13,1680.0892833418109,15,no_signal,,,0.0,13232.30855569158
253,4129.461711,measure,1.0287579815631597e-13,1680.0892833418109,16,direction,234.99,,0.0,13232.30855569158
254,4135.461711,measure,1.0287579815631597e-13,1680.0892833418109,18,direction,346.62,,0.0,13232.30855569158
255,4141.461711,measure,1.0287579815631597e-13,1680.0892833418109,19,no_signal,,,0.0,13232.30855569158
256,4147.461711,measure,1.0287579815631597e-13,1680.0892833418109,20,no_signal,,,0.0,13232.30855569158
257,4220.746145,clear,-197.74682853842705,1401.7634110198248,4,success,,1,341.42217180610953,13573.730727497688
258,4368.753729,clear,-588.146713612697,802.7081923329558,14,success,,1,715.0379187861128,14288.768646283801
259,4407.409486,clear,-704.2452704947157,680.8932705881502,16,success,,1,168.2787867491932,14457.047433032994
260,4466.593486,measure,-484.9999999999998,840.0446416709055,20,no_signal,,,270.9200021257604,14727.967435158755
261,4472.593486,measure,-484.9999999999998,840.0446416709055,19,no_signal,,,0.0,14727.967435158755
262,4478.593486,measure,-484.9999999999998,840.0446416709055,18,direction,35.52,,0.0,14727.967435158755
263,4484.593486,measure,-484.9999999999998,840.0446416709055,15,no_signal,,,0.0,14727.967435158755
264,4490.593486,measure,-484.9999999999998,840.0446416709055,13,no_signal,,,0.0,14727.967435158755
265,4496.593486,measure,-484.9999999999998,840.0446416709055,12,no_signal,,,0.0,14727.967435158755
266,4502.593486,measure,-484.9999999999998,840.0446416709055,11,no_signal,,,0.0,14727.967435158755
267,4508.593486,measure,-484.9999999999998,840.0446416709055,9,no_signal,,,0.0,14727.967435158755
268,4514.593486,measure,-484.9999999999998,840.0446416709055,7,no_signal,,,0.0,14727.967435158755
269,4520.593486,measure,-484.9999999999998,840.0446416709055,6,no_signal,,,0.0,14727.967435158755
270,4526.593486,measure,-484.9999999999998,840.0446416709055,3,no_signal,,,0.0,14727.967435158755
271,4532.593486,measure,-484.9999999999998,840.0446416709055,2,no_signal,,,0.0,14727.967435158755
272,4731.593486,measure,485.0000000000001,840.0446416709054,2,no_signal,,,969.9999999999999,15697.967435158755
273,4737.593486,measure,485.0000000000001,840.0446416709054,3,no_signal,,,0.0,15697.967435158755
274,4743.593486,measure,485.0000000000001,840.0446416709054,6,no_signal,,,0.0,15697.967435158755
275,4749.593486,measure,485.0000000000001,840.0446416709054,7,no_signal,,,0.0,15697.967435158755
276,4755.593486,measure,485.0000000000001,840.0446416709054,9,no_signal,,,0.0,15697.967435158755
277,4761.593486,measure,485.0000000000001,840.0446416709054,11,no_signal,,,0.0,15697.967435158755
278,4767.593486,measure,485.0000000000001,840.0446416709054,12,no_signal,,,0.0,15697.967435158755
279,4773.593486,measure,485.0000000000001,840.0446416709054,13,no_signal,,,0.0,15697.967435158755
280,4779.593486,measure,485.0000000000001,840.0446416709054,15,no_signal,,,0.0,15697.967435158755
281,4785.593486,measure,485.0000000000001,840.0446416709054,18,direction,88.79,,0.0,15697.967435158755
282,4791.593486,measure,485.0000000000001,840.0446416709054,19,no_signal,,,0.0,15697.967435158755
