version,n,problem,suite,seed,success,cleared,total,source_count,omni_count,dir_count,total_time_s,avg_time_per_source_s,move_distance_m,move_time_s,measure_count,measure_time_s,switch_count,switch_time_s,clear_success,clear_fail,clear_time_s,near_count,time_component_delta_s,policy_runtime_s,error,number_discovered,number_cleared,discovered_but_not_cleared,never_discovered,reacquisition_attempts,reacquisition_successes,no_signal_after_found,deferred_targets,targets_remaining_at_exit,completed_search_points,remaining_search_points,termination_reason,local_reacquisition_move_m,local_reacquisition_measure_count,local_reacquisition_switch_count,local_reacquisition_time_s,non_reacquisition_time_s,coarse_successes,coarse_failures,intersection_attempts,fallback_targets,mec_checks,guaranteed_clear_attempts,guaranteed_clear_successes,guaranteed_clear_failures,certificate_ready_channels_at_exit
w6_persistent_bearing,27,4,random,67,1,10,10,10,6,4,7009.290566,700.9290566,23486.452825547432,4697.290565109486,379,1895.0,367,367.0,10,0,50.0,0,8.905135473469272e-07,1.5114987909999797,,10,10,0,0,29,11,23,1,0,25,0,all_resolved,2989.8187449452425,29,26,768.9637489890486,6240.326817010951,7,0,0,0,7,10,10,0,[]
w6_persistent_bearing,27,4,random,68,1,15,15,15,4,11,9133.627977,608.9085318,33368.13990458351,6673.627980916703,411,2055.0,330,330.0,15,0,75.0,5,-3.9167025533970445e-06,3.9252125829999898,,15,15,0,0,195,45,162,6,0,25,0,all_resolved,20505.76299006257,195,116,5192.152598012513,3941.4753789874867,26,57,0,2,26,10,10,0,[]
w6_persistent_bearing,27,4,random,69,1,15,15,15,9,6,7696.698321,513.1132214,27733.491613786522,5546.698322757305,350,1750.0,325,325.0,15,0,75.0,0,-1.7573047443875112e-06,3.6528319580000073,,15,15,0,0,106,22,94,7,0,25,0,all_resolved,4498.697980224193,106,88,1517.7395960448387,6178.958724955161,11,12,0,0,11,15,15,0,[]
w6_persistent_bearing,27,4,random,70,1,10,10,10,6,4,6991.349441,699.1349441,23336.747210140773,4667.349442028155,382,1910.0,364,364.0,10,0,50.0,0,-1.0281546565238386e-06,2.4443793330000005,,10,10,0,0,62,21,47,2,0,25,0,all_resolved,3747.803782834598,62,51,1110.5607565669197,5880.788684433081,12,6,0,0,12,10,10,0,[]
w6_persistent_bearing,27,4,random,71,1,12,12,12,3,9,9242.816138,770.2346781666666,33229.08070802639,6645.816141605278,434,2170.0,367,367.0,12,0,60.0,5,-3.605278834584169e-06,1.969182625000002,,12,12,0,0,116,19,104,4,0,25,0,all_resolved,13764.158763450665,116,53,3385.831752690133,5856.984385309867,14,51,0,2,14,7,7,0,[]
w6_persistent_bearing,27,4,random,72,1,10,10,10,4,6,9152.435748,915.2435748,32532.17873832625,6506.435747665249,440,2200.0,396,396.0,10,0,50.0,1,3.347504389239475e-07,2.0055842919999805,,10,10,0,0,122,25,106,5,0,25,0,all_resolved,7358.428969528581,122,85,2166.6857939057163,6985.749954094284,17,27,0,0,17,9,9,0,[]
w6_persistent_bearing,27,4,random,73,1,12,12,12,8,4,7738.807883,644.9006569166667,26624.039404967494,5324.807880993499,397,1985.0,369,369.0,12,0,60.0,1,2.0065017451997846e-06,1.9760325419999845,,12,12,0,0,75,14,66,4,0,25,0,all_resolved,4380.593316037677,75,54,1305.1186632075355,6433.689219792464,7,18,0,0,7,11,11,0,[]
w6_persistent_bearing,27,4,random,74,1,16,16,16,13,3,6361.905647,397.6191029375,23624.528227000013,4724.905645400003,263,1315.0,242,242.0,16,0,80.0,1,1.599996721779462e-06,3.2829992500000174,,16,16,0,0,83,31,63,6,0,14,0,all_resolved,8769.225349358665,83,66,2234.845069871733,4127.060577128266,22,0,0,0,22,15,15,0,[]
w6_persistent_bearing,27,4,random,75,1,13,13,13,8,5,7670.627963,590.0483048461539,25708.139819497283,5141.6279638994565,416,2080.0,384,384.0,13,0,65.0,5,-8.994566087494604e-07,2.860146083000018,,13,13,0,0,156,37,129,8,0,25,0,all_resolved,10499.982467149215,156,127,3006.996493429843,4663.631469570157,18,16,0,0,18,8,8,0,[]
w6_persistent_bearing,27,4,random,76,1,12,12,12,8,4,7027.131036,585.594253,23825.655174400643,4765.131034880129,369,1845.0,357,357.0,12,0,60.0,1,1.119870830734726e-06,3.95661845799998,,12,12,0,0,93,23,76,4,0,25,0,all_resolved,3288.4380389969047,93,88,1210.6876077993809,5816.443428200619,11,0,0,0,11,11,11,0,[]
w6_persistent_bearing,27,4,random,77,1,16,16,16,15,1,5700.685235,356.2928271875,19998.426155360543,3999.6852310721088,273,1365.0,256,256.0,16,0,80.0,1,3.927891157218255e-06,4.236100583999985,,16,16,0,0,89,32,66,6,0,15,0,all_resolved,4739.686532645753,89,78,1470.9373065291506,4229.74792847085,19,0,0,0,19,15,15,0,[]
w6_persistent_bearing,27,4,random,78,1,16,16,16,2,14,6709.332893,419.3333058125,23561.66447161068,4712.332894322136,323,1615.0,302,302.0,16,0,80.0,1,-1.3221360859461129e-06,2.0548027500000217,,16,16,0,0,91,27,75,7,0,23,0,all_resolved,4389.2291613049165,91,78,1410.8458322609833,5298.487060739017,13,6,0,0,13,15,15,0,[]
w6_persistent_bearing,27,4,random,79,1,11,11,11,10,1,7371.888158,670.1716507272727,24889.44078739565,4977.88815747913,393,1965.0,374,374.0,11,0,55.0,2,5.208694346947595e-07,2.7465088750000177,,11,11,0,0,89,23,74,6,0,25,0,all_resolved,7200.074307888118,89,77,1962.0148615776236,5409.873296422376,8,6,0,0,8,9,9,0,[]
w6_persistent_bearing,27,4,random,80,1,12,12,12,2,10,7861.153619,655.0961349166666,27810.768103571267,5562.1536207142535,379,1895.0,344,344.0,12,0,60.0,1,-1.7142538126790896e-06,1.4793849579999687,,12,12,0,0,64,15,54,4,0,25,0,all_resolved,5459.873770752871,64,37,1448.9747541505742,6412.178864849426,8,21,0,0,8,11,11,0,[]
w6_persistent_bearing,27,4,random,81,1,14,14,14,2,12,8396.083297,599.7202355,26595.416561282567,5319.083312256514,521,2605.0,402,402.0,14,0,70.0,1,-1.5256513506756164e-05,10.256017374999999,,14,14,0,0,221,126,105,8,0,25,0,all_resolved,10053.848152733557,221,106,3221.7696305467116,5174.313666453288,111,14,0,0,41,13,13,0,[]
w6_persistent_bearing,27,4,random,82,1,11,11,11,1,10,8083.884225,734.8985659090908,26804.421125987068,5360.884225197414,449,2245.0,423,423.0,11,0,55.0,2,-1.9741401047213003e-07,2.0324095839999927,,11,11,0,0,83,17,73,4,0,25,0,all_resolved,7232.701126755326,83,68,1929.5402253510651,6154.343999648934,10,12,0,0,10,9,9,0,[]
w6_persistent_bearing,27,4,random,83,1,13,13,13,6,7,8639.992834,664.6148333846154,29999.964173911816,5999.992834782363,440,2200.0,375,375.0,13,0,65.0,4,-7.823618943803012e-07,2.291301374999989,,13,13,0,0,151,35,128,8,0,25,0,all_resolved,9295.304785627437,151,91,2705.060957125487,5934.931876874513,19,45,0,1,19,9,9,0,[]
w6_persistent_bearing,27,4,random,84,1,15,15,15,8,7,7757.36115,517.15741,27551.805741302236,5510.361148260447,366,1830.0,342,342.0,15,0,75.0,0,1.7395523173036054e-06,1.7079522500000053,,15,15,0,0,110,36,84,5,0,25,0,all_resolved,11338.593108221476,110,89,2906.718621644295,4850.642528355705,10,12,0,0,10,15,15,0,[]
w6_persistent_bearing,27,4,random,85,1,11,11,11,4,7,6683.312744,607.5738858181818,21936.563710031525,4387.312742006305,378,1890.0,351,351.0,11,0,55.0,3,1.99369515030412e-06,1.4813562090000119,,11,11,0,0,67,21,53,1,0,25,0,all_resolved,6748.756844651739,67,45,1729.7513689303478,4953.561375069652,11,9,0,0,11,8,8,0,[]
w6_persistent_bearing,27,4,random,86,1,16,16,16,15,1,5274.618725,329.6636703125,19388.093635274643,3877.6187270549285,223,1115.0,202,202.0,16,0,80.0,3,-2.054928700090386e-06,2.9430196250000336,,16,16,0,0,72,34,45,3,0,15,0,all_resolved,11786.156921138912,72,53,2770.2313842277827,2504.3873407722176,23,0,0,0,23,13,13,0,[]
w6_persistent_bearing,27,4,random,87,1,11,11,11,10,1,6275.37319,570.4884718181819,20816.865945877198,4163.37318917544,346,1730.0,327,327.0,11,0,55.0,2,8.245606295531616e-07,3.0892859170000406,,11,11,0,0,69,35,43,3,0,25,0,all_resolved,5000.822640824661,69,59,1404.164528164932,4871.208661835068,15,0,0,0,15,9,9,0,[]
w6_persistent_bearing,27,4,random,88,1,13,13,13,3,10,8930.874995,686.9903842307692,28824.37497517008,5764.874995034016,526,2630.0,471,471.0,13,0,65.0,2,-3.401692083571106e-08,1.7182664999999702,,13,13,0,0,220,36,195,9,0,25,0,all_resolved,8962.97890814715,220,171,3063.59578162943,5867.27921337057,20,41,0,0,20,11,11,0,[]
w6_persistent_bearing,27,4,random,89,1,10,10,10,5,5,7408.450698,740.8450697999999,25322.253478058523,5064.450695611705,385,1925.0,369,369.0,10,0,50.0,0,2.388294888078235e-06,1.4838473330000284,,10,10,0,0,44,22,27,2,0,25,0,all_resolved,5969.916604111341,44,33,1446.9833208222683,5961.467377177732,9,6,0,0,9,10,10,0,[]
w6_persistent_bearing,27,4,random,90,1,11,11,11,5,6,8149.355142,740.8504674545455,27481.775728966757,5496.355145793352,442,2210.0,388,388.0,11,0,55.0,6,-3.7933514249743894e-06,1.4004302079999889,,11,11,0,0,157,40,127,5,0,25,0,all_resolved,8837.707726917813,157,109,2661.5415453835626,5487.813596616437,24,29,0,0,24,5,5,0,[]
w6_persistent_bearing,27,4,random,91,1,10,10,10,2,8,6774.886623,677.4886623,22039.43311826751,4407.886623653501,388,1940.0,377,377.0,10,0,50.0,0,-6.535010470543057e-07,1.5707197080000128,,10,10,0,0,68,15,59,4,0,25,0,all_resolved,3386.6192115473295,68,65,1082.3238423094658,5692.562780690534,7,0,0,0,7,10,10,0,[]
w6_persistent_bearing,27,4,random,92,1,13,13,13,12,1,6318.700029,486.0538483846154,22518.50015755594,4503.700031511188,295,1475.0,275,275.0,13,0,65.0,1,-2.5111885406658985e-06,3.947846624999954,,13,13,0,0,34,22,16,1,0,25,0,all_resolved,4605.784012532303,34,22,1113.1568025064605,5205.543226493539,11,6,0,0,11,12,12,0,[]
w6_persistent_bearing,27,4,random,93,1,16,16,16,9,7,7433.12896,464.57056,25810.64481433673,5162.128962867346,384,1920.0,271,271.0,16,0,80.0,7,-2.8673457563854754e-06,4.954656582999974,,16,16,0,0,224,71,168,8,0,14,0,all_resolved,14924.252776771664,224,114,4218.850555354333,3214.2784046456673,47,73,0,2,47,9,9,0,[]
w6_persistent_bearing,27,4,random,94,1,14,14,14,13,1,6592.655933,470.9039952142857,22733.279665496306,4546.655933099261,331,1655.0,321,321.0,14,0,70.0,0,-9.926134225679561e-08,4.9207179580000115,,14,14,0,0,119,34,98,6,0,25,0,all_resolved,7317.2247459532055,119,114,2172.444949190641,4420.210983809358,13,0,0,0,13,14,14,0,[]
w6_persistent_bearing,27,4,random,95,1,16,16,16,6,10,7460.051913,466.2532445625,27400.259556700395,5480.051911340079,320,1600.0,300,300.0,16,0,80.0,2,1.6599215086898766e-06,5.602666333000002,,16,16,0,0,123,33,100,5,0,22,0,all_resolved,11825.883488061909,123,108,3088.1766976123818,4371.8752153876185,15,7,0,0,15,14,14,0,[]
w6_persistent_bearing,27,4,random,96,1,12,12,12,10,2,6301.934423,525.1612019166666,21009.672112512955,4201.934422502591,345,1725.0,315,315.0,12,0,60.0,5,4.974090188625269e-07,2.1766501660000017,,12,12,0,0,81,39,50,3,0,25,0,all_resolved,7285.029567565698,81,56,1918.0059135131396,4383.92850948686,24,0,0,0,24,7,7,0,[]
w6_persistent_bearing,27,4,random,97,1,11,11,11,3,8,7936.975533,721.5432302727272,27974.877662741186,5594.975532548237,390,1950.0,337,337.0,11,0,55.0,4,4.5176238927524537e-07,1.7378210829999716,,11,11,0,0,105,20,93,3,0,25,0,all_resolved,9998.0250349193,105,60,2584.6050069838598,5352.3705260161405,9,36,0,1,9,7,7,0,[]
w6_persistent_bearing,27,4,random,98,1,12,12,12,8,4,6905.449265,575.4541054166667,24167.24630665329,4833.449261330658,339,1695.0,317,317.0,12,0,60.0,1,3.6693418223876506e-06,2.4832228330000135,,12,12,0,0,73,23,59,4,0,25,0,all_resolved,5629.646053698771,73,57,1547.9292107397541,5357.520054260246,8,12,0,0,8,11,11,0,[]
w6_persistent_bearing,27,4,random,99,1,13,13,13,3,10,8651.377067,665.4905436153846,30351.885342069516,6070.3770684139035,433,2165.0,351,351.0,13,0,65.0,3,-1.4139041013550013e-06,5.814963832999979,,13,13,0,0,146,56,101,6,0,25,0,all_resolved,15301.480502542732,146,68,3858.2961005085463,4793.080966491453,45,41,0,0,45,10,10,0,[]
w6_persistent_bearing,27,4,min_reff,10000,1,14,14,14,5,9,6850.033757,489.28812550000004,23435.168786366685,4687.033757273337,351,1755.0,338,338.0,14,0,70.0,0,-2.7333680918673053e-07,1.7631021660000101,,14,14,0,0,87,17,80,5,0,25,0,all_resolved,4936.90673196048,87,78,1500.381346392096,5349.652410607904,10,3,0,0,10,14,14,0,[]
w6_persistent_bearing,27,4,min_reff,10001,1,12,12,12,4,8,6861.412391,571.7843659166666,22867.061948718594,4573.412389743718,373,1865.0,363,363.0,12,0,60.0,0,1.2562813935801387e-06,0.8124756670000011,,12,12,0,0,37,18,27,2,0,25,0,all_resolved,7737.53188798853,37,32,1764.506377597706,5096.906013402294,10,0,0,0,10,12,12,0,[]
w6_persistent_bearing,27,4,min_reff,10002,1,13,13,13,2,11,7570.325257,582.3327120769231,26636.626290617718,5327.325258123544,366,1830.0,348,348.0,13,0,65.0,0,-1.1235433703404851e-06,1.3013924169999882,,13,13,0,0,45,14,38,2,0,25,0,all_resolved,6703.077319894344,45,33,1598.6154639788688,5971.709793021131,10,9,0,0,10,13,13,0,[]
w6_persistent_bearing,27,4,min_reff,10003,1,16,16,16,4,12,6322.14762,395.13422625,23895.73811196477,4779.147622392954,248,1240.0,223,223.0,16,0,80.0,1,-2.392954229435418e-06,4.203713166999989,,16,16,0,0,75,26,60,4,0,18,0,all_resolved,11410.905282495483,75,56,2713.1810564990965,3608.9665635009032,21,9,0,0,21,15,15,0,[]
w6_persistent_bearing,27,4,min_reff,10004,1,14,14,14,2,12,8400.405895,600.0289925,31112.029473366194,6222.405894673238,357,1785.0,323,323.0,14,0,70.0,2,3.267614374635741e-07,1.2604846670000143,,14,14,0,0,95,26,82,4,0,25,0,all_resolved,9811.08174466679,95,64,2501.216348933358,5899.189546066642,18,18,0,0,18,12,12,0,[]
w6_persistent_bearing,27,4,min_reff,10005,1,16,16,16,6,10,5687.772042,355.485752625,21428.860208431965,4285.772041686393,226,1130.0,192,192.0,16,0,80.0,1,3.136065060971305e-07,3.7381917499999986,,16,16,0,0,104,33,86,6,0,10,0,all_resolved,10389.705827156882,104,77,2674.9411654313762,3012.8308765686234,28,9,0,0,28,15,15,0,[]
w6_persistent_bearing,27,4,min_reff,10006,1,11,11,11,3,8,7918.152251,719.8320228181818,27965.76125036653,5593.152250073306,384,1920.0,350,350.0,11,0,55.0,0,9.266941560781561e-07,1.1874582909999845,,11,11,0,0,60,18,51,3,0,25,0,all_resolved,12449.66199668035,60,32,2821.93239933607,5096.219851663931,12,15,0,0,12,11,11,0,[]
w6_persistent_bearing,27,4,min_reff,10007,1,12,12,12,6,6,7174.362554,597.8635461666667,25051.812761733116,5010.3625523466235,355,1775.0,329,329.0,12,0,60.0,0,1.6533767848159187e-06,1.4631555830000025,,12,12,0,0,69,19,58,4,0,25,0,all_resolved,6123.353210930594,69,50,1619.6706421861188,5554.691911813881,12,12,0,0,12,12,12,0,[]
w6_persistent_bearing,27,4,min_reff,10008,1,11,11,11,4,7,7002.522534,636.5929576363636,23527.612676699668,4705.522535339934,376,1880.0,362,362.0,11,0,55.0,0,-1.3399339877651073e-06,1.716132707999975,,11,11,0,0,33,13,26,1,0,25,0,all_resolved,8625.545905824178,33,25,1915.1091811648355,5087.413352835164,8,0,0,0,8,11,11,0,[]
w6_persistent_bearing,27,4,min_reff,10009,1,12,12,12,4,8,7110.548859,592.54573825,25142.744280979012,5028.548856195803,340,1700.0,322,322.0,12,0,60.0,0,2.8041977202519774e-06,2.2106347920000076,,12,12,0,0,55,15,47,3,0,25,0,all_resolved,9900.761436803481,55,42,2297.1522873606964,4813.396571639304,10,6,0,0,10,12,12,0,[]
w6_persistent_bearing,27,4,min_reff,10010,1,14,14,14,4,10,7344.484638,524.6060455714286,26122.423197664048,5224.4846395328095,347,1735.0,315,315.0,14,0,70.0,1,-1.5328096196753904e-06,1.912295375000042,,14,14,0,0,117,26,102,5,0,25,0,all_resolved,16460.839795076856,117,89,3966.1679590153713,3378.3166789846287,21,9,0,0,21,13,13,0,[]
w6_persistent_bearing,27,4,min_reff,10011,1,11,11,11,4,7,7026.650019,638.7863653636364,23203.25008753809,4640.650017507618,391,1955.0,376,376.0,11,0,55.0,0,1.492381670686882e-06,1.5414822910000225,,11,11,0,0,60,17,53,4,0,25,0,all_resolved,7057.794152004053,60,53,1764.5588304008106,5262.091188599189,9,0,0,0,9,11,11,0,[]
w6_persistent_bearing,27,4,min_reff,10012,1,13,13,13,6,7,7150.87731,550.0674853846153,24839.386540892097,4967.877308178419,356,1780.0,338,338.0,13,0,65.0,0,1.8215805539512075e-06,1.929249791000018,,13,13,0,0,41,12,35,3,0,25,0,all_resolved,2256.933216158814,41,31,687.3866432317628,6463.490666768237,5,6,0,0,5,13,13,0,[]
w6_persistent_bearing,27,4,min_reff,10013,1,12,12,12,4,8,6844.364148,570.3636789999999,23531.8207481618,4706.36414963236,348,1740.0,338,338.0,12,0,60.0,0,-1.6323601812473498e-06,1.390418082999986,,12,12,0,0,55,16,47,4,0,25,0,all_resolved,4300.991811952534,55,49,1184.1983623905066,5660.1657856094935,13,0,0,0,13,12,12,0,[]
w6_persistent_bearing,27,4,min_reff,10014,1,13,13,13,5,8,7038.661228,541.4354790769231,24468.306128268945,4893.661225653789,351,1755.0,325,325.0,13,0,65.0,0,2.346210749237798e-06,1.5921149579999678,,13,13,0,0,61,23,48,3,0,25,0,all_resolved,9056.4563414695,61,43,2159.2912682939,4879.3699597061,19,3,0,0,19,13,13,0,[]
w6_persistent_bearing,27,4,min_reff,10015,1,11,11,11,5,6,6899.154788,627.1958898181819,24335.773948266215,4867.154789653243,333,1665.0,312,312.0,11,0,55.0,0,-1.653243089094758e-06,2.1357421669999894,,11,11,0,0,29,17,19,1,0,25,0,all_resolved,3630.247740428467,29,15,886.0495480856933,6013.105239914306,11,9,0,0,11,11,11,0,[]
w6_persistent_bearing,27,4,min_reff,10016,1,13,13,13,3,10,7825.742916,601.9802243076923,26723.714563928657,5344.742912785731,407,2035.0,381,381.0,13,0,65.0,0,3.2142688723979518e-06,1.0561559170000123,,13,13,0,0,39,16,29,1,0,25,0,all_resolved,6415.186081132728,39,20,1498.0372162265455,6327.705699773454,15,9,0,0,15,13,13,0,[]
w6_persistent_bearing,27,4,min_reff,10017,1,14,14,14,2,12,8130.566115,580.7547225,29232.83059459356,5846.566118918712,373,1865.0,349,349.0,14,0,70.0,0,-3.918712536687963e-06,1.4597055830000158,,14,14,0,0,113,28,99,5,0,25,0,all_resolved,8844.882158917337,113,93,2426.9764317834674,5703.589683216533,20,10,0,0,20,14,14,0,[]
w6_persistent_bearing,27,4,min_reff,10018,1,14,14,14,1,13,7951.927299,567.9948070714286,28029.63652036305,5605.927304072609,384,1920.0,356,356.0,14,0,70.0,0,-5.0726093832054175e-06,1.217961833000004,,14,14,0,0,98,31,77,4,0,25,0,all_resolved,6368.381969964714,98,76,1839.6763939929428,6112.250905007057,26,3,0,0,26,14,14,0,[]
w6_persistent_bearing,27,4,min_reff,10019,1,13,13,13,4,9,7809.589833,600.7376794615385,27117.9491438703,5423.58982877406,393,1965.0,356,356.0,13,0,65.0,0,4.225939846946858e-06,1.6882346670000175,,13,13,0,0,89,25,73,4,0,25,0,all_resolved,7634.193690572942,89,61,2032.8387381145883,5776.7510948854115,19,15,0,0,19,13,13,0,[]
w6_persistent_bearing,27,4,min_reff,10020,1,15,15,15,7,8,7006.03273,467.06884866666667,25920.16362817165,5184.03272563433,295,1475.0,272,272.0,15,0,75.0,0,4.365670065453742e-06,2.4017452499999763,,15,15,0,0,98,22,87,6,0,25,0,all_resolved,13140.083800517205,98,81,3199.016760103441,3807.015969896559,9,12,0,0,9,15,15,0,[]
w6_persistent_bearing,27,4,min_reff,10021,1,14,14,14,3,11,8099.548422,578.539173,28497.742105070036,5699.5484210140075,395,1975.0,355,355.0,14,0,70.0,0,9.859923011390492e-07,2.081864875000008,,14,14,0,0,133,27,118,9,0,25,0,all_resolved,11221.69855409886,133,96,3005.3397108197723,5094.2087111802275,22,30,0,0,22,14,14,0,[]
w6_persistent_bearing,27,4,min_reff,10022,1,15,15,15,1,14,8657.799936,577.1866623999999,31588.999686320927,6317.799937264185,385,1925.0,340,340.0,15,0,75.0,0,-1.264186721527949e-06,1.5377612500000168,,15,15,0,0,102,27,86,3,0,25,0,all_resolved,11678.79298962472,102,63,2908.7585979249443,5749.041338075055,24,25,0,0,24,15,15,0,[]
w6_persistent_bearing,27,4,min_reff,10023,1,15,15,15,5,10,7737.752409,515.8501606,25263.762029986905,5052.752405997381,439,2195.0,415,415.0,15,0,75.0,1,3.00261854135897e-06,2.326080666999985,,15,15,0,0,106,33,84,5,0,25,0,all_resolved,7209.125023978629,106,89,2060.825004795726,5676.927404204274,25,0,0,0,25,14,14,0,[]
w6_persistent_bearing,27,4,min_reff,10024,1,11,11,11,2,9,6822.080655,620.1891504545455,22435.403278597896,4487.080655719579,383,1915.0,365,365.0,11,0,55.0,0,-7.19579475116916e-07,1.0319892919999916,,11,11,0,0,34,17,23,1,0,25,0,all_resolved,2760.269476249973,34,23,745.0538952499946,6077.026759750005,15,0,0,0,15,11,11,0,[]
w6_persistent_bearing,27,4,min_reff,10025,1,13,13,13,3,10,7308.176211,562.1674008461539,24580.881067104987,4916.176213420998,391,1955.0,372,372.0,13,0,65.0,0,-2.4209975890698843e-06,1.2565547080000101,,13,13,0,0,106,17,98,5,0,25,0,all_resolved,16301.533395185423,106,90,3880.3066790370845,3427.8695319629155,9,6,0,0,9,13,13,0,[]
w6_persistent_bearing,27,4,min_reff,10026,1,14,14,14,4,10,6505.679497,464.6913926428571,23923.39747317991,4784.679494635982,279,1395.0,256,256.0,14,0,70.0,0,2.3640177460038103e-06,3.6316681670000435,,14,14,0,0,44,14,38,1,0,25,0,all_resolved,3572.7989602981015,44,28,962.5597920596203,5543.11970494038,11,9,0,0,11,14,14,0,[]
w6_persistent_bearing,27,4,min_reff,10027,1,11,11,11,2,9,7466.7897,678.7990636363637,25113.948494722375,5022.789698944475,402,2010.0,379,379.0,11,0,55.0,0,1.0555249900789931e-06,2.0952143339999907,,11,11,0,0,78,15,73,3,0,25,0,all_resolved,6035.749492870116,78,60,1657.1498985740232,5809.639801425978,12,12,0,0,12,11,11,0,[]
w6_persistent_bearing,27,4,min_reff,10028,1,12,12,12,4,8,6796.653988,566.3878323333333,22888.269954513722,4577.653990902744,362,1810.0,349,349.0,12,0,60.0,0,-2.9027441996731795e-06,0.9792918750000013,,12,12,0,0,51,14,45,2,0,25,0,all_resolved,2847.9773595264296,51,46,870.5954719052859,5926.058516094714,8,3,0,0,8,12,12,0,[]
w6_persistent_bearing,27,4,min_reff,10029,1,11,11,11,3,8,7187.379098,653.3980998181819,23691.895502135267,4738.379100427053,402,2010.0,384,384.0,11,0,55.0,0,-2.4270530047942884e-06,0.7736922500000105,,11,11,0,0,77,23,63,4,0,25,0,all_resolved,4849.517297343797,77,64,1418.9034594687594,5768.475638531241,19,0,0,0,19,11,11,0,[]
w6_persistent_bearing,27,4,min_reff,10030,1,14,14,14,2,12,7519.829712,537.1306937142857,25459.148552890478,5091.829710578096,395,1975.0,383,383.0,14,0,70.0,0,1.421904016751796e-06,1.5331507500000043,,14,14,0,0,149,24,135,6,0,25,0,all_resolved,10081.710575638657,149,141,2902.3421151277316,4617.487596872268,10,3,0,0,10,14,14,0,[]
w6_persistent_bearing,27,4,min_reff,10031,1,12,12,12,4,8,7960.502251,663.3751875833333,27697.51124247666,5539.5022484953315,401,2005.0,356,356.0,12,0,60.0,0,2.5046683731488883e-06,2.4345255000000066,,12,12,0,0,98,29,79,4,0,25,0,all_resolved,9849.664346584941,98,58,2517.932869316988,5442.569381683012,23,24,0,0,23,12,12,0,[]
w6_persistent_bearing,27,4,min_reff,10032,1,10,10,10,5,5,7426.089901,742.6089901,24265.44950102679,4853.0899002053575,425,2125.0,398,398.0,10,0,50.0,0,7.946428013383411e-07,1.1646728340000436,,10,10,0,0,50,15,42,2,0,25,0,all_resolved,4642.470009012793,50,34,1212.4940018025586,6213.595899197442,10,9,0,0,10,10,10,0,[]
w6_persistent_bearing,27,4,min_reff,10033,1,14,14,14,7,7,6656.663539,475.47596707142856,23578.31768831175,4715.66353766235,315,1575.0,296,296.0,14,0,70.0,0,1.3376502465689555e-06,3.1832085830000096,,14,14,0,0,76,15,71,3,0,25,0,all_resolved,2236.1566238938303,76,67,894.2313247787661,5762.432214221234,5,6,0,0,5,14,14,0,[]
w6_persistent_bearing,27,4,min_reff,10034,1,14,14,14,6,8,7688.19762,549.1569728571428,27455.98808889641,5491.197617779282,357,1785.0,342,342.0,14,0,70.0,0,2.2207177607924677e-06,1.9906113749999577,,14,14,0,0,53,20,43,3,0,25,0,all_resolved,12841.930474186764,53,46,2879.3860948373526,4808.811525162648,10,0,0,0,10,14,14,0,[]
w6_persistent_bearing,27,4,min_reff,10035,1,16,16,16,8,8,7261.781681,453.8613550625,25808.90840229648,5161.781680459297,341,1705.0,315,315.0,16,0,80.0,0,5.407036951510236e-07,1.6116322090000494,,16,16,0,0,118,15,112,6,0,23,0,all_resolved,10057.075430403793,118,97,2698.4150860807586,4563.366594919242,9,12,0,0,9,16,16,0,[]
w6_persistent_bearing,27,4,min_reff,10036,1,12,12,12,4,8,7013.88184,584.4901533333333,23369.40919033646,4673.881838067292,383,1915.0,365,365.0,12,0,60.0,0,1.9327080735820346e-06,2.354006625000011,,12,12,0,0,119,20,107,7,0,25,0,all_resolved,7792.978394278825,119,108,2261.595678855765,4752.286161144235,14,0,0,0,14,12,12,0,[]
w6_persistent_bearing,27,4,min_reff,10037,1,11,11,11,1,10,7644.194277,694.9267524545454,27215.971388918584,5443.194277783717,364,1820.0,326,326.0,11,0,55.0,0,-7.837170414859429e-07,1.8829153329999713,,11,11,0,0,79,23,66,2,0,25,0,all_resolved,7278.115738580958,79,48,1898.6231477161916,5745.571129283808,18,21,0,0,18,11,11,0,[]
w6_persistent_bearing,27,4,min_reff,10038,1,10,10,10,2,8,8092.496826,809.2496825999999,27322.484120283094,5464.496824056619,436,2180.0,398,398.0,10,0,50.0,1,1.94338099390734e-06,0.5505845839999779,,10,10,0,0,60,15,54,3,0,25,0,all_resolved,4607.662699032274,60,32,1253.5325398064547,6838.9642861935445,8,21,0,0,8,9,9,0,[]
w6_persistent_bearing,27,4,min_reff,10039,1,11,11,11,2,9,7515.134386,683.1940350909091,25770.671940939243,5154.134388187848,389,1945.0,361,361.0,11,0,55.0,0,-2.187848622270394e-06,1.1273686659999953,,11,11,0,0,77,13,72,3,0,25,0,all_resolved,3411.961773474233,77,59,1126.3923546948465,6388.742031305153,8,12,0,0,8,11,11,0,[]
w6_persistent_bearing,27,4,min_reff,10040,1,15,15,15,6,9,7388.766374,492.5844249333333,24898.831873050007,4979.766374610002,392,1960.0,374,374.0,15,0,75.0,0,-6.100017344579101e-07,1.7947554159999868,,15,15,0,0,119,26,103,6,0,25,0,all_resolved,5773.087784162513,119,108,1857.6175568325027,5531.148817167497,14,6,0,0,14,15,15,0,[]
