channel,clear_time_s,cleared,coarse_probe_count,error_field,fallback_probe_count,first_found_time_s,found_to_clear_s,intersection_probe_count,kind,max_planned_step_m,mean_planned_step_m,reacquisition_attempts,reacquisition_move_m,reacquisition_no_signal,reacquisition_successes,reacquisition_switch_count,reacquisition_time_s,seed,strategy,suite,supplement_measure_count
1,4926.853224,1,1,biased,0,5.0,4921.853224,0,dir,316.30178904818064,316.30178904818064,14,784.9713222308261,13,1,14,240.99426444616523,0,w5pro,min_reff,16
2,554.773683,1,0,biased,0,11.0,543.773683,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
3,5911.286654,1,1,biased,0,2553.636684,3357.6499700000004,0,dir,457.01307519620883,457.01307519620883,3,1150.8092003436327,1,2,3,248.16184006872655,0,w5pro,min_reff,5
4,5269.676838,1,3,biased,0,1853.62648,3416.0503580000004,0,dir,280.3966787719246,161.6781633551221,8,1609.1180702241443,5,3,6,367.82361404482884,0,w5pro,min_reff,10
5,3547.64598,1,0,biased,0,3066.663106,480.9828739999998,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
6,1234.086642,1,0,biased,0,337.0,897.086642,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,2
7,7119.729008,1,0,biased,0,3983.674496,3136.054512,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
8,4699.014958,1,9,biased,0,349.0,4350.014958,0,dir,500.0,78.89851054956226,20,871.7023171683845,17,3,12,286.3404634336769,0,w5pro,min_reff,21
9,724.904681,1,0,biased,0,53.0,671.904681,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
10,743.668082,1,0,biased,0,59.0,684.668082,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
12,7267.540983,1,0,biased,0,3651.664292,3615.876691,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,2
13,6152.717703,1,4,biased,0,2583.636684,3569.081019,0,dir,335.1218071895563,142.13881413550118,6,699.5252684740292,2,4,3,172.90505369480584,0,w5pro,min_reff,8
14,2699.815563,1,0,biased,0,2299.636684,400.17887900000005,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
16,6545.570683,1,19,biased,1,2595.636684,3949.933999,0,dir,500.0,144.51101811867028,22,1806.8948877520033,17,5,4,475.3789775504007,0,w5pro,min_reff,24
18,5580.11697,1,15,biased,1,2323.636684,3256.480286,0,dir,500.0,73.10748893852863,20,1122.200659982891,16,4,5,329.4401319965782,0,w5pro,min_reff,21
20,7596.915309,1,9,biased,0,4467.674496,3129.2408130000003,0,dir,475.68296666587946,88.90328261013427,9,902.1607921462397,6,3,0,225.43215842924795,0,w5pro,min_reff,10
1,4873.566065,1,1,adversarial,0,5.0,4868.566065,0,dir,331.4340656300744,331.4340656300744,14,784.4509514160192,13,1,14,240.89019028320382,0,w5pro,min_reff,16
2,550.085271,1,0,adversarial,0,11.0,539.085271,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
3,5818.884918,1,1,adversarial,0,2553.574484,3265.3104339999995,0,dir,456.2555857297921,456.2555857297921,3,17.86195604292989,1,2,3,21.572391208585977,0,w5pro,min_reff,5
4,5206.90709,1,1,adversarial,0,1853.56428,3353.3428099999996,0,dir,278.85230589080925,278.85230589080925,6,1400.5671950981784,5,1,6,316.1134390196357,0,w5pro,min_reff,8
5,3540.454691,1,0,adversarial,0,3064.020343,476.4343479999998,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
6,1233.188857,1,0,adversarial,0,337.0,896.1888570000001,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,2
7,6882.412036,1,0,adversarial,0,3981.035443,2901.3765929999995,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,2
8,4644.133548,1,1,adversarial,0,349.0,4295.133548,0,dir,500.0,500.0,12,791.7886152312146,11,1,12,230.35772304624294,0,w5pro,min_reff,13
9,720.78529,1,0,adversarial,0,53.0,667.78529,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
10,739.654258,1,0,adversarial,0,59.0,680.654258,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
12,7002.421801,1,0,adversarial,0,3649.025239,3353.3965620000004,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,2
13,6163.095634,1,4,adversarial,0,2583.574484,3579.52115,0,dir,285.855548339442,134.0375322583768,6,978.9731637209482,2,4,3,228.79463274418964,0,w5pro,min_reff,8
14,2698.384803,1,0,adversarial,0,2299.574484,398.8103189999997,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
16,5937.721719,1,4,adversarial,0,2595.574484,3342.147235,0,dir,414.2117726996246,194.22739575129694,6,1960.2581607811237,2,4,4,426.05163215622474,0,w5pro,min_reff,8
18,5406.511891,1,2,adversarial,0,2323.574484,3082.937407,0,dir,500.0,281.7422438050216,6,904.7181151903566,4,2,5,215.9436230380713,0,w5pro,min_reff,7
20,7274.274574,1,2,adversarial,0,4465.035443,2809.2391310000003,0,dir,476.8952534309649,254.23583991375585,2,789.8079186314862,0,2,0,167.96158372629725,0,w5pro,min_reff,3
1,5373.733621,1,1,piecewise,0,5.0,5368.733621,0,dir,322.6836096229254,322.6836096229254,16,790.7369152228168,15,1,16,254.14738304456336,0,w5pro,min_reff,18
2,551.632723,1,0,piecewise,0,11.0,540.632723,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
3,6989.135106,1,1,piecewise,0,2575.591989,4413.543116999999,0,dir,457.01017297421225,457.01017297421225,3,1151.0986421139496,1,2,3,248.21972842278993,0,w5pro,min_reff,5
4,6133.055607,1,7,piecewise,0,1857.581785,4275.473822,0,dir,285.01743166984073,79.4925230451466,12,1702.7427428031046,8,4,6,406.54854856062093,0,w5pro,min_reff,14
5,3595.525814,1,0,piecewise,0,3105.520405,490.0054089999999,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
6,5747.855861,1,1,piecewise,0,337.0,5410.855861,0,dir,484.67122108166285,484.67122108166285,10,1334.8436899059725,8,2,10,326.9687379811945,0,w5pro,min_reff,13
7,8190.674122,1,0,piecewise,0,4040.531993,4150.142129,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
8,5143.304381,1,9,piecewise,0,349.0,4794.304381,0,dir,500.0,79.0473067344137,20,1328.8109184566958,17,3,12,377.76218369133915,0,w5pro,min_reff,21
9,722.120043,1,0,piecewise,0,53.0,669.120043,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
10,741.174766,1,0,piecewise,0,59.0,682.174766,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
12,8343.460487,1,0,piecewise,0,3702.521789,4640.938698,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,2
13,7233.089269,1,4,piecewise,0,2605.591989,4627.49728,0,dir,332.9508313122261,141.07456807051025,6,696.8911770484043,2,4,3,172.37823540968085,0,w5pro,min_reff,8
14,2730.252242,1,0,piecewise,0,2315.591989,414.660253,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,0,w5pro,min_reff,1
16,7603.426376,1,16,piecewise,0,2617.591989,4985.834387000001,0,dir,500.0,177.92951108752092,18,1793.5654675443186,14,4,4,452.7130935088637,0,w5pro,min_reff,20
18,6657.964817,1,24,piecewise,1,2339.591989,4318.372828,0,dir,500.0,142.3875,29,1969.5460515537718,25,4,5,543.9092103107544,0,w5pro,min_reff,30
20,9015.131805,1,25,piecewise,1,4820.542197,4194.589608000001,0,dir,500.0,139.6153846153846,26,1797.2367143501817,21,5,0,489.4473428700363,0,w5pro,min_reff,27
