seq,virtual_time_s,action,x,y,channel,result_type,direction_deg,clear_success,moved_distance_m,cumulative_distance_m
45,650.0,measure,-484.9999999999998,840.0446416709055,17,no_signal,,,0.0,1940.0
46,656.0,measure,-484.9999999999998,840.0446416709055,16,no_signal,,,0.0,1940.0
47,662.0,measure,-484.9999999999998,840.0446416709055,15,no_signal,,,0.0,1940.0
48,668.0,measure,-484.9999999999998,840.0446416709055,14,no_signal,,,0.0,1940.0
49,674.0,measure,-484.9999999999998,840.0446416709055,13,no_signal,,,0.0,1940.0
50,680.0,measure,-484.9999999999998,840.0446416709055,12,no_signal,,,0.0,1940.0
51,686.0,measure,-484.9999999999998,840.0446416709055,11,no_signal,,,0.0,1940.0
52,692.0,measure,-484.9999999999998,840.0446416709055,10,no_signal,,,0.0,1940.0
53,698.0,measure,-484.9999999999998,840.0446416709055,9,no_signal,,,0.0,1940.0
54,704.0,measure,-484.9999999999998,840.0446416709055,8,no_signal,,,0.0,1940.0
55,710.0,measure,-484.9999999999998,840.0446416709055,7,no_signal,,,0.0,1940.0
56,716.0,measure,-484.9999999999998,840.0446416709055,6,direction,216.08,,0.0,1940.0
57,722.0,measure,-484.9999999999998,840.0446416709055,5,no_signal,,,0.0,1940.0
58,728.0,measure,-484.9999999999998,840.0446416709055,4,no_signal,,,0.0,1940.0
59,734.0,measure,-484.9999999999998,840.0446416709055,3,no_signal,,,0.0,1940.0
60,740.0,measure,-484.9999999999998,840.0446416709055,2,no_signal,,,0.0,1940.0
61,746.0,measure,-484.9999999999998,840.0446416709055,1,no_signal,,,0.0,1940.0
62,866.409683,measure,39.81411722826488,612.4275733725224,10,direction,208.09,,572.0484135305626,2512.0484135305624
63,936.333741,measure,-246.5688428915771,459.5775411820771,10,direction,206.76,,324.62028924209767,2836.6687027726603
64,1003.208044,clear,-522.5123726663783,319.69936751363,10,success,,1,309.3715162929464,3146.040219065607
65,1119.199473,measure,-970.0,1.1879073951729327e-13,1,no_signal,,,549.9571457898236,3695.9973648554305
66,1125.199473,measure,-970.0,1.1879073951729327e-13,2,no_signal,,,0.0,3695.9973648554305
67,1131.199473,measure,-970.0,1.1879073951729327e-13,3,no_signal,,,0.0,3695.9973648554305
68,1137.199473,measure,-970.0,1.1879073951729327e-13,4,no_signal,,,0.0,3695.9973648554305
69,1143.199473,measure,-970.0,1.1879073951729327e-13,5,no_signal,,,0.0,3695.9973648554305
70,1149.199473,measure,-970.0,1.1879073951729327e-13,6,direction,146.66,,0.0,3695.9973648554305
71,1155.199473,measure,-970.0,1.1879073951729327e-13,7,no_signal,,,0.0,3695.9973648554305
72,1161.199473,measure,-970.0,1.1879073951729327e-13,8,no_signal,,,0.0,3695.9973648554305
73,1167.199473,measure,-970.0,1.1879073951729327e-13,9,direction,214.11,,0.0,3695.9973648554305
74,1173.199473,measure,-970.0,1.1879073951729327e-13,11,no_signal,,,0.0,3695.9973648554305
75,1179.199473,measure,-970.0,1.1879073951729327e-13,12,direction,300.65,,0.0,3695.9973648554305
76,1185.199473,measure,-970.0,1.1879073951729327e-13,13,no_signal,,,0.0,3695.9973648554305
77,1191.199473,measure,-970.0,1.1879073951729327e-13,14,direction,226.11,,0.0,3695.9973648554305
78,1197.199473,measure,-970.0,1.1879073951729327e-13,15,no_signal,,,0.0,3695.9973648554305
79,1203.199473,measure,-970.0,1.1879073951729327e-13,16,no_signal,,,0.0,3695.9973648554305
80,1209.199473,measure,-970.0,1.1879073951729327e-13,17,no_signal,,,0.0,3695.9973648554305
81,1215.199473,measure,-970.0,1.1879073951729327e-13,18,no_signal,,,0.0,3695.9973648554305
82,1221.199473,measure,-970.0,1.1879073951729327e-13,19,no_signal,,,0.0,3695.9973648554305
83,1227.199473,measure,-970.0,1.1879073951729327e-13,20,no_signal,,,0.0,3695.9973648554305
84,1333.199473,measure,-715.1038195272412,-430.1487384386924,12,direction,302.53,,499.99999999999994,4195.9973648554305
85,1398.679034,measure,-552.4920802812504,-685.1033533811415,12,direction,300.81,,302.3978065744832,4498.395171429914
86,1438.479616,measure,-485.00000000000045,-840.0446416709053,20,no_signal,,,169.0029103819884,4667.398081811903
87,1444.479616,measure,-485.00000000000045,-840.0446416709053,19,no_signal,,,0.0,4667.398081811903
88,1450.479616,measure,-485.00000000000045,-840.0446416709053,18,direction,0.86,,0.0,4667.398081811903
89,1456.479616,measure,-485.00000000000045,-840.0446416709053,17,no_signal,,,0.0,4667.398081811903
90,1462.479616,measure,-485.00000000000045,-840.0446416709053,16,no_signal,,,0.0,4667.398081811903
91,1468.479616,measure,-485.00000000000045,-840.0446416709053,15,no_signal,,,0.0,4667.398081811903
92,1474.479616,measure,-485.00000000000045,-840.0446416709053,14,direction,170.22,,0.0,4667.398081811903
93,1480.479616,measure,-485.00000000000045,-840.0446416709053,13,no_signal,,,0.0,4667.398081811903
94,1486.479616,measure,-485.00000000000045,-840.0446416709053,12,direction,310.38,,0.0,4667.398081811903
95,1492.479616,measure,-485.00000000000045,-840.0446416709053,11,no_signal,,,0.0,4667.398081811903
96,1498.479616,measure,-485.00000000000045,-840.0446416709053,9,no_signal,,,0.0,4667.398081811903
97,1504.479616,measure,-485.00000000000045,-840.0446416709053,8,no_signal,,,0.0,4667.398081811903
98,1510.479616,measure,-485.00000000000045,-840.0446416709053,7,no_signal,,,0.0,4667.398081811903
99,1516.479616,measure,-485.00000000000045,-840.0446416709053,6,no_signal,,,0.0,4667.398081811903
100,1522.479616,measure,-485.00000000000045,-840.0446416709053,5,no_signal,,,0.0,4667.398081811903
101,1528.479616,measure,-485.00000000000045,-840.0446416709053,4,no_signal,,,0.0,4667.398081811903
102,1534.479616,measure,-485.00000000000045,-840.0446416709053,3,no_signal,,,0.0,4667.398081811903
103,1540.479616,measure,-485.00000000000045,-840.0446416709053,2,no_signal,,,0.0,4667.398081811903
104,1546.479616,measure,-485.00000000000045,-840.0446416709053,1,direction,1.63,,0.0,4667.398081811903
105,1575.707243,clear,-406.7207067184728,-932.4935457367377,12,success,,1,121.13813445661486,4788.536216268518
106,1616.848047,clear,-253.76750688623665,-836.2684850534263,18,success,,1,180.70402220876804,4969.240238477286
107,1675.601702,measure,14.797679140390983,-825.822126918642,1,direction,2.51,,268.76827480898356,5238.00851328627
108,1731.579647,measure,269.44286250511095,-814.6595490747543,1,direction,2.02,,254.88972626407033,5492.89823955034
109,1761.93724,measure,396.1520415085043,-810.1904827168212,1,direction,2.0,,126.78796708609845,5619.686206636438
110,1779.484634,measure,458.85079493888594,-808.0009940008589,1,direction,2.66,,62.73697109807838,5682.423177734517
111,1792.756457,measure,485.0000000000001,-840.0446416709054,1,direction,73.37,,41.35911364294789,5723.782291377464
112,1798.756457,measure,485.0000000000001,-840.0446416709054,2,no_signal,,,0.0,5723.782291377464
113,1804.756457,measure,485.0000000000001,-840.0446416709054,3,no_signal,,,0.0,5723.782291377464
114,1810.756457,measure,485.0000000000001,-840.0446416709054,4,no_signal,,,0.0,5723.782291377464
115,1816.756457,measure,485.0000000000001,-840.0446416709054,5,no_signal,,,0.0,5723.782291377464
116,1822.756457,measure,485.0000000000001,-840.0446416709054,6,no_signal,,,0.0,5723.782291377464
117,1828.756457,measure,485.0000000000001,-840.0446416709054,7,no_signal,,,0.0,5723.782291377464
118,1834.756457,measure,485.0000000000001,-840.0446416709054,8,no_signal,,,0.0,5723.782291377464
119,1840.756457,measure,485.0000000000001,-840.0446416709054,9,no_signal,,,0.0,5723.782291377464
120,1846.756457,measure,485.0000000000001,-840.0446416709054,11,no_signal,,,0.0,5723.782291377464
121,1852.756457,measure,485.0000000000001,-840.0446416709054,13,no_signal,,,0.0,5723.782291377464
122,1858.756457,measure,485.0000000000001,-840.0446416709054,14,no_signal,,,0.0,5723.782291377464
123,1864.756457,measure,485.0000000000001,-840.0446416709054,15,no_signal,,,0.0,5723.782291377464
124,1870.756457,measure,485.0000000000001,-840.0446416709054,16,direction,86.8,,0.0,5723.782291377464
125,1876.756457,measure,485.0000000000001,-840.0446416709054,17,no_signal,,,0.0,5723.782291377464
126,1882.756457,measure,485.0000000000001,-840.0446416709054,19,no_signal,,,0.0,5723.782291377464
127,1888.756457,measure,485.0000000000001,-840.0446416709054,20,direction,60.49,,0.0,5723.782291377464
128,1900.800571,clear,495.09474719735204,-806.3017232243994,1,success,,1,35.220568795321846,5759.002860172786
129,1998.946182,measure,731.2877291641164,-404.90977239106604,20,direction,59.42,,465.728056835898,6224.730917008685
130,2097.953729,measure,970.0,0.0,20,direction,60.16,,470.0377346824499,6694.768651691134
131,2103.953729,measure,970.0,0.0,19,no_signal,,,0.0,6694.768651691134
132,2109.953729,measure,970.0,0.0,17,no_signal,,,0.0,6694.768651691134
133,2115.953729,measure,970.0,0.0,16,direction,153.62,,0.0,6694.768651691134
134,2121.953729,measure,970.0,0.0,15,no_signal,,,0.0,6694.768651691134
135,2127.953729,measure,970.0,0.0,14,no_signal,,,0.0,6694.768651691134
136,2133.953729,measure,970.0,0.0,13,no_signal,,,0.0,6694.768651691134
137,2139.953729,measure,970.0,0.0,11,no_signal,,,0.0,6694.768651691134
138,2145.953729,measure,970.0,0.0,9,no_signal,,,0.0,6694.768651691134
139,2151.953729,measure,970.0,0.0,8,no_signal,,,0.0,6694.768651691134
140,2157.953729,measure,970.0,0.0,7,direction,1.92,,0.0,6694.768651691134
141,2163.953729,measure,970.0,0.0,6,no_signal,,,0.0,6694.768651691134
142,2169.953729,measure,970.0,0.0,5,no_signal,,,0.0,6694.768651691134
143,2175.953729,measure,970.0,0.0,4,no_signal,,,0.0,6694.768651691134
144,2181.953729,measure,970.0,0.0,3,no_signal,,,0.0,6694.768651691134
145,2187.953729,measure,970.0,0.0,2,no_signal,,,0.0,6694.768651691134
146,2230.775463,clear,1061.2050099336939,165.6615067902904,20,success,,1,189.108668942052,6883.877320633186
147,2246.692509,measure,1043.5188701873226,211.98531934326726,16,direction,180.76,,49.58523115375698,6933.462551786944
148,2351.737892,clear,543.3319135306434,205.66264193915697,16,success,,1,500.226916367989,7433.689468154933
149,2579.871115,measure,1455.0,840.0446416709053,19,no_signal,,,1110.6661161079644,8544.355584262898
150,2585.871115,measure,1455.0,840.0446416709053,17,no_signal,,,0.0,8544.355584262898
151,2591.871115,measure,1455.0,840.0446416709053,15,no_signal,,,0.0,8544.355584262898
152,2597.871115,measure,1455.0,840.0446416709053,14,no_signal,,,0.0,8544.355584262898
153,2603.871115,measure,1455.0,840.0446416709053,13,no_signal,,,0.0,8544.355584262898
154,2609.871115,measure,1455.0,840.0446416709053,11,no_signal,,,0.0,8544.355584262898
155,2615.871115,measure,1455.0,840.0446416709053,9,no_signal,,,0.0,8544.355584262898
156,2621.871115,measure,1455.0,840.0446416709053,8,no_signal,,,0.0,8544.355584262898
157,2627.871115,measure,1455.0,840.0446416709053,7,direction,277.59,,0.0,8544.355584262898
158,2633.871115,measure,1455.0,840.0446416709053,6,no_signal,,,0.0,8544.355584262898
159,2639.871115,measure,1455.0,840.0446416709053,5,no_signal,,,0.0,8544.355584262898
160,2645.871115,measure,1455.0,840.0446416709053,4,no_signal,,,0.0,8544.355584262898
161,2651.871115,measure,1455.0,840.0446416709053,3,no_signal,,,0.0,8544.355584262898
162,2657.871115,measure,1455.0,840.0446416709053,2,no_signal,,,0.0,8544.355584262898
163,2691.871115,measure,1576.2435565298215,910.0446416709053,19,no_signal,,,140.00000000000009,8684.355584262898
164,2697.871115,measure,1576.2435565298215,910.0446416709053,17,no_signal,,,0.0,8684.355584262898
165,2703.871115,measure,1576.2435565298215,910.0446416709053,15,no_signal,,,0.0,8684.355584262898
166,2709.871115,measure,1576.2435565298215,910.0446416709053,14,no_signal,,,0.0,8684.355584262898
167,2715.871115,measure,1576.2435565298215,910.0446416709053,13,no_signal,,,0.0,8684.355584262898
168,2721.871115,measure,1576.2435565298215,910.0446416709053,11,no_signal,,,0.0,8684.355584262898
169,2727.871115,measure,1576.2435565298215,910.0446416709053,9,no_signal,,,0.0,8684.355584262898
170,2733.871115,measure,1576.2435565298215,910.0446416709053,8,no_signal,,,0.0,8684.355584262898
171,2739.871115,measure,1576.2435565298215,910.0446416709053,7,direction,269.66,,0.0,8684.355584262898
172,2745.871115,measure,1576.2435565298215,910.0446416709053,6,no_signal,,,0.0,8684.355584262898
173,2751.871115,measure,1576.2435565298215,910.0446416709053,5,no_signal,,,0.0,8684.355584262898
174,2757.871115,measure,1576.2435565298215,910.0446416709053,4,no_signal,,,0.0,8684.355584262898
175,2763.871115,measure,1576.2435565298215,910.0446416709053,3,no_signal,,,0.0,8684.355584262898
176,2769.871115,measure,1576.2435565298215,910.0446416709053,2,no_signal,,,0.0,8684.355584262898
177,2971.881319,measure,1940.0,0.0,19,no_signal,,,980.0510190801291,9664.406603343026
178,2977.881319,measure,1940.0,0.0,17,no_signal,,,0.0,9664.406603343026
179,2983.881319,measure,1940.0,0.0,15,no_signal,,,0.0,9664.406603343026
180,2989.881319,measure,1940.0,0.0,14,no_signal,,,0.0,9664.406603343026
181,2995.881319,measure,1940.0,0.0,13,no_signal,,,0.0,9664.406603343026
182,3001.881319,measure,1940.0,0.0,11,no_signal,,,0.0,9664.406603343026
183,3007.881319,measure,1940.0,0.0,9,no_signal,,,0.0,9664.406603343026
184,3013.881319,measure,1940.0,0.0,8,no_signal,,,0.0,9664.406603343026
185,3019.881319,measure,1940.0,0.0,7,direction,176.31,,0.0,9664.406603343026
186,3025.881319,measure,1940.0,0.0,6,no_signal,,,0.0,9664.406603343026
187,3031.881319,measure,1940.0,0.0,5,no_signal,,,0.0,9664.406603343026
188,3037.881319,measure,1940.0,0.0,4,no_signal,,,0.0,9664.406603343026
189,3043.881319,measure,1940.0,0.0,3,no_signal,,,0.0,9664.406603343026
190,3049.881319,measure,1940.0,0.0,2,no_signal,,,0.0,9664.406603343026
191,3129.529057,clear,1567.4965158211344,23.415262882691827,7,success,,1,373.2386907345753,10037.645294077602
192,3308.68054,measure,1454.9999999999995,-840.0446416709062,2,no_signal,,,870.7574133153295,10908.402707392932
193,3314.68054,measure,1454.9999999999995,-840.0446416709062,3,no_signal,,,0.0,10908.402707392932
194,3320.68054,measure,1454.9999999999995,-840.0446416709062,4,no_signal,,,0.0,10908.402707392932
195,3326.68054,measure,1454.9999999999995,-840.0446416709062,5,no_signal,,,0.0,10908.402707392932
196,3332.68054,measure,1454.9999999999995,-840.0446416709062,6,no_signal,,,0.0,10908.402707392932
197,3338.68054,measure,1454.9999999999995,-840.0446416709062,8,no_signal,,,0.0,10908.402707392932
198,3344.68054,measure,1454.9999999999995,-840.0446416709062,9,no_signal,,,0.0,10908.402707392932
199,3350.68054,measure,1454.9999999999995,-840.0446416709062,11,no_signal,,,0.0,10908.402707392932
200,3356.68054,measure,1454.9999999999995,-840.0446416709062,13,no_signal,,,0.0,10908.402707392932
201,3362.68054,measure,1454.9999999999995,-840.0446416709062,14,no_signal,,,0.0,10908.402707392932
202,3368.68054,measure,1454.9999999999995,-840.0446416709062,15,no_signal,,,0.0,10908.402707392932
203,3374.68054,measure,1454.9999999999995,-840.0446416709062,17,no_signal,,,0.0,10908.402707392932
204,3380.68054,measure,1454.9999999999995,-840.0446416709062,19,no_signal,,,0.0,10908.402707392932
205,3414.68054,measure,1576.2435565298208,-910.0446416709062,2,no_signal,,,139.99999999999986,11048.402707392932
206,3420.68054,measure,1576.2435565298208,-910.0446416709062,3,no_signal,,,0.0,11048.402707392932
207,3426.68054,measure,1576.2435565298208,-910.0446416709062,4,no_signal,,,0.0,11048.402707392932
208,3432.68054,measure,1576.2435565298208,-910.0446416709062,5,no_signal,,,0.0,11048.402707392932
209,3438.68054,measure,1576.2435565298208,-910.0446416709062,6,no_signal,,,0.0,11048.402707392932
210,3444.68054,measure,1576.2435565298208,-910.0446416709062,8,no_signal,,,0.0,11048.402707392932
211,3450.68054,measure,1576.2435565298208,-910.0446416709062,9,no_signal,,,0.0,11048.402707392932
212,3456.68054,measure,1576.2435565298208,-910.0446416709062,11,no_signal,,,0.0,11048.402707392932
213,3462.68054,measure,1576.2435565298208,-910.0446416709062,13,no_signal,,,0.0,11048.402707392932
214,3468.68054,measure,1576.2435565298208,-910.0446416709062,14,no_signal,,,0.0,11048.402707392932
215,3474.68054,measure,1576.2435565298208,-910.0446416709062,15,no_signal,,,0.0,11048.402707392932
216,3480.68054,measure,1576.2435565298208,-910.0446416709062,17,no_signal,,,0.0,11048.402707392932
217,3486.68054,measure,1576.2435565298208,-910.0446416709062,19,no_signal,,,0.0,11048.402707392932
218,3688.690744,measure,970.0000000000002,-1680.0892833418109,2,no_signal,,,980.0510190801282,12028.45372647306
219,3694.690744,measure,970.0000000000002,-1680.0892833418109,3,no_signal,,,0.0,12028.45372647306
220,3700.690744,measure,970.0000000000002,-1680.0892833418109,4,no_signal,,,0.0,12028.45372647306
221,3706.690744,measure,970.0000000000002,-1680.0892833418109,5,no_signal,,,0.0,12028.45372647306
222,3712.690744,measure,970.0000000000002,-1680.0892833418109,6,no_signal,,,0.0,12028.45372647306
223,3718.690744,measure,970.0000000000002,-1680.0892833418109,8,no_signal,,,0.0,12028.45372647306
224,3724.690744,measure,970.0000000000002,-1680.0892833418109,9,no_signal,,,0.0,12028.45372647306
225,3730.690744,measure,970.0000000000002,-1680.0892833418109,11,no_signal,,,0.0,12028.45372647306
226,3736.690744,measure,970.0000000000002,-1680.0892833418109,13,no_signal,,,0.0,12028.45372647306
227,3742.690744,measure,970.0000000000002,-1680.0892833418109,14,no_signal,,,0.0,12028.45372647306
228,3748.690744,measure,970.0000000000002,-1680.0892833418109,15,no_signal,,,0.0,12028.45372647306
229,3754.690744,measure,970.0000000000002,-1680.0892833418109,17,no_signal,,,0.0,12028.45372647306
230,3760.690744,measure,970.0000000000002,-1680.0892833418109,19,no_signal,,,0.0,12028.45372647306
231,3959.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,19,no_signal,,,970.0000000000006,12998.45372647306
232,3965.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,17,no_signal,,,0.0,12998.45372647306
233,3971.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,15,no_signal,,,0.0,12998.45372647306
234,3977.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,14,no_signal,,,0.0,12998.45372647306
235,3983.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,13,no_signal,,,0.0,12998.45372647306
236,3989.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,11,no_signal,,,0.0,12998.45372647306
237,3995.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,9,no_signal,,,0.0,12998.45372647306
238,4001.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,8,no_signal,,,0.0,12998.45372647306
239,4007.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,6,no_signal,,,0.0,12998.45372647306
240,4013.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,5,no_signal,,,0.0,12998.45372647306
241,4019.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,4,no_signal,,,0.0,12998.45372647306
242,4025.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,3,no_signal,,,0.0,12998.45372647306
243,4031.690744,measure,-3.0862739446894787e-13,-1680.0892833418109,2,no_signal,,,0.0,12998.45372647306
244,4065.690744,measure,-3.343449772510423e-13,-1820.0892833418109,19,no_signal,,,140.0,13138.45372647306
245,4071.690744,measure,-3.343449772510423e-13,-1820.0892833418109,17,no_signal,,,0.0,13138.45372647306
246,4077.690744,measure,-3.343449772510423e-13,-1820.0892833418109,15,no_signal,,,0.0,13138.45372647306
247,4083.690744,measure,-3.343449772510423e-13,-1820.0892833418109,14,no_signal,,,0.0,13138.45372647306
248,4089.690744,measure,-3.343449772510423e-13,-1820.0892833418109,13,no_signal,,,0.0,13138.45372647306
249,4095.690744,measure,-3.343449772510423e-13,-1820.0892833418109,11,no_signal,,,0.0,13138.45372647306
250,4101.690744,measure,-3.343449772510423e-13,-1820.0892833418109,9,no_signal,,,0.0,13138.45372647306
251,4107.690744,measure,-3.343449772510423e-13,-1820.0892833418109,8,no_signal,,,0.0,13138.45372647306
252,4113.690744,measure,-3.343449772510423e-13,-1820.0892833418109,6,no_signal,,,0.0,13138.45372647306
253,4119.690744,measure,-3.343449772510423e-13,-1820.0892833418109,5,no_signal,,,0.0,13138.45372647306
254,4125.690744,measure,-3.343449772510423e-13,-1820.0892833418109,4,no_signal,,,0.0,13138.45372647306
255,4131.690744,measure,-3.343449772510423e-13,-1820.0892833418109,3,no_signal,,,0.0,13138.45372647306
256,4137.690744,measure,-3.343449772510423e-13,-1820.0892833418109,2,no_signal,,,0.0,13138.45372647306
257,4339.700948,measure,-970.0000000000009,-1680.0892833418106,19,no_signal,,,980.0510190801299,14118.504745553191
258,4345.700948,measure,-970.0000000000009,-1680.0892833418106,17,no_signal,,,0.0,14118.504745553191
259,4351.700948,measure,-970.0000000000009,-1680.0892833418106,15,no_signal,,,0.0,14118.504745553191
260,4357.700948,measure,-970.0000000000009,-1680.0892833418106,14,direction,121.59,,0.0,14118.504745553191
261,4363.700948,measure,-970.0000000000009,-1680.0892833418106,13,no_signal,,,0.0,14118.504745553191
262,4369.700948,measure,-970.0000000000009,-1680.0892833418106,11,no_signal,,,0.0,14118.504745553191
263,4375.700948,measure,-970.0000000000009,-1680.0892833418106,9,no_signal,,,0.0,14118.504745553191
264,4381.700948,measure,-970.0000000000009,-1680.0892833418106,8,no_signal,,,0.0,14118.504745553191
265,4387.700948,measure,-970.0000000000009,-1680.0892833418106,6,no_signal,,,0.0,14118.504745553191
266,4393.700948,measure,-970.0000000000009,-1680.0892833418106,5,no_signal,,,0.0,14118.504745553191
267,4399.700948,measure,-970.0000000000009,-1680.0892833418106,4,no_signal,,,0.0,14118.504745553191
268,4405.700948,measure,-970.0000000000009,-1680.0892833418106,3,no_signal,,,0.0,14118.504745553191
269,4411.700948,measure,-970.0000000000009,-1680.0892833418106,2,no_signal,,,0.0,14118.504745553191
270,4517.700948,measure,-1231.9186217983934,-1254.1800963603243,14,direction,120.82,,500.0,14618.504745553191
271,4595.100605,measure,-1417.3857881368856,-943.3028089947381,14,direction,121.16,,361.99828395921327,14980.503029512405
272,4623.079757,measure,-1454.9999999999998,-840.0446416709057,2,no_signal,,,109.89575994168213,15090.398789454088
273,4629.079757,measure,-1454.9999999999998,-840.0446416709057,3,no_signal,,,0.0,15090.398789454088
274,4635.079757,measure,-1454.9999999999998,-840.0446416709057,4,no_signal,,,0.0,15090.398789454088
275,4641.079757,measure,-1454.9999999999998,-840.0446416709057,5,no_signal,,,0.0,15090.398789454088
276,4647.079757,measure,-1454.9999999999998,-840.0446416709057,6,direction,83.24,,0.0,15090.398789454088
277,4653.079757,measure,-1454.9999999999998,-840.0446416709057,8,no_signal,,,0.0,15090.398789454088
278,4659.079757,measure,-1454.9999999999998,-840.0446416709057,9,direction,88.52,,0.0,15090.398789454088
279,4665.079757,measure,-1454.9999999999998,-840.0446416709057,11,no_signal,,,0.0,15090.398789454088
280,4671.079757,measure,-1454.9999999999998,-840.0446416709057,13,no_signal,,,0.0,15090.398789454088
281,4677.079757,measure,-1454.9999999999998,-840.0446416709057,14,direction,126.78,,0.0,15090.398789454088
282,4683.079757,measure,-1454.9999999999998,-840.0446416709057,15,no_signal,,,0.0,15090.398789454088
283,4689.079757,measure,-1454.9999999999998,-840.0446416709057,17,no_signal,,,0.0,15090.398789454088
284,4695.079757,measure,-1454.9999999999998,-840.0446416709057,19,no_signal,,,0.0,15090.398789454088
285,4729.079757,measure,-1576.2435565298213,-910.0446416709057,2,no_signal,,,140.00000000000009,15230.398789454088
286,4735.079757,measure,-1576.2435565298213,-910.0446416709057,3,no_signal,,,0.0,15230.398789454088
287,4741.079757,measure,-1576.2435565298213,-910.0446416709057,4,no_signal,,,0.0,15230.398789454088
288,4747.079757,measure,-1576.2435565298213,-910.0446416709057,5,no_signal,,,0.0,15230.398789454088
289,4753.079757,measure,-1576.2435565298213,-910.0446416709057,6,direction,77.99,,0.0,15230.398789454088
290,4759.079757,measure,-1576.2435565298213,-910.0446416709057,8,no_signal,,,0.0,15230.398789454088
291,4765.079757,measure,-1576.2435565298213,-910.0446416709057,9,direction,76.97,,0.0,15230.398789454088
292,4771.079757,measure,-1576.2435565298213,-910.0446416709057,11,no_signal,,,0.0,15230.398789454088
