seq,virtual_time_s,action,x,y,channel,result_type,direction_deg,clear_success,moved_distance_m,cumulative_distance_m
74,1852.483932,measure,-663.3088799023824,663.3088799023825,14,no_signal,,,0.0,7122.419654687619
75,1858.483932,measure,-663.3088799023824,663.3088799023825,15,direction,54.29,,0.0,7122.419654687619
76,1864.483932,measure,-663.3088799023824,663.3088799023825,19,no_signal,,,0.0,7122.419654687619
77,2011.244916,measure,-542.4234116334245,1356.6544399511902,3,direction,38.06,,703.8049176284576,7826.224572316077
78,2046.671511,measure,-478.27412408689145,1494.601211202046,3,direction,30.55,,152.13297732991268,7978.35754964599
79,2119.501335,measure,-206.36338004047403,1300.384365307202,15,direction,250.42,,334.14912233495085,8312.50667198094
80,2129.366876,measure,-214.4002455072037,1277.4225242602115,15,near,,,24.327707471062038,8336.834379452002
81,2134.366876,clear,-214.4002455072037,1277.4225242602115,15,success,,1,0.0,8336.834379452002
82,2175.543261,measure,-40.019590239531176,1254.4913704974388,3,direction,90.83,,175.88192273361912,8512.716302185621
83,2279.554157,clear,-46.926335496960974,1749.4976682316449,3,success,,1,495.05447975609366,9007.770781941716
84,2448.112762,measure,5.743963417062496e-14,938.0604140004557,19,no_signal,,,812.7930231722125,9820.563805113929
85,2454.112762,measure,5.743963417062496e-14,938.0604140004557,14,no_signal,,,0.0,9820.563805113929
86,2460.112762,measure,5.743963417062496e-14,938.0604140004557,13,direction,108.18,,0.0,9820.563805113929
87,2466.112762,measure,5.743963417062496e-14,938.0604140004557,12,direction,69.03,,0.0,9820.563805113929
88,2472.112762,measure,5.743963417062496e-14,938.0604140004557,10,no_signal,,,0.0,9820.563805113929
89,2478.112762,measure,5.743963417062496e-14,938.0604140004557,8,no_signal,,,0.0,9820.563805113929
90,2484.112762,measure,5.743963417062496e-14,938.0604140004557,7,no_signal,,,0.0,9820.563805113929
91,2490.112762,measure,5.743963417062496e-14,938.0604140004557,6,direction,348.82,,0.0,9820.563805113929
92,2496.112762,measure,5.743963417062496e-14,938.0604140004557,5,no_signal,,,0.0,9820.563805113929
93,2590.143637,measure,126.65881134659352,1359.5973878673885,13,direction,212.13,,440.1543761325374,10260.718181246466
94,2647.029865,clear,-92.97790315015942,1221.5241089545168,13,success,,1,259.4311405839319,10520.149321830399
95,2810.215202,measure,684.1088151565659,1339.0697843139867,12,direction,152.06,,785.9266845987797,11306.076006429179
96,2915.051868,clear,243.2185609424747,1573.163310834705,12,success,,1,499.1833284674802,11805.259334896658
97,3108.669165,measure,588.6231756825115,700.9810455236709,2,direction,311.89,,938.0864841829886,12743.345819079646
98,3131.398955,measure,663.3088799023825,663.3088799023825,5,no_signal,,,83.6489478560002,12826.994766935646
99,3137.398955,measure,663.3088799023825,663.3088799023825,6,direction,13.38,,0.0,12826.994766935646
100,3143.398955,measure,663.3088799023825,663.3088799023825,7,no_signal,,,0.0,12826.994766935646
101,3149.398955,measure,663.3088799023825,663.3088799023825,8,no_signal,,,0.0,12826.994766935646
102,3155.398955,measure,663.3088799023825,663.3088799023825,9,direction,352.07,,0.0,12826.994766935646
103,3161.398955,measure,663.3088799023825,663.3088799023825,10,no_signal,,,0.0,12826.994766935646
104,3167.398955,measure,663.3088799023825,663.3088799023825,14,no_signal,,,0.0,12826.994766935646
105,3173.398955,measure,663.3088799023825,663.3088799023825,19,no_signal,,,0.0,12826.994766935646
106,3226.535355,measure,896.8152923302732,631.3595456607602,9,near,,,235.6819988956032,13062.67676583125
107,3231.535355,clear,896.8152923302732,631.3595456607602,9,success,,1,0.0,13062.67676583125
108,3271.968966,measure,997.6824658622484,491.8330141968006,6,direction,84.9,,172.16805649914534,13234.844822330395
109,3328.262298,clear,1020.6053159819133,747.2732064051852,6,success,,1,256.46666226444535,13491.31148459484
110,3424.394496,measure,946.3377929264495,302.773867066679,2,direction,156.99,,450.6609897175063,13941.972474312346
111,3431.70413,clear,935.7892424801398,307.473693732528,2,success,,1,11.548172461795255,13953.520646774141
112,3494.009523,measure,883.4572882509224,30.85337948737589,1,direction,229.54,,281.526964404008,14235.047611178148
113,3512.552939,measure,938.0604140004557,0.0,19,no_signal,,,62.71708194273213,14297.76469312088
114,3518.552939,measure,938.0604140004557,0.0,14,no_signal,,,0.0,14297.76469312088
115,3524.552939,measure,938.0604140004557,0.0,10,no_signal,,,0.0,14297.76469312088
116,3530.552939,measure,938.0604140004557,0.0,8,no_signal,,,0.0,14297.76469312088
117,3536.552939,measure,938.0604140004557,0.0,7,no_signal,,,0.0,14297.76469312088
118,3542.552939,measure,938.0604140004557,0.0,5,no_signal,,,0.0,14297.76469312088
119,3548.552939,measure,938.0604140004557,0.0,4,direction,179.83,,0.0,14297.76469312088
120,3659.098095,clear,550.9515108274513,-358.66585364648927,1,success,,1,527.72577868413,14825.49047180501
121,3679.111112,measure,574.1938771588365,-430.0420372026823,4,direction,122.31,,75.06508623674303,14900.555558041753
122,3735.05304,measure,663.3088799023823,-663.3088799023825,5,no_signal,,,249.70963861466953,15150.265196656423
123,3741.05304,measure,663.3088799023823,-663.3088799023825,7,no_signal,,,0.0,15150.265196656423
124,3747.05304,measure,663.3088799023823,-663.3088799023825,8,no_signal,,,0.0,15150.265196656423
125,3753.05304,measure,663.3088799023823,-663.3088799023825,10,no_signal,,,0.0,15150.265196656423
126,3759.05304,measure,663.3088799023823,-663.3088799023825,14,no_signal,,,0.0,15150.265196656423
127,3765.05304,measure,663.3088799023823,-663.3088799023825,19,no_signal,,,0.0,15150.265196656423
128,3922.937342,clear,297.12213087605886,7.6959692084593865,4,success,,1,764.4215085230995,15914.686705179522
