seq,virtual_time_s,action,x,y,channel,result_type,direction_deg,clear_success,moved_distance_m,cumulative_distance_m
81,1426.25137,measure,-3.0862739446894787e-13,-1680.0892833418109,12,no_signal,,,0.0,4781.256855711691
82,1432.25137,measure,-3.0862739446894787e-13,-1680.0892833418109,11,no_signal,,,0.0,4781.256855711691
83,1438.25137,measure,-3.0862739446894787e-13,-1680.0892833418109,9,no_signal,,,0.0,4781.256855711691
84,1444.25137,measure,-3.0862739446894787e-13,-1680.0892833418109,8,no_signal,,,0.0,4781.256855711691
85,1450.25137,measure,-3.0862739446894787e-13,-1680.0892833418109,7,no_signal,,,0.0,4781.256855711691
86,1456.25137,measure,-3.0862739446894787e-13,-1680.0892833418109,6,no_signal,,,0.0,4781.256855711691
87,1462.25137,measure,-3.0862739446894787e-13,-1680.0892833418109,5,no_signal,,,0.0,4781.256855711691
88,1468.25137,measure,-3.0862739446894787e-13,-1680.0892833418109,4,no_signal,,,0.0,4781.256855711691
89,1474.25137,measure,-3.0862739446894787e-13,-1680.0892833418109,3,no_signal,,,0.0,4781.256855711691
90,1480.25137,measure,-3.0862739446894787e-13,-1680.0892833418109,2,no_signal,,,0.0,4781.256855711691
91,1486.25137,measure,-3.0862739446894787e-13,-1680.0892833418109,1,no_signal,,,0.0,4781.256855711691
92,1520.25137,measure,-3.343449772510423e-13,-1820.0892833418109,20,no_signal,,,140.0,4921.256855711691
93,1526.25137,measure,-3.343449772510423e-13,-1820.0892833418109,19,no_signal,,,0.0,4921.256855711691
94,1532.25137,measure,-3.343449772510423e-13,-1820.0892833418109,18,no_signal,,,0.0,4921.256855711691
95,1538.25137,measure,-3.343449772510423e-13,-1820.0892833418109,15,no_signal,,,0.0,4921.256855711691
96,1544.25137,measure,-3.343449772510423e-13,-1820.0892833418109,14,no_signal,,,0.0,4921.256855711691
97,1550.25137,measure,-3.343449772510423e-13,-1820.0892833418109,13,direction,37.91,,0.0,4921.256855711691
98,1556.25137,measure,-3.343449772510423e-13,-1820.0892833418109,12,no_signal,,,0.0,4921.256855711691
99,1562.25137,measure,-3.343449772510423e-13,-1820.0892833418109,11,no_signal,,,0.0,4921.256855711691
100,1568.25137,measure,-3.343449772510423e-13,-1820.0892833418109,9,no_signal,,,0.0,4921.256855711691
101,1574.25137,measure,-3.343449772510423e-13,-1820.0892833418109,8,no_signal,,,0.0,4921.256855711691
102,1580.25137,measure,-3.343449772510423e-13,-1820.0892833418109,7,no_signal,,,0.0,4921.256855711691
103,1586.25137,measure,-3.343449772510423e-13,-1820.0892833418109,6,no_signal,,,0.0,4921.256855711691
104,1592.25137,measure,-3.343449772510423e-13,-1820.0892833418109,5,no_signal,,,0.0,4921.256855711691
105,1598.25137,measure,-3.343449772510423e-13,-1820.0892833418109,4,no_signal,,,0.0,4921.256855711691
106,1604.25137,measure,-3.343449772510423e-13,-1820.0892833418109,3,no_signal,,,0.0,4921.256855711691
107,1610.25137,measure,-3.343449772510423e-13,-1820.0892833418109,2,no_signal,,,0.0,4921.256855711691
108,1616.25137,measure,-3.343449772510423e-13,-1820.0892833418109,1,no_signal,,,0.0,4921.256855711691
109,1818.261574,measure,-970.0000000000009,-1680.0892833418106,20,no_signal,,,980.0510190801299,5901.307874791821
110,1824.261574,measure,-970.0000000000009,-1680.0892833418106,19,no_signal,,,0.0,5901.307874791821
111,1830.261574,measure,-970.0000000000009,-1680.0892833418106,18,no_signal,,,0.0,5901.307874791821
112,1836.261574,measure,-970.0000000000009,-1680.0892833418106,15,no_signal,,,0.0,5901.307874791821
113,1842.261574,measure,-970.0000000000009,-1680.0892833418106,14,no_signal,,,0.0,5901.307874791821
114,1848.261574,measure,-970.0000000000009,-1680.0892833418106,13,no_signal,,,0.0,5901.307874791821
115,1854.261574,measure,-970.0000000000009,-1680.0892833418106,12,no_signal,,,0.0,5901.307874791821
116,1860.261574,measure,-970.0000000000009,-1680.0892833418106,11,no_signal,,,0.0,5901.307874791821
117,1866.261574,measure,-970.0000000000009,-1680.0892833418106,9,no_signal,,,0.0,5901.307874791821
118,1872.261574,measure,-970.0000000000009,-1680.0892833418106,8,no_signal,,,0.0,5901.307874791821
119,1878.261574,measure,-970.0000000000009,-1680.0892833418106,7,no_signal,,,0.0,5901.307874791821
120,1884.261574,measure,-970.0000000000009,-1680.0892833418106,6,no_signal,,,0.0,5901.307874791821
121,1890.261574,measure,-970.0000000000009,-1680.0892833418106,5,no_signal,,,0.0,5901.307874791821
122,1896.261574,measure,-970.0000000000009,-1680.0892833418106,4,no_signal,,,0.0,5901.307874791821
123,1902.261574,measure,-970.0000000000009,-1680.0892833418106,3,no_signal,,,0.0,5901.307874791821
124,1908.261574,measure,-970.0000000000009,-1680.0892833418106,2,no_signal,,,0.0,5901.307874791821
125,1914.261574,measure,-970.0000000000009,-1680.0892833418106,1,no_signal,,,0.0,5901.307874791821
126,2115.271778,measure,-1576.2435565298213,-910.0446416709057,1,no_signal,,,980.0510190801283,6881.3588938719495
127,2121.271778,measure,-1576.2435565298213,-910.0446416709057,2,no_signal,,,0.0,6881.3588938719495
128,2127.271778,measure,-1576.2435565298213,-910.0446416709057,3,no_signal,,,0.0,6881.3588938719495
129,2133.271778,measure,-1576.2435565298213,-910.0446416709057,4,direction,22.79,,0.0,6881.3588938719495
130,2139.271778,measure,-1576.2435565298213,-910.0446416709057,5,no_signal,,,0.0,6881.3588938719495
131,2145.271778,measure,-1576.2435565298213,-910.0446416709057,6,no_signal,,,0.0,6881.3588938719495
132,2151.271778,measure,-1576.2435565298213,-910.0446416709057,7,direction,25.52,,0.0,6881.3588938719495
133,2157.271778,measure,-1576.2435565298213,-910.0446416709057,8,no_signal,,,0.0,6881.3588938719495
134,2163.271778,measure,-1576.2435565298213,-910.0446416709057,9,no_signal,,,0.0,6881.3588938719495
135,2169.271778,measure,-1576.2435565298213,-910.0446416709057,11,no_signal,,,0.0,6881.3588938719495
136,2175.271778,measure,-1576.2435565298213,-910.0446416709057,12,no_signal,,,0.0,6881.3588938719495
137,2181.271778,measure,-1576.2435565298213,-910.0446416709057,13,no_signal,,,0.0,6881.3588938719495
138,2187.271778,measure,-1576.2435565298213,-910.0446416709057,14,no_signal,,,0.0,6881.3588938719495
139,2193.271778,measure,-1576.2435565298213,-910.0446416709057,15,no_signal,,,0.0,6881.3588938719495
140,2199.271778,measure,-1576.2435565298213,-910.0446416709057,18,direction,77.31,,0.0,6881.3588938719495
141,2205.271778,measure,-1576.2435565298213,-910.0446416709057,19,no_signal,,,0.0,6881.3588938719495
142,2211.271778,measure,-1576.2435565298213,-910.0446416709057,20,no_signal,,,0.0,6881.3588938719495
143,2224.751059,measure,-1542.4957336950567,-893.9332932108487,7,direction,25.48,,37.39640484442368,6918.7552987163735
144,2237.23034,measure,-1508.736671242243,-877.8455091000694,7,direction,25.39,,37.39640484442357,6956.151703560797
145,2249.709621,measure,-1474.952379816199,-861.810773426284,7,direction,25.31,,37.3964048444236,6993.54810840522
146,2261.615083,measure,-1454.9999999999998,-840.0446416709057,1,no_signal,,,29.5273085790487,7023.0754169842685
147,2267.615083,measure,-1454.9999999999998,-840.0446416709057,2,no_signal,,,0.0,7023.0754169842685
148,2273.615083,measure,-1454.9999999999998,-840.0446416709057,3,no_signal,,,0.0,7023.0754169842685
149,2279.615083,measure,-1454.9999999999998,-840.0446416709057,4,direction,21.18,,0.0,7023.0754169842685
150,2285.615083,measure,-1454.9999999999998,-840.0446416709057,5,no_signal,,,0.0,7023.0754169842685
151,2291.615083,measure,-1454.9999999999998,-840.0446416709057,6,no_signal,,,0.0,7023.0754169842685
152,2297.615083,measure,-1454.9999999999998,-840.0446416709057,7,direction,24.59,,0.0,7023.0754169842685
153,2303.615083,measure,-1454.9999999999998,-840.0446416709057,8,no_signal,,,0.0,7023.0754169842685
154,2309.615083,measure,-1454.9999999999998,-840.0446416709057,9,no_signal,,,0.0,7023.0754169842685
155,2315.615083,measure,-1454.9999999999998,-840.0446416709057,11,no_signal,,,0.0,7023.0754169842685
156,2321.615083,measure,-1454.9999999999998,-840.0446416709057,12,no_signal,,,0.0,7023.0754169842685
157,2327.615083,measure,-1454.9999999999998,-840.0446416709057,13,no_signal,,,0.0,7023.0754169842685
158,2333.615083,measure,-1454.9999999999998,-840.0446416709057,14,no_signal,,,0.0,7023.0754169842685
159,2339.615083,measure,-1454.9999999999998,-840.0446416709057,15,no_signal,,,0.0,7023.0754169842685
160,2345.615083,measure,-1454.9999999999998,-840.0446416709057,18,direction,84.04,,0.0,7023.0754169842685
161,2351.615083,measure,-1454.9999999999998,-840.0446416709057,19,no_signal,,,0.0,7023.0754169842685
162,2357.615083,measure,-1454.9999999999998,-840.0446416709057,20,no_signal,,,0.0,7023.0754169842685
163,2371.094364,measure,-1420.9951218600647,-824.4831713683863,7,direction,24.47,,37.39640484442356,7060.471821828692
164,2383.573645,measure,-1386.9577264577854,-808.9929547941442,7,direction,24.31,,37.39640484442361,7097.868226673115
165,2396.052926,measure,-1352.8772069819795,-793.5978488332472,7,direction,24.15,,37.39640484442363,7135.264631517539
166,2408.532207,measure,-1318.7538291993842,-778.2979735398239,7,direction,23.99,,37.396404844423515,7172.661036361962
167,2421.011488,measure,-1284.5878592109539,-763.0934482253754,7,direction,23.85,,37.396404844423614,7210.057441206385
168,2433.490769,measure,-1250.3848395895166,-747.9724514307326,7,direction,23.77,,37.39640484442352,7247.453846050808
169,2445.97005,measure,-1216.1607404207878,-732.8992257846725,7,direction,23.81,,37.39640484442358,7284.8502508952315
170,2458.449331,measure,-1181.947172688066,-717.8021108852458,7,direction,23.98,,37.396404844423536,7322.246655739655
171,2470.928612,measure,-1147.7785495297474,-702.6035488890295,7,direction,24.17,,37.39640484442356,7359.643060584078
172,2483.407893,measure,-1113.6605144899388,-687.2917632220857,7,direction,24.35,,37.396404844423614,7397.039465428501
173,2495.887174,measure,-1079.590751129984,-671.8728683237895,7,direction,24.49,,37.396404844423515,7434.435870272924
174,2508.366455,measure,-1045.558764906893,-656.3707714011352,7,direction,24.64,,37.39640484442355,7471.832275117347
175,2520.845736,measure,-1011.5674796579927,-640.7796321734864,7,direction,24.73,,37.39640484442363,7509.228679961771
176,2533.325017,measure,-977.6007268383092,-625.135118816576,7,direction,24.59,,37.39640484442358,7546.6250848061945
177,2545.804298,measure,-943.5958486983742,-609.5736485140566,7,direction,24.32,,37.39640484442356,7584.021489650618
178,2558.283579,measure,-909.5180166945079,-594.1725946149141,7,direction,24.17,,37.39640484442356,7621.417894495041
179,2570.76286,measure,-875.3999816546993,-578.8608089479703,7,direction,24.2,,37.396404844423614,7658.814299339465
180,2583.242141,measure,-841.2899685235783,-563.5311612193765,7,direction,24.29,,37.39640484442364,7696.210704183889
181,2595.721422,measure,-807.2040772184314,-548.1479525416742,7,direction,24.49,,37.39640484442356,7733.607109028312
182,2608.200703,measure,-773.1720909953403,-532.6458556190199,7,direction,24.79,,37.39640484442355,7771.003513872735
183,2690.128699,clear,-423.53035525207815,-372.33811567925096,7,success,,1,384.6399808368311,8155.643494709567
184,2766.784257,measure,-771.7592394718157,-312.8247555529923,4,no_signal,,,353.2777884872486,8508.921283196816
185,2853.566123,measure,-988.7750123996918,-659.3950888425285,4,direction,27.0,,408.90933177894544,8917.83061497576
186,2871.762117,measure,-929.9864274073451,-629.4408086491616,4,no_signal,,,65.97997141030835,8983.81058638607
187,2876.993579,measure,-929.4700830765702,-630.4765483315576,4,no_signal,,,1.1573107437561096,8984.967897129825
188,2882.456485,measure,-930.5208588294176,-628.414284800089,4,no_signal,,,2.31453247028369,8987.282429600109
189,2894.056512,measure,-959.3807199035184,-644.417948745845,4,direction,25.95,,33.000133952835505,9020.282563552944
190,2905.654509,measure,-929.7169081043875,-629.9819719388529,4,no_signal,,,32.98998570515414,9053.272549258098
191,2910.77024,measure,-929.4682692194599,-630.5044858088173,4,no_signal,,,0.5786553718779681,9053.851204629975
192,2916.001693,measure,-929.9746734561677,-629.4638994894552,4,no_signal,,,1.1572662351417453,9055.008470865116
193,2924.301706,measure,-944.5488140039529,-637.199960342349,4,near,,,16.50006697641774,9071.508537841533
194,2929.301706,clear,-944.5488140039529,-637.199960342349,4,success,,1,0.0,9071.508537841533
195,3062.843315,measure,-970.0,1.1879073951729327e-13,1,no_signal,,,637.7080463102975,9709.21658415183
196,3068.843315,measure,-970.0,1.1879073951729327e-13,2,no_signal,,,0.0,9709.21658415183
197,3074.843315,measure,-970.0,1.1879073951729327e-13,3,no_signal,,,0.0,9709.21658415183
198,3080.843315,measure,-970.0,1.1879073951729327e-13,5,no_signal,,,0.0,9709.21658415183
199,3086.843315,measure,-970.0,1.1879073951729327e-13,6,direction,83.43,,0.0,9709.21658415183
200,3092.843315,measure,-970.0,1.1879073951729327e-13,8,no_signal,,,0.0,9709.21658415183
201,3098.843315,measure,-970.0,1.1879073951729327e-13,9,no_signal,,,0.0,9709.21658415183
202,3104.843315,measure,-970.0,1.1879073951729327e-13,11,no_signal,,,0.0,9709.21658415183
203,3110.843315,measure,-970.0,1.1879073951729327e-13,12,no_signal,,,0.0,9709.21658415183
204,3116.843315,measure,-970.0,1.1879073951729327e-13,13,no_signal,,,0.0,9709.21658415183
205,3122.843315,measure,-970.0,1.1879073951729327e-13,14,no_signal,,,0.0,9709.21658415183
206,3128.843315,measure,-970.0,1.1879073951729327e-13,15,no_signal,,,0.0,9709.21658415183
207,3134.843315,measure,-970.0,1.1879073951729327e-13,18,direction,171.06,,0.0,9709.21658415183
208,3140.843315,measure,-970.0,1.1879073951729327e-13,19,direction,66.05,,0.0,9709.21658415183
209,3146.843315,measure,-970.0,1.1879073951729327e-13,20,no_signal,,,0.0,9709.21658415183
210,3230.837476,clear,-1360.3379065744612,60.317940589106676,18,success,,1,394.97080305491414,10104.187387206744
211,3353.395856,measure,-1940.0,2.3758147903458654e-13,1,no_signal,,,582.791898117492,10686.979285324236
212,3359.395856,measure,-1940.0,2.3758147903458654e-13,2,no_signal,,,0.0,10686.979285324236
213,3365.395856,measure,-1940.0,2.3758147903458654e-13,3,no_signal,,,0.0,10686.979285324236
214,3371.395856,measure,-1940.0,2.3758147903458654e-13,5,no_signal,,,0.0,10686.979285324236
215,3377.395856,measure,-1940.0,2.3758147903458654e-13,6,no_signal,,,0.0,10686.979285324236
216,3383.395856,measure,-1940.0,2.3758147903458654e-13,8,no_signal,,,0.0,10686.979285324236
217,3389.395856,measure,-1940.0,2.3758147903458654e-13,9,no_signal,,,0.0,10686.979285324236
218,3395.395856,measure,-1940.0,2.3758147903458654e-13,11,no_signal,,,0.0,10686.979285324236
219,3401.395856,measure,-1940.0,2.3758147903458654e-13,12,no_signal,,,0.0,10686.979285324236
220,3407.395856,measure,-1940.0,2.3758147903458654e-13,13,no_signal,,,0.0,10686.979285324236
221,3413.395856,measure,-1940.0,2.3758147903458654e-13,14,no_signal,,,0.0,10686.979285324236
222,3419.395856,measure,-1940.0,2.3758147903458654e-13,15,no_signal,,,0.0,10686.979285324236
223,3425.395856,measure,-1940.0,2.3758147903458654e-13,19,no_signal,,,0.0,10686.979285324236
224,3431.395856,measure,-1940.0,2.3758147903458654e-13,20,no_signal,,,0.0,10686.979285324236
225,3632.40606,measure,-1576.2435565298215,910.0446416709053,20,no_signal,,,980.051019080129,11667.030304404365
226,3638.40606,measure,-1576.2435565298215,910.0446416709053,19,direction,7.04,,0.0,11667.030304404365
227,3644.40606,measure,-1576.2435565298215,910.0446416709053,15,no_signal,,,0.0,11667.030304404365
228,3650.40606,measure,-1576.2435565298215,910.0446416709053,14,no_signal,,,0.0,11667.030304404365
229,3656.40606,measure,-1576.2435565298215,910.0446416709053,13,no_signal,,,0.0,11667.030304404365
230,3662.40606,measure,-1576.2435565298215,910.0446416709053,12,no_signal,,,0.0,11667.030304404365
231,3668.40606,measure,-1576.2435565298215,910.0446416709053,11,no_signal,,,0.0,11667.030304404365
232,3674.40606,measure,-1576.2435565298215,910.0446416709053,9,no_signal,,,0.0,11667.030304404365
233,3680.40606,measure,-1576.2435565298215,910.0446416709053,8,no_signal,,,0.0,11667.030304404365
234,3686.40606,measure,-1576.2435565298215,910.0446416709053,6,direction,4.88,,0.0,11667.030304404365
235,3692.40606,measure,-1576.2435565298215,910.0446416709053,5,no_signal,,,0.0,11667.030304404365
236,3698.40606,measure,-1576.2435565298215,910.0446416709053,3,no_signal,,,0.0,11667.030304404365
237,3704.40606,measure,-1576.2435565298215,910.0446416709053,2,no_signal,,,0.0,11667.030304404365
238,3710.40606,measure,-1576.2435565298215,910.0446416709053,1,no_signal,,,0.0,11667.030304404365
239,3744.40606,measure,-1455.0,840.0446416709053,20,no_signal,,,140.00000000000009,11807.030304404365
240,3750.40606,measure,-1455.0,840.0446416709053,19,direction,12.17,,0.0,11807.030304404365
241,3756.40606,measure,-1455.0,840.0446416709053,15,no_signal,,,0.0,11807.030304404365
242,3762.40606,measure,-1455.0,840.0446416709053,14,no_signal,,,0.0,11807.030304404365
243,3768.40606,measure,-1455.0,840.0446416709053,13,no_signal,,,0.0,11807.030304404365
244,3774.40606,measure,-1455.0,840.0446416709053,12,no_signal,,,0.0,11807.030304404365
245,3780.40606,measure,-1455.0,840.0446416709053,11,no_signal,,,0.0,11807.030304404365
246,3786.40606,measure,-1455.0,840.0446416709053,9,no_signal,,,0.0,11807.030304404365
247,3792.40606,measure,-1455.0,840.0446416709053,8,no_signal,,,0.0,11807.030304404365
248,3798.40606,measure,-1455.0,840.0446416709053,6,direction,12.21,,0.0,11807.030304404365
249,3804.40606,measure,-1455.0,840.0446416709053,5,no_signal,,,0.0,11807.030304404365
250,3810.40606,measure,-1455.0,840.0446416709053,3,no_signal,,,0.0,11807.030304404365
251,3816.40606,measure,-1455.0,840.0446416709053,2,no_signal,,,0.0,11807.030304404365
252,3822.40606,measure,-1455.0,840.0446416709053,1,no_signal,,,0.0,11807.030304404365
253,3891.666542,measure,-1145.8526666194678,906.9411417876296,6,direction,12.61,,316.3024114106006,12123.332715814966
254,3928.180211,measure,-992.0850807828689,941.3404489510273,6,direction,13.71,,157.56834322711396,12280.90105904208
255,3939.414833,measure,-966.2367951481689,945.4511385435696,19,direction,12.07,,26.17310908507575,12307.074168127156
256,3966.893226,clear,-857.6248173191298,974.3542939286588,6,success,,1,112.39196643510732,12419.466134562263
257,3999.536091,measure,-721.4140257922388,997.8025271767457,19,direction,11.49,,138.2143240436346,12557.680458605897
258,4062.379434,measure,-484.9999999999998,840.0446416709055,20,no_signal,,,284.2167166627734,12841.89717526867
259,4068.379434,measure,-484.9999999999998,840.0446416709055,19,direction,91.52,,0.0,12841.89717526867
260,4074.379434,measure,-484.9999999999998,840.0446416709055,15,direction,31.92,,0.0,12841.89717526867
261,4080.379434,measure,-484.9999999999998,840.0446416709055,14,no_signal,,,0.0,12841.89717526867
262,4086.379434,measure,-484.9999999999998,840.0446416709055,13,no_signal,,,0.0,12841.89717526867
263,4092.379434,measure,-484.9999999999998,840.0446416709055,12,no_signal,,,0.0,12841.89717526867
264,4098.379434,measure,-484.9999999999998,840.0446416709055,11,no_signal,,,0.0,12841.89717526867
265,4104.379434,measure,-484.9999999999998,840.0446416709055,9,no_signal,,,0.0,12841.89717526867
266,4110.379434,measure,-484.9999999999998,840.0446416709055,8,no_signal,,,0.0,12841.89717526867
267,4116.379434,measure,-484.9999999999998,840.0446416709055,5,no_signal,,,0.0,12841.89717526867
268,4122.379434,measure,-484.9999999999998,840.0446416709055,3,no_signal,,,0.0,12841.89717526867
269,4128.379434,measure,-484.9999999999998,840.0446416709055,2,no_signal,,,0.0,12841.89717526867
270,4134.379434,measure,-484.9999999999998,840.0446416709055,1,no_signal,,,0.0,12841.89717526867
271,4180.354363,clear,-490.3497514356943,1044.8494286543237,19,success,,1,204.87464609303657,13046.771821361706
272,4345.551603,measure,-969.9999999999995,1680.089283341811,20,no_signal,,,795.986202098491,13842.758023460197
273,4351.551603,measure,-969.9999999999995,1680.089283341811,15,direction,330.65,,0.0,13842.758023460197
274,4357.551603,measure,-969.9999999999995,1680.089283341811,14,no_signal,,,0.0,13842.758023460197
275,4363.551603,measure,-969.9999999999995,1680.089283341811,13,no_signal,,,0.0,13842.758023460197
276,4369.551603,measure,-969.9999999999995,1680.089283341811,12,no_signal,,,0.0,13842.758023460197
277,4375.551603,measure,-969.9999999999995,1680.089283341811,11,no_signal,,,0.0,13842.758023460197
278,4381.551603,measure,-969.9999999999995,1680.089283341811,9,no_signal,,,0.0,13842.758023460197
