channel,clear_time_s,cleared,coarse_probe_count,error_field,fallback_probe_count,first_found_time_s,found_to_clear_s,intersection_probe_count,kind,max_planned_step_m,mean_planned_step_m,reacquisition_attempts,reacquisition_move_m,reacquisition_no_signal,reacquisition_successes,reacquisition_switch_count,reacquisition_time_s,seed,strategy,suite,supplement_measure_count
1,3024.197125,1,1,smooth,0,2161.766892,862.430233,0,dir,255.8426764406849,255.8426764406849,1,230.45512307968824,0,1,0,51.09102461593765,10001,w5pro,min_reff,3
2,1691.359292,1,0,smooth,0,1112.767484,578.5918080000001,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,10001,w5pro,min_reff,2
3,403.872434,1,0,smooth,0,17.0,386.872434,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,10001,w5pro,min_reff,1
4,5366.132333,1,0,smooth,0,5143.674879,222.45745399999942,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,10001,w5pro,min_reff,2
5,5595.959043,1,0,smooth,0,5149.674879,446.2841639999997,0,omni,0.0,0.0,0,0.0,0,0,0,0.0,10001,w5pro,min_reff,3
8,3428.988974,1,0,smooth,0,3184.482222,244.50675199999978,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,10001,w5pro,min_reff,2
9,996.22369,1,18,smooth,0,53.0,943.22369,0,dir,500.0,191.84027777777777,18,1603.1074280390135,15,3,0,410.6214856078027,10001,w5pro,min_reff,19
14,2528.43074,1,0,smooth,0,2221.766892,306.6638479999997,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,10001,w5pro,min_reff,3
16,4274.693434,1,23,smooth,0,3840.273307,434.42012699999987,0,dir,390.45062195330695,116.44553195482456,23,1034.1257866891744,18,5,0,321.82515733783487,10001,w5pro,min_reff,24
17,2007.95769,1,0,smooth,0,1190.767484,817.190206,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,10001,w5pro,min_reff,2
18,6563.519061,1,12,smooth,0,6021.295999,542.223062,0,dir,500.0,270.8333333333333,12,1492.6705394505468,10,2,0,358.53410789010934,10001,w5pro,min_reff,13
20,1556.057223,1,0,smooth,0,1208.767484,347.28973900000005,0,dir,0.0,0.0,0,0.0,0,0,0,0.0,10001,w5pro,min_reff,3
