seq,virtual_time_s,action,x,y,channel,result_type,direction_deg,clear_success,moved_distance_m,cumulative_distance_m
60,1282.348714,measure,-663.3088799023824,663.3088799023825,20,direction,46.46,,0.0,4671.743571242005
61,1432.42062,measure,-449.7718039532276,1351.2912681717899,13,direction,1.63,,720.3595278566062,5392.103099098611
62,1441.791561,measure,-435.3551338593594,1360.0228619793522,9,direction,254.57,,16.854705782531354,5408.957804881143
63,1451.54382,measure,-441.2743691791146,1337.010652266228,9,direction,253.44,,23.761295054172678,5432.719099935315
64,1458.850923,clear,-444.36776999652966,1325.8976452958577,9,success,,1,11.535512669174278,5444.254612604489
65,1524.194525,measure,-149.64413775052427,1360.242324834493,13,direction,329.86,,296.71800824501736,5740.972620849507
66,1530.338173,clear,-144.64939725978957,1357.4582902462625,13,success,,1,5.7182410895526665,5746.69086193906
67,1625.066528,measure,5.743963417062496e-14,938.0604140004557,20,direction,87.07,,443.64177748169027,6190.33263942075
68,1631.066528,measure,5.743963417062496e-14,938.0604140004557,19,no_signal,,,0.0,6190.33263942075
69,1637.066528,measure,5.743963417062496e-14,938.0604140004557,18,no_signal,,,0.0,6190.33263942075
70,1643.066528,measure,5.743963417062496e-14,938.0604140004557,16,no_signal,,,0.0,6190.33263942075
71,1649.066528,measure,5.743963417062496e-14,938.0604140004557,14,no_signal,,,0.0,6190.33263942075
72,1655.066528,measure,5.743963417062496e-14,938.0604140004557,6,no_signal,,,0.0,6190.33263942075
73,1661.066528,measure,5.743963417062496e-14,938.0604140004557,4,direction,26.9,,0.0,6190.33263942075
74,1667.066528,measure,5.743963417062496e-14,938.0604140004557,2,no_signal,,,0.0,6190.33263942075
75,1753.710454,measure,240.11765582704675,1261.9887743559093,20,direction,150.01,,403.2196315687626,6593.552270989512
76,1808.903482,clear,22.851105860733014,1387.6022624119332,20,success,,1,250.9651412365183,6844.5174122260305
77,1986.566516,measure,530.8798736240996,695.7845813000174,4,direction,85.65,,858.3151710031887,7702.832583229219
78,2002.02968,measure,571.731467984065,728.466258762292,4,direction,90.03,,52.31581790911149,7755.148401138331
79,2107.024598,clear,571.7688670386403,1228.4408449323655,4,success,,1,499.9745875688339,8255.122988707164
80,2227.524155,measure,663.3088799023825,663.3088799023825,2,no_signal,,,572.4977832740875,8827.620771981252
81,2233.524155,measure,663.3088799023825,663.3088799023825,6,no_signal,,,0.0,8827.620771981252
82,2239.524155,measure,663.3088799023825,663.3088799023825,8,direction,224.84,,0.0,8827.620771981252
83,2245.524155,measure,663.3088799023825,663.3088799023825,14,no_signal,,,0.0,8827.620771981252
84,2251.524155,measure,663.3088799023825,663.3088799023825,16,direction,6.29,,0.0,8827.620771981252
85,2257.524155,measure,663.3088799023825,663.3088799023825,18,no_signal,,,0.0,8827.620771981252
86,2263.524155,measure,663.3088799023825,663.3088799023825,19,no_signal,,,0.0,8827.620771981252
87,2294.039524,measure,746.7883848579055,573.552236035484,7,direction,262.53,,122.57684473777431,8950.197616719026
88,2323.905761,measure,716.0647332228542,458.2440010626746,16,direction,20.03,,119.33118545600986,9069.528802175037
89,2445.112605,measure,1280.4983584118493,320.34748722458215,16,direction,59.0,,581.0342208275604,9650.563023002596
90,2552.982278,measure,1545.8049464406772,760.9909438218903,16,direction,208.11,,514.348365889814,10164.911388892411
91,2559.829873,clear,1537.734237724042,756.4960770975939,16,success,,1,9.23797413169996,10174.149363024111
92,2758.899292,measure,938.0604140004557,0.0,19,no_signal,,,965.3470927719809,11139.496455796092
93,2764.899292,measure,938.0604140004557,0.0,18,no_signal,,,0.0,11139.496455796092
94,2770.899292,measure,938.0604140004557,0.0,14,no_signal,,,0.0,11139.496455796092
95,2776.899292,measure,938.0604140004557,0.0,10,direction,195.52,,0.0,11139.496455796092
96,2782.899292,measure,938.0604140004557,0.0,8,direction,156.45,,0.0,11139.496455796092
97,2788.899292,measure,938.0604140004557,0.0,6,no_signal,,,0.0,11139.496455796092
98,2794.899292,measure,938.0604140004557,0.0,3,direction,217.83,,0.0,11139.496455796092
99,2800.899292,measure,938.0604140004557,0.0,2,no_signal,,,0.0,11139.496455796092
100,2859.091094,clear,679.4985251531684,62.28919260519734,7,success,,1,265.95900789348025,11405.455463689572
101,2954.816794,clear,284.16899306340395,284.76026692773735,8,success,,1,453.62850202840787,11859.08396571798
102,3060.990531,measure,618.8015911775262,-87.91984187154377,10,direction,185.36,,500.8686846023134,12359.952650320294
103,3069.585688,clear,600.9366116655433,-89.91267075057266,10,success,,1,17.97578537657428,12377.92843569687
104,3135.156221,clear,470.1285893101639,-363.0591502818302,3,success,,1,302.8526671384044,12680.781102835273
105,3212.56169,measure,663.3088799023823,-663.3088799023825,2,no_signal,,,357.0273446257425,13037.808447461017
106,3218.56169,measure,663.3088799023823,-663.3088799023825,6,no_signal,,,0.0,13037.808447461017
107,3224.56169,measure,663.3088799023823,-663.3088799023825,11,direction,197.91,,0.0,13037.808447461017
108,3230.56169,measure,663.3088799023823,-663.3088799023825,14,no_signal,,,0.0,13037.808447461017
109,3236.56169,measure,663.3088799023823,-663.3088799023825,18,no_signal,,,0.0,13037.808447461017
110,3242.56169,measure,663.3088799023823,-663.3088799023825,19,no_signal,,,0.0,13037.808447461017
111,3289.248875,measure,479.31017140231626,-750.0881988793169,17,direction,196.23,,203.43592340536318,13241.24437086638
112,3362.0696,clear,149.66249737085744,-829.6097549719805,11,success,,1,339.10362262551774,13580.347993491898
113,3378.38638,measure,99.5909736548187,-842.0089915624287,15,direction,232.65,,51.583898217096205,13631.931891708993
114,3409.079926,measure,-12.571249490628317,-893.6221241518873,17,direction,253.12,,123.46772759156978,13755.399619300562
115,3415.137621,clear,-14.195379588482885,-898.6550323181427,17,success,,1,5.288474561224402,13760.688093861787
116,3429.514477,measure,-1.7231890251187485e-13,-938.0604140004557,19,no_signal,,,41.88427995310266,13802.57237381489
117,3435.514477,measure,-1.7231890251187485e-13,-938.0604140004557,18,no_signal,,,0.0,13802.57237381489
118,3441.514477,measure,-1.7231890251187485e-13,-938.0604140004557,14,no_signal,,,0.0,13802.57237381489
119,3447.514477,measure,-1.7231890251187485e-13,-938.0604140004557,6,no_signal,,,0.0,13802.57237381489
120,3453.514477,measure,-1.7231890251187485e-13,-938.0604140004557,2,no_signal,,,0.0,13802.57237381489
121,3479.572082,clear,-46.20597104628757,-1032.667899171887,15,success,,1,105.28802406158522,13907.860397876475
