avg_time_per_source_s,certificate_summary_count,channel_switch_count,channel_switch_time_s,clear_fail,clear_success,clear_time_s,cleared,coarse_failures,coarse_successes,completed_search_points,corridor_opportunity_count,deferred_targets,dir_count,discovered_but_not_cleared,error,error_field,event_corridor_opportunity,event_information_ridge,event_information_ridge_selected,event_intersection_attempt,event_intersection_selected,event_nbv_selected,event_no_progress_guard,event_outcome_probabilities,event_route_choice,event_route_marginal_candidates,event_route_repair,event_scan_continue,event_scan_observe,event_spatial_bundle,event_spatial_service,event_tail_fallback,exit_state_count,fallback_rate,fallback_targets,information_ridge_selected_count,intersection_attempts,intersection_selected_count,legacy_backbone_fallback_count,local_reacquisition_measure_count,local_reacquisition_move_m,local_reacquisition_switch_count,local_reacquisition_time_s,measure_count,measure_time_s,mec_checks,move_distance_m,move_time_s,n,nbv_effective_count,nbv_selected_count,near_count,never_discovered,no_progress_guard_count,no_signal_after_found,non_reacquisition_time_s,number_cleared,number_discovered,omni_count,outcome_probability_count,policy_runtime_s,problem,reacquisition_attempts,reacquisition_successes,remaining_search_points,route_repair_count,seed,source_count,spatial_stop_selected_count,success,suite,switch_count,switch_time_s,tail_fallback_event_count,tail_rescue_count,targets_remaining_at_exit,termination_reason,time_component_delta_s,total,total_time_s,version,w2_fallback_count,w3_coarse_fallback_count,wait_for_route_success_count
392.59781325,1,80,80.0,0,16,80.0,16,53,25,5,93,4,7,0,,smooth,93,249,78,15,5,0,0,78,78,78,33,120,168,4,5,59,1,0.0,2,78,0,5,0,84,8689.421855880692,3,2160.8843711761383,168,840.0,25,26407.825076652825,5281.565015330565,27,0,0,5,0,0,60,4120.680640823862,16,16,9,78,18.74157679999189,4,84,30,0,33,2,16,0,1,random,80,80.0,59,0,0,hard_complete,-3.3305650504189543e-06,16,6281.565012,w5pro,0,0,0
739.6837505714285,1,269,269.0,0,14,70.0,14,72,13,25,62,4,9,0,,smooth,62,321,96,0,0,0,0,95,96,96,29,350,360,1,2,79,1,0.0,1,96,0,0,0,91,8851.760294026575,2,2227.352058805315,360,1800.0,13,41082.862537951725,8216.572507590343,27,0,0,5,0,0,80,8128.220449194684,14,14,5,95,20.777787400002126,4,91,18,0,29,10000,14,0,1,min_reff,269,269.0,79,0,0,hard_complete,4.0965460357256234e-07,14,10355.572508,w5pro,0,0,0
762.0232045833333,1,271,271.0,0,12,60.0,12,43,8,25,61,3,8,0,,smooth,61,269,69,0,0,0,0,68,69,69,34,350,333,1,2,71,1,0.0,0,69,0,0,0,54,4360.3588772584235,0,1142.0717754516847,333,1665.0,8,35741.392295418744,7148.278459083746,27,0,0,6,0,0,47,8002.206679548315,12,12,4,68,18.065476500007208,4,54,11,0,34,10001,12,0,1,min_reff,271,271.0,71,0,0,hard_complete,-4.083749445271678e-06,12,9144.278455,w5pro,0,0,0
