avg_time_per_source_s,certificate_summary_count,channel_switch_count,channel_switch_time_s,clear_fail,clear_success,clear_time_s,cleared,coarse_failures,coarse_successes,completed_search_points,corridor_opportunity_count,deferred_targets,dir_count,discovered_but_not_cleared,error,error_field,event_corridor_opportunity,event_information_ridge,event_information_ridge_selected,event_intersection_attempt,event_intersection_selected,event_nbv_selected,event_no_progress_guard,event_outcome_probabilities,event_route_choice,event_route_marginal_candidates,event_route_repair,event_scan_continue,event_scan_observe,event_spatial_bundle,event_spatial_service,event_tail_fallback,exit_state_count,fallback_rate,fallback_targets,information_ridge_selected_count,intersection_attempts,intersection_selected_count,legacy_backbone_fallback_count,local_reacquisition_measure_count,local_reacquisition_move_m,local_reacquisition_switch_count,local_reacquisition_time_s,measure_count,measure_time_s,mec_checks,move_distance_m,move_time_s,n,nbv_effective_count,nbv_selected_count,near_count,never_discovered,no_progress_guard_count,no_signal_after_found,non_reacquisition_time_s,number_cleared,number_discovered,omni_count,outcome_probability_count,policy_runtime_s,problem,reacquisition_attempts,reacquisition_successes,remaining_search_points,route_repair_count,seed,source_count,spatial_stop_selected_count,success,suite,switch_count,switch_time_s,tail_fallback_event_count,tail_rescue_count,targets_remaining_at_exit,termination_reason,time_component_delta_s,total,total_time_s,version,w2_fallback_count,w3_coarse_fallback_count,wait_for_route_success_count
528.7361109375,1,200,200.0,0,16,80.0,16,36,21,20,59,0,10,0,,smooth,59,273,77,9,0,0,0,76,77,77,27,330,268,4,5,76,1,0.0,0,77,0,0,0,60,7296.086021136593,1,1760.2172042273187,268,1340.0,21,34198.8889029291,6839.777780585821,27,0,0,4,0,0,43,6699.560570772682,16,16,6,76,13.871550099996966,4,60,24,0,27,0,16,0,1,random,200,200.0,76,0,0,hard_complete,-5.585819963016547e-06,16,8459.777775,w5pro,0,0,0
930.6620741428571,1,47,47.0,0,4,20.0,4,57,11,2,26,3,9,1,,smooth,26,5942,1993,0,0,0,19,1993,1993,1993,1960,51,2034,1,2,45,1,0.0,1,1993,0,0,0,1990,7217.474543078643,4,11397.494908615728,2034,10170.0,11,13961.3451951222,2792.2690390244397,27,0,0,1,9,19,1983,1631.7741293842719,4,5,5,1993,111.370359499997,4,1990,12,23,1960,10000,14,0,0,min_reff,47,47.0,45,0,1,max_macro_steps,-1.0244384611723945e-06,14,13029.269038,w5pro,0,0,0
708.4553595000001,1,282,282.0,0,12,60.0,12,28,6,25,63,2,8,0,,smooth,63,256,54,0,0,0,0,53,54,54,32,350,325,0,0,75,1,0.0,0,54,0,0,0,36,2757.25144921941,0,731.450289843882,325,1625.0,6,32672.321586026188,6534.464317205236,27,0,0,6,0,0,31,7770.0140241561185,12,12,4,53,11.170756899999105,4,36,8,0,32,10001,12,0,1,min_reff,282,282.0,75,0,0,hard_complete,-3.2052375900093466e-06,12,8501.464314,w5pro,0,0,0
