seq,virtual_time_s,action,x,y,channel,result_type,direction_deg,clear_success,moved_distance_m,cumulative_distance_m
2,5.0,measure,0.0,0.0,1,no_signal,,,0.0,0.0
3,11.0,measure,0.0,0.0,2,no_signal,,,0.0,0.0
4,17.0,measure,0.0,0.0,3,direction,41.73,,0.0,0.0
5,23.0,measure,0.0,0.0,4,no_signal,,,0.0,0.0
6,29.0,measure,0.0,0.0,5,no_signal,,,0.0,0.0
7,35.0,measure,0.0,0.0,6,direction,126.19,,0.0,0.0
8,41.0,measure,0.0,0.0,7,direction,35.05,,0.0,0.0
9,47.0,measure,0.0,0.0,8,no_signal,,,0.0,0.0
10,53.0,measure,0.0,0.0,9,direction,135.77,,0.0,0.0
11,59.0,measure,0.0,0.0,10,no_signal,,,0.0,0.0
12,65.0,measure,0.0,0.0,11,no_signal,,,0.0,0.0
13,71.0,measure,0.0,0.0,12,no_signal,,,0.0,0.0
14,77.0,measure,0.0,0.0,13,direction,75.87,,0.0,0.0
15,83.0,measure,0.0,0.0,14,no_signal,,,0.0,0.0
16,89.0,measure,0.0,0.0,15,no_signal,,,0.0,0.0
17,95.0,measure,0.0,0.0,16,direction,300.34,,0.0,0.0
18,101.0,measure,0.0,0.0,17,no_signal,,,0.0,0.0
19,107.0,measure,0.0,0.0,18,no_signal,,,0.0,0.0
20,113.0,measure,0.0,0.0,19,no_signal,,,0.0,0.0
21,119.0,measure,0.0,0.0,20,no_signal,,,0.0,0.0
22,275.073271,measure,-544.6569886618012,516.1379982429225,9,direction,135.61,,750.3663562076545,750.3663562076545
23,303.736239,measure,-653.59864828694,484.9615945203509,6,direction,53.27,,113.31484170642605,863.6811979140805
24,345.458525,measure,-663.3088799023824,663.3088799023825,1,no_signal,,,178.61142964873596,1042.2926275628165
25,351.458525,measure,-663.3088799023824,663.3088799023825,2,no_signal,,,0.0,1042.2926275628165
26,357.458525,measure,-663.3088799023824,663.3088799023825,4,no_signal,,,0.0,1042.2926275628165
27,363.458525,measure,-663.3088799023824,663.3088799023825,5,no_signal,,,0.0,1042.2926275628165
28,369.458525,measure,-663.3088799023824,663.3088799023825,8,no_signal,,,0.0,1042.2926275628165
29,375.458525,measure,-663.3088799023824,663.3088799023825,9,direction,138.34,,0.0,1042.2926275628165
30,381.458525,measure,-663.3088799023824,663.3088799023825,10,no_signal,,,0.0,1042.2926275628165
31,387.458525,measure,-663.3088799023824,663.3088799023825,11,no_signal,,,0.0,1042.2926275628165
32,393.458525,measure,-663.3088799023824,663.3088799023825,12,no_signal,,,0.0,1042.2926275628165
33,399.458525,measure,-663.3088799023824,663.3088799023825,14,direction,85.35,,0.0,1042.2926275628165
34,405.458525,measure,-663.3088799023824,663.3088799023825,15,no_signal,,,0.0,1042.2926275628165
35,411.458525,measure,-663.3088799023824,663.3088799023825,17,no_signal,,,0.0,1042.2926275628165
36,417.458525,measure,-663.3088799023824,663.3088799023825,18,no_signal,,,0.0,1042.2926275628165
37,423.458525,measure,-663.3088799023824,663.3088799023825,19,no_signal,,,0.0,1042.2926275628165
38,429.458525,measure,-663.3088799023824,663.3088799023825,20,no_signal,,,0.0,1042.2926275628165
39,466.921191,clear,-502.8133813469386,687.5330950688067,6,success,,1,162.3133317290655,1204.605959291882
40,569.922361,measure,-530.1958394075605,1171.7653467584569,9,direction,200.43,,485.0058479914138,1689.611807283296
41,609.810485,measure,-361.4469530843613,1187.0603433901615,14,direction,179.12,,169.44061956120157,1859.0524268444976
42,666.588338,clear,-620.3082140043463,1190.867970318856,14,success,,1,258.88926286718157,2117.9416897116794
43,762.650571,clear,-1027.3529299822435,986.8511691242634,9,success,,1,455.3111639035451,2573.2528536152245
44,966.827097,measure,-938.0604140004557,1.148792683412499e-13,20,no_signal,,,990.8826284743734,3564.1354820895976
45,972.827097,measure,-938.0604140004557,1.148792683412499e-13,19,no_signal,,,0.0,3564.1354820895976
46,978.827097,measure,-938.0604140004557,1.148792683412499e-13,18,no_signal,,,0.0,3564.1354820895976
47,984.827097,measure,-938.0604140004557,1.148792683412499e-13,17,no_signal,,,0.0,3564.1354820895976
48,990.827097,measure,-938.0604140004557,1.148792683412499e-13,15,no_signal,,,0.0,3564.1354820895976
49,996.827097,measure,-938.0604140004557,1.148792683412499e-13,12,direction,254.65,,0.0,3564.1354820895976
50,1002.827097,measure,-938.0604140004557,1.148792683412499e-13,11,no_signal,,,0.0,3564.1354820895976
51,1008.827097,measure,-938.0604140004557,1.148792683412499e-13,10,no_signal,,,0.0,3564.1354820895976
52,1014.827097,measure,-938.0604140004557,1.148792683412499e-13,8,no_signal,,,0.0,3564.1354820895976
53,1020.827097,measure,-938.0604140004557,1.148792683412499e-13,5,no_signal,,,0.0,3564.1354820895976
54,1026.827097,measure,-938.0604140004557,1.148792683412499e-13,4,no_signal,,,0.0,3564.1354820895976
55,1032.827097,measure,-938.0604140004557,1.148792683412499e-13,2,no_signal,,,0.0,3564.1354820895976
56,1038.827097,measure,-938.0604140004557,1.148792683412499e-13,1,no_signal,,,0.0,3564.1354820895976
57,1187.419169,measure,-663.3088799023825,-663.3088799023824,1,no_signal,,,717.960357991023,4282.09584008062
58,1193.419169,measure,-663.3088799023825,-663.3088799023824,2,no_signal,,,0.0,4282.09584008062
59,1199.419169,measure,-663.3088799023825,-663.3088799023824,4,no_signal,,,0.0,4282.09584008062
60,1205.419169,measure,-663.3088799023825,-663.3088799023824,5,no_signal,,,0.0,4282.09584008062
61,1211.419169,measure,-663.3088799023825,-663.3088799023824,8,no_signal,,,0.0,4282.09584008062
62,1217.419169,measure,-663.3088799023825,-663.3088799023824,10,no_signal,,,0.0,4282.09584008062
63,1223.419169,measure,-663.3088799023825,-663.3088799023824,11,no_signal,,,0.0,4282.09584008062
64,1229.419169,measure,-663.3088799023825,-663.3088799023824,12,direction,219.83,,0.0,4282.09584008062
65,1235.419169,measure,-663.3088799023825,-663.3088799023824,15,direction,304.7,,0.0,4282.09584008062
66,1241.419169,measure,-663.3088799023825,-663.3088799023824,17,no_signal,,,0.0,4282.09584008062
67,1247.419169,measure,-663.3088799023825,-663.3088799023824,18,no_signal,,,0.0,4282.09584008062
68,1253.419169,measure,-663.3088799023825,-663.3088799023824,19,no_signal,,,0.0,4282.09584008062
69,1259.419169,measure,-663.3088799023825,-663.3088799023824,20,no_signal,,,0.0,4282.09584008062
70,1410.944336,measure,-1041.0268087652266,-1285.216042601805,12,direction,150.54,,727.6258329672488,5009.721673047869
71,1466.39092,clear,-1260.7859798779223,-1161.4123590428917,12,success,,1,252.23291884862007,5261.95459189649
72,1728.474295,measure,-1.7231890251187485e-13,-938.0604140004557,20,no_signal,,,1280.4168768065233,6542.371468703013
73,1734.474295,measure,-1.7231890251187485e-13,-938.0604140004557,19,no_signal,,,0.0,6542.371468703013
74,1740.474295,measure,-1.7231890251187485e-13,-938.0604140004557,18,no_signal,,,0.0,6542.371468703013
75,1746.474295,measure,-1.7231890251187485e-13,-938.0604140004557,17,no_signal,,,0.0,6542.371468703013
76,1752.474295,measure,-1.7231890251187485e-13,-938.0604140004557,16,direction,35.22,,0.0,6542.371468703013
77,1758.474295,measure,-1.7231890251187485e-13,-938.0604140004557,15,direction,273.5,,0.0,6542.371468703013
