seq,virtual_time_s,action,x,y,channel,result_type,direction_deg,clear_success,moved_distance_m,cumulative_distance_m
2,5.0,measure,0.0,0.0,1,no_signal,,,0.0,0.0
3,11.0,measure,0.0,0.0,2,no_signal,,,0.0,0.0
4,17.0,measure,0.0,0.0,3,no_signal,,,0.0,0.0
5,23.0,measure,0.0,0.0,4,no_signal,,,0.0,0.0
6,29.0,measure,0.0,0.0,5,no_signal,,,0.0,0.0
7,35.0,measure,0.0,0.0,6,no_signal,,,0.0,0.0
8,41.0,measure,0.0,0.0,7,no_signal,,,0.0,0.0
9,47.0,measure,0.0,0.0,8,direction,318.27,,0.0,0.0
10,53.0,measure,0.0,0.0,9,no_signal,,,0.0,0.0
11,59.0,measure,0.0,0.0,10,no_signal,,,0.0,0.0
12,65.0,measure,0.0,0.0,11,no_signal,,,0.0,0.0
13,71.0,measure,0.0,0.0,12,no_signal,,,0.0,0.0
14,77.0,measure,0.0,0.0,13,direction,212.91,,0.0,0.0
15,83.0,measure,0.0,0.0,14,no_signal,,,0.0,0.0
16,89.0,measure,0.0,0.0,15,no_signal,,,0.0,0.0
17,95.0,measure,0.0,0.0,16,no_signal,,,0.0,0.0
18,101.0,measure,0.0,0.0,17,no_signal,,,0.0,0.0
19,107.0,measure,0.0,0.0,18,no_signal,,,0.0,0.0
20,113.0,measure,0.0,0.0,19,no_signal,,,0.0,0.0
21,119.0,measure,0.0,0.0,20,no_signal,,,0.0,0.0
22,280.841599,measure,378.94878067470745,-680.8545523479132,8,direction,1.63,,779.2079952283118,779.2079952283118
23,325.09776,measure,485.0000000000001,-840.0446416709054,1,no_signal,,,191.2808031639442,970.4887983922561
24,331.09776,measure,485.0000000000001,-840.0446416709054,2,no_signal,,,0.0,970.4887983922561
25,337.09776,measure,485.0000000000001,-840.0446416709054,3,no_signal,,,0.0,970.4887983922561
26,343.09776,measure,485.0000000000001,-840.0446416709054,4,no_signal,,,0.0,970.4887983922561
27,349.09776,measure,485.0000000000001,-840.0446416709054,5,no_signal,,,0.0,970.4887983922561
28,355.09776,measure,485.0000000000001,-840.0446416709054,6,no_signal,,,0.0,970.4887983922561
29,361.09776,measure,485.0000000000001,-840.0446416709054,7,no_signal,,,0.0,970.4887983922561
30,367.09776,measure,485.0000000000001,-840.0446416709054,8,direction,34.64,,0.0,970.4887983922561
31,373.09776,measure,485.0000000000001,-840.0446416709054,9,no_signal,,,0.0,970.4887983922561
32,379.09776,measure,485.0000000000001,-840.0446416709054,10,no_signal,,,0.0,970.4887983922561
33,385.09776,measure,485.0000000000001,-840.0446416709054,11,direction,254.23,,0.0,970.4887983922561
34,391.09776,measure,485.0000000000001,-840.0446416709054,12,no_signal,,,0.0,970.4887983922561
35,397.09776,measure,485.0000000000001,-840.0446416709054,13,direction,160.01,,0.0,970.4887983922561
36,403.09776,measure,485.0000000000001,-840.0446416709054,14,no_signal,,,0.0,970.4887983922561
37,409.09776,measure,485.0000000000001,-840.0446416709054,15,no_signal,,,0.0,970.4887983922561
38,415.09776,measure,485.0000000000001,-840.0446416709054,16,no_signal,,,0.0,970.4887983922561
39,421.09776,measure,485.0000000000001,-840.0446416709054,17,no_signal,,,0.0,970.4887983922561
40,427.09776,measure,485.0000000000001,-840.0446416709054,18,no_signal,,,0.0,970.4887983922561
41,433.09776,measure,485.0000000000001,-840.0446416709054,19,no_signal,,,0.0,970.4887983922561
42,439.09776,measure,485.0000000000001,-840.0446416709054,20,no_signal,,,0.0,970.4887983922561
43,505.301878,clear,736.8964317691333,-666.2724108232132,8,success,,1,306.0205884443156,1276.5093868365716
44,651.476408,measure,970.0,0.0,20,no_signal,,,705.8726506574249,1982.3820374939964
45,657.476408,measure,970.0,0.0,19,no_signal,,,0.0,1982.3820374939964
46,663.476408,measure,970.0,0.0,18,no_signal,,,0.0,1982.3820374939964
47,669.476408,measure,970.0,0.0,17,direction,330.94,,0.0,1982.3820374939964
48,675.476408,measure,970.0,0.0,16,no_signal,,,0.0,1982.3820374939964
49,681.476408,measure,970.0,0.0,15,direction,161.97,,0.0,1982.3820374939964
50,687.476408,measure,970.0,0.0,14,no_signal,,,0.0,1982.3820374939964
51,693.476408,measure,970.0,0.0,13,no_signal,,,0.0,1982.3820374939964
52,699.476408,measure,970.0,0.0,12,no_signal,,,0.0,1982.3820374939964
53,705.476408,measure,970.0,0.0,11,no_signal,,,0.0,1982.3820374939964
54,711.476408,measure,970.0,0.0,10,no_signal,,,0.0,1982.3820374939964
55,717.476408,measure,970.0,0.0,9,no_signal,,,0.0,1982.3820374939964
56,723.476408,measure,970.0,0.0,7,no_signal,,,0.0,1982.3820374939964
57,729.476408,measure,970.0,0.0,6,no_signal,,,0.0,1982.3820374939964
58,735.476408,measure,970.0,0.0,5,no_signal,,,0.0,1982.3820374939964
59,741.476408,measure,970.0,0.0,4,no_signal,,,0.0,1982.3820374939964
60,747.476408,measure,970.0,0.0,3,no_signal,,,0.0,1982.3820374939964
61,753.476408,measure,970.0,0.0,2,no_signal,,,0.0,1982.3820374939964
62,759.476408,measure,970.0,0.0,1,no_signal,,,0.0,1982.3820374939964
63,958.476408,measure,485.0000000000001,840.0446416709054,1,direction,145.77,,969.9999999999999,2952.3820374939964
64,964.476408,measure,485.0000000000001,840.0446416709054,2,no_signal,,,0.0,2952.3820374939964
65,970.476408,measure,485.0000000000001,840.0446416709054,3,no_signal,,,0.0,2952.3820374939964
66,976.476408,measure,485.0000000000001,840.0446416709054,4,no_signal,,,0.0,2952.3820374939964
67,982.476408,measure,485.0000000000001,840.0446416709054,5,no_signal,,,0.0,2952.3820374939964
68,988.476408,measure,485.0000000000001,840.0446416709054,6,no_signal,,,0.0,2952.3820374939964
69,994.476408,measure,485.0000000000001,840.0446416709054,7,no_signal,,,0.0,2952.3820374939964
70,1000.476408,measure,485.0000000000001,840.0446416709054,9,no_signal,,,0.0,2952.3820374939964
71,1006.476408,measure,485.0000000000001,840.0446416709054,10,no_signal,,,0.0,2952.3820374939964
72,1012.476408,measure,485.0000000000001,840.0446416709054,11,no_signal,,,0.0,2952.3820374939964
73,1018.476408,measure,485.0000000000001,840.0446416709054,12,no_signal,,,0.0,2952.3820374939964
74,1024.476408,measure,485.0000000000001,840.0446416709054,13,no_signal,,,0.0,2952.3820374939964
75,1030.476408,measure,485.0000000000001,840.0446416709054,14,no_signal,,,0.0,2952.3820374939964
76,1036.476408,measure,485.0000000000001,840.0446416709054,15,direction,237.97,,0.0,2952.3820374939964
77,1042.476408,measure,485.0000000000001,840.0446416709054,16,direction,121.0,,0.0,2952.3820374939964
78,1048.476408,measure,485.0000000000001,840.0446416709054,17,no_signal,,,0.0,2952.3820374939964
79,1054.476408,measure,485.0000000000001,840.0446416709054,18,direction,129.7,,0.0,2952.3820374939964
80,1060.476408,measure,485.0000000000001,840.0446416709054,19,no_signal,,,0.0,2952.3820374939964
81,1066.476408,measure,485.0000000000001,840.0446416709054,20,no_signal,,,0.0,2952.3820374939964
82,1106.512745,measure,379.9543916382913,706.1520523183549,15,direction,240.59,,170.18168326706677,3122.5637207610635
83,1211.317073,clear,134.20079481753754,271.83906838749505,15,success,,1,499.021641175275,3621.5853619363384
84,1407.009123,measure,15.123849875320161,-669.116576263234,13,direction,160.61,,948.4602490441235,4570.045610980462
